Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY
20171119CHI,2017-11-19 13:00:00,CHI,DET,-3,20.333333333333332,12.499999999999998,14.083333333333334,12.249999999999998,0.9166666666666666,1.4166666666666665,0.49999999999999994,0.7499999999999999,190.75,127.33333333333331,27.416666666666664,21.41666666666667,0.4166666666666666,0.5833333333333333,2.4999999999999996,2.0,14.333333333333334,14.41666666666667,18.083333333333332,21.666666666666664,61.916666666666664,91.33333333333331
20171119CLE,2017-11-19 13:00:00,CLE,JAX,-12,18.833333333333332,11.916666666666666,15.499999999999998,14.999999999999998,0.75,0.9166666666666665,0.3333333333333333,0.41666666666666663,155.83333333333331,155.0833333333333,23.999999999999996,28.916666666666664,0.5833333333333333,1.4999999999999998,1.1666666666666665,2.25,4.999999999999999,13.166666666666668,25.416666666666664,18.333333333333332,122.16666666666664,80.16666666666666
20171119NOR,2017-11-19 13:00:00,NOR,WAS,3,17.25,22.333333333333332,14.166666666666668,16.5,1.75,1.0833333333333333,0.8333333333333333,0.49999999999999994,188.99999999999997,195.16666666666669,26.083333333333336,25.08333333333333,0.41666666666666663,0.33333333333333326,1.9166666666666665,0.6666666666666666,17.166666666666668,4.666666666666666,19.33333333333333,23.0,72.49999999999999,106.66666666666666
20171120SEA,2017-11-20 20:30:00,SEA,ATL,-3,16.416666666666664,17.583333333333332,15.416666666666666,14.749999999999998,0.75,0.8333333333333333,0.24999999999999997,0.16666666666666666,188.66666666666663,200.83333333333331,24.916666666666668,28.0,0.6666666666666666,0.5833333333333333,1.25,1.916666666666667,8.999999999999998,11.083333333333332,19.333333333333332,19.833333333333336,87.33333333333333,75.5
20171123DAL,2017-11-23 16:30:00,DAL,LAC,-22,17.0,18.61538461538462,15.23076923076923,15.538461538461537,0.7692307692307692,0.6153846153846154,0.23076923076923073,0.5384615384615385,189.9230769230769,155.23076923076923,27.692307692307693,24.846153846153847,0.5384615384615384,0.5384615384615384,0.9230769230769231,1.6923076923076923,5.999999999999999,9.46153846153846,18.76923076923077,22.615384615384613,72.61538461538461,108.00000000000001
20171123WAS,2017-11-23 20:30:00,WAS,NYG,10,12.461538461538462,18.307692307692307,13.230769230769232,14.923076923076925,0.846153846153846,1.6923076923076923,0.3846153846153846,0.7692307692307692,166.53846153846155,197.53846153846152,28.53846153846154,26.53846153846154,0.5384615384615384,0.3846153846153846,1.6923076923076925,1.923076923076923,10.230769230769232,17.53846153846154,17.69230769230769,20.384615384615383,70.76923076923077,78.92307692307692
20171123DET,2017-11-23 12:30:00,DET,MIN,-7,18.53846153846154,20.846153846153847,16.076923076923077,14.53846153846154,0.6923076923076923,1.0,0.3846153846153846,0.5384615384615384,191.69230769230768,198.15384615384616,26.461538461538463,27.69230769230769,0.3846153846153846,0.3846153846153845,0.7692307692307692,2.5384615384615383,6.46153846153846,14.153846153846155,23.538461538461537,18.53846153846154,94.84615384615384,62.15384615384615
20171126NWE,2017-11-26 13:00:00,NWE,MIA,18,12.076923076923077,22.30769230769231,13.53846153846154,19.230769230769234,0.8461538461538461,0.6923076923076923,0.3076923076923077,0.23076923076923075,163.0,234.23076923076923,28.230769230769234,29.46153846153846,1.0,0.15384615384615383,1.3846153846153846,1.769230769230769,9.923076923076923,10.615384615384617,17.076923076923073,20.769230769230774,61.84615384615385,81.53846153846155
20171126PIT,2017-11-26 20:30:00,PIT,GNB,3,15.692307692307693,17.461538461538463,15.30769230769231,15.692307692307692,0.8461538461538461,0.6153846153846154,0.3076923076923077,0.23076923076923075,158.7692307692308,196.23076923076923,26.999999999999996,27.07692307692308,0.7692307692307692,0.7692307692307692,2.76923076923077,1.0769230769230769,20.076923076923077,6.923076923076923,18.153846153846153,22.153846153846157,78.76923076923076,78.76923076923076
20171126CIN,2017-11-26 13:00:00,CIN,CLE,14,11.538461538461538,12.999999999999998,14.692307692307692,11.76923076923077,1.2307692307692306,1.307692307692308,0.6153846153846154,0.6923076923076923,153.46153846153845,152.00000000000003,29.153846153846153,22.76923076923077,1.5384615384615383,0.6153846153846154,2.4615384615384617,2.0769230769230766,15.615384615384617,14.000000000000002,18.307692307692307,17.53846153846154,77.84615384615384,52.30769230769229
20171126LAR,2017-11-26 16:25:00,LAR,NOR,6,23.230769230769234,23.307692307692314,17.30769230769231,15.230769230769234,1.0,1.3076923076923075,0.4615384615384615,0.6923076923076923,209.00000000000003,196.15384615384613,26.307692307692303,24.692307692307693,0.3846153846153846,0.3076923076923077,0.7692307692307693,1.1538461538461542,5.076923076923077,8.153846153846153,23.000000000000004,22.538461538461537,110.76923076923076,92.61538461538463
20171126ARI,2017-11-26 16:25:00,ARI,JAX,3,18.846153846153847,13.53846153846154,15.46153846153846,15.230769230769234,1.0769230769230769,0.8461538461538463,0.38461538461538464,0.3846153846153846,155.0,198.92307692307693,24.46153846153846,30.153846153846157,0.5384615384615384,0.8461538461538461,1.2307692307692308,2.1538461538461537,5.3076923076923075,14.23076923076923,26.846153846153847,17.846153846153847,123.46153846153845,53.307692307692314
20171126IND,2017-11-26 13:00:00,IND,TEN,-4,17.076923076923077,13.76923076923077,14.230769230769232,12.846153846153845,0.3846153846153846,1.2307692307692308,0.3846153846153846,0.3846153846153845,161.46153846153848,157.6153846153846,24.92307692307693,24.0,0.9230769230769232,0.5384615384615385,1.923076923076923,2.9230769230769234,11.692307692307693,19.30769230769231,21.153846153846153,21.076923076923077,90.38461538461539,73.76923076923077
20171126NYJ,2017-11-26 13:00:00,NYJ,CAR,-8,16.384615384615383,15.461538461538463,16.0,12.76923076923077,0.9230769230769231,1.4615384615384617,0.3846153846153846,0.6153846153846154,160.76923076923077,157.9230769230769,25.307692307692314,24.153846153846153,0.8461538461538461,0.6153846153846154,1.7692307692307692,2.4615384615384617,12.230769230769228,16.923076923076927,23.461538461538463,19.384615384615387,98.15384615384615,78.15384615384615
20171126OAK,2017-11-26 16:25:00,OAK,DEN,7,14.076923076923078,15.692307692307692,14.692307692307695,14.384615384615383,1.3076923076923075,1.3076923076923075,0.6923076923076923,0.4615384615384615,166.8461538461538,182.15384615384616,28.0,27.846153846153847,1.0769230769230769,0.6923076923076923,2.384615384615384,1.1538461538461537,15.461538461538465,6.769230769230768,21.384615384615383,16.461538461538463,86.84615384615385,69.0
20171126PHI,2017-11-26 13:00:00,PHI,CHI,28,13.384615384615385,24.615384615384617,13.153846153846153,16.46153846153846,1.3846153846153846,0.8461538461538461,0.7692307692307692,0.3846153846153845,131.07692307692307,179.23076923076925,22.07692307692308,24.538461538461537,0.5384615384615384,0.38461538461538464,1.9230769230769231,1.846153846153846,13.538461538461542,10.384615384615385,22.307692307692307,24.307692307692307,101.38461538461537,111.23076923076923
20171126KAN,2017-11-26 13:00:00,KAN,BUF,-6,16.000000000000004,20.153846153846153,13.076923076923078,15.538461538461537,0.923076923076923,0.846153846153846,0.3846153846153846,0.15384615384615385,141.84615384615384,194.23076923076923,23.307692307692314,25.76923076923077,0.6153846153846154,0.38461538461538464,2.230769230769231,1.9230769230769231,11.0,11.46153846153846,22.076923076923077,19.153846153846153,90.53846153846153,91.0769230769231
20171126SFO,2017-11-26 16:05:00,SFO,SEA,-11,18.615384615384613,13.384615384615385,15.615384615384615,14.461538461538462,0.846153846153846,0.846153846153846,0.23076923076923078,0.5384615384615385,202.6153846153846,172.6153846153846,29.153846153846153,30.07692307692308,0.6153846153846154,0.6923076923076923,2.0000000000000004,2.4615384615384617,12.538461538461538,17.692307692307686,20.07692307692308,17.84615384615385,80.15384615384616,78.07692307692307
20171126ATL,2017-11-26 13:00:00,ATL,TAM,14,15.61538461538462,17.76923076923077,15.538461538461538,15.923076923076923,1.1538461538461537,0.8461538461538461,0.38461538461538464,0.3076923076923077,202.46153846153848,188.76923076923075,29.076923076923077,25.07692307692308,0.6923076923076923,0.6153846153846154,1.3846153846153846,1.2307692307692308,8.30769230769231,8.692307692307692,17.999999999999996,20.153846153846153,61.23076923076923,87.46153846153845
20171127BAL,2017-11-27 20:30:00,BAL,HOU,7,20.53846153846154,16.384615384615387,16.461538461538463,13.76923076923077,1.1538461538461537,1.0769230769230769,0.6153846153846154,0.30769230769230765,170.3846153846154,127.07692307692308,25.307692307692307,25.846153846153843,0.846153846153846,0.846153846153846,2.4615384615384617,1.6923076923076923,16.61538461538462,11.846153846153847,23.230769230769234,22.076923076923077,98.84615384615385,88.15384615384616
20171130DAL,2017-11-30 20:25:00,DAL,WAS,24,18.428571428571427,17.71428571428572,15.071428571428573,15.428571428571427,1.5714285714285714,0.6428571428571429,0.7142857142857143,0.5000000000000001,197.78571428571428,156.14285714285714,26.85714285714286,25.0,0.4285714285714286,0.6428571428571428,2.214285714285714,1.7142857142857142,19.214285714285715,9.571428571428571,21.142857142857142,22.428571428571427,82.0,105.92857142857144
20171203BAL,2017-12-03 13:00:00,BAL,DET,24,21.0,16.85714285714286,14.714285714285715,14.0,1.0714285714285714,1.0,0.5714285714285714,0.2857142857142857,200.85714285714286,129.07142857142858,28.21428571428571,26.357142857142854,0.4285714285714285,0.7857142857142856,2.5714285714285716,1.6428571428571428,14.142857142857144,11.571428571428571,18.28571428571429,22.714285714285715,61.5,91.78571428571429
20171203OAK,2017-12-03 16:25:00,OAK,NYG,7,12.285714285714285,16.07142857142857,12.785714285714286,14.857142857142856,0.857142857142857,1.2857142857142856,0.35714285714285715,0.5,160.7857142857143,186.57142857142858,28.42857142857143,27.571428571428573,0.5714285714285714,0.6428571428571429,1.8571428571428572,1.2142857142857142,11.42857142857143,6.928571428571427,18.142857142857142,17.92857142857143,71.71428571428572,71.5
20171203ATL,2017-12-03 13:00:00,ATL,MIN,-5,19.357142857142858,18.928571428571427,16.92857142857143,16.42857142857143,0.6428571428571429,0.8571428571428571,0.35714285714285715,0.3571428571428572,197.42857142857142,201.57142857142856,26.714285714285715,25.85714285714286,0.35714285714285715,0.5714285714285715,0.8571428571428572,1.142857142857143,6.7142857142857135,8.071428571428571,24.785714285714285,20.714285714285715,97.78571428571428,91.78571428571428
20171203GNB,2017-12-03 13:00:00,GNB,TAM,6,15.928571428571434,16.571428571428573,16.357142857142858,15.285714285714288,1.0714285714285714,0.7857142857142857,0.35714285714285715,0.28571428571428575,207.92857142857144,163.6428571428572,30.142857142857142,26.928571428571427,0.6428571428571429,0.7142857142857143,1.3571428571428572,2.8571428571428577,8.000000000000004,19.928571428571427,18.357142857142854,18.571428571428573,63.57142857142858,78.85714285714285
20171203LAC,2017-12-03 16:05:00,LAC,CLE,9,11.857142857142858,17.785714285714285,15.142857142857142,15.928571428571427,1.2142857142857142,0.7857142857142857,0.5714285714285715,0.21428571428571425,159.35714285714286,207.35714285714283,29.357142857142858,28.071428571428573,1.4285714285714286,0.5,2.5714285714285716,0.8571428571428572,16.78571428571429,5.571428571428571,19.214285714285715,19.78571428571429,84.35714285714285,73.21428571428572
20171203CHI,2017-12-03 13:00:00,CHI,SFO,-1,13.357142857142858,12.642857142857142,14.571428571428571,12.785714285714285,0.857142857142857,1.4285714285714286,0.5000000000000001,0.7142857142857143,174.28571428571428,131.28571428571428,30.785714285714292,22.85714285714286,0.7142857142857143,0.6428571428571428,2.5000000000000004,1.9285714285714286,18.071428571428566,13.500000000000004,18.285714285714292,21.714285714285715,78.49999999999999,94.57142857142857
20171203SEA,2017-12-03 20:30:00,SEA,PHI,14,25.071428571428573,19.0,17.0,15.928571428571429,1.0714285714285714,0.857142857142857,0.5714285714285714,0.2142857142857143,183.85714285714286,204.42857142857142,25.57142857142857,29.5,0.35714285714285715,0.6428571428571429,1.7857142857142856,1.8571428571428577,9.92857142857143,11.642857142857142,24.92857142857143,20.78571428571429,115.85714285714286,80.85714285714286
20171203NYJ,2017-12-03 13:00:00,NYJ,KAN,7,19.42857142857143,16.28571428571429,15.428571428571427,13.357142857142858,0.7857142857142856,1.5,0.14285714285714288,0.6428571428571429,193.28571428571428,166.78571428571428,26.5,25.0,0.4285714285714286,0.5714285714285715,1.9285714285714286,2.5000000000000004,11.928571428571427,17.500000000000004,19.142857142857142,19.85714285714286,88.50000000000001,80.35714285714286
20171203TEN,2017-12-03 13:00:00,TEN,HOU,11,20.214285714285715,17.285714285714285,16.714285714285715,14.571428571428573,1.2142857142857142,0.35714285714285715,0.6428571428571429,0.35714285714285715,175.14285714285714,163.07142857142858,26.142857142857142,24.928571428571434,0.9285714285714284,1.0000000000000002,2.428571428571429,1.7857142857142856,16.500000000000007,10.857142857142858,23.357142857142858,21.642857142857142,96.5,90.5
20171203NOR,2017-12-03 16:25:00,NOR,CAR,10,17.714285714285715,23.0,16.071428571428573,17.071428571428573,0.9285714285714286,1.0,0.35714285714285715,0.42857142857142855,160.2857142857143,210.00000000000003,25.500000000000007,26.714285714285708,0.7857142857142857,0.35714285714285715,1.857142857142857,0.9285714285714286,12.357142857142856,6.357142857142858,24.142857142857146,22.571428571428577,101.5,111.64285714285714
20171203ARI,2017-12-03 16:25:00,ARI,LAR,-16,23.500000000000007,14.500000000000002,15.85714285714286,15.571428571428575,1.2857142857142856,0.9285714285714286,0.6428571428571429,0.4285714285714286,205.5,201.57142857142858,26.071428571428573,30.71428571428572,0.3571428571428572,0.8571428571428571,1.3571428571428577,2.0714285714285716,9.5,13.571428571428571,22.71428571428571,18.78571428571429,92.2857142857143,57.21428571428572
20171203BUF,2017-12-03 13:00:00,BUF,NWE,-20,23.21428571428572,16.000000000000004,19.642857142857146,13.357142857142858,0.9285714285714286,0.9285714285714285,0.2857142857142857,0.35714285714285715,233.28571428571428,143.42857142857144,29.357142857142858,23.714285714285722,0.21428571428571427,0.5714285714285715,1.714285714285714,2.2142857142857144,10.285714285714288,11.571428571428573,22.000000000000007,23.142857142857142,89.71428571428572,91.5
20171203MIA,2017-12-03 13:00:00,MIA,DEN,26,14.071428571428573,12.428571428571429,14.500000000000004,13.642857142857144,1.2857142857142856,0.9285714285714286,0.6428571428571429,0.3571428571428572,166.3571428571428,162.35714285714286,28.5,28.642857142857146,1.0714285714285714,1.0714285714285714,2.571428571428571,1.7857142857142858,16.500000000000004,13.571428571428573,21.071428571428573,17.21428571428571,84.85714285714286,62.214285714285715
20171203JAX,2017-12-03 13:00:00,JAX,IND,20,13.928571428571429,19.214285714285715,12.999999999999998,15.714285714285714,1.2857142857142858,1.2142857142857142,0.4285714285714285,0.5,158.14285714285714,153.07142857142858,24.357142857142854,25.071428571428573,0.5000000000000001,0.5714285714285714,3.2857142857142856,1.3571428571428572,20.142857142857146,7.214285714285714,21.28571428571429,26.500000000000004,74.85714285714286,121.14285714285714
20171204CIN,2017-12-04 20:30:00,CIN,PIT,-3,18.42857142857143,14.214285714285712,16.57142857142857,12.571428571428571,0.6428571428571429,1.2142857142857146,0.2857142857142857,0.6428571428571429,206.57142857142858,156.07142857142858,28.35714285714286,23.142857142857146,0.8571428571428572,0.5714285714285715,1.0714285714285714,1.9999999999999998,7.142857142857143,13.35714285714286,22.285714285714292,18.42857142857143,81.78571428571428,59.428571428571416
20171207ATL,2017-12-07 20:25:00,ATL,NOR,3,23.533333333333335,18.266666666666666,17.200000000000003,16.333333333333336,1.0,0.7999999999999999,0.4666666666666666,0.33333333333333337,212.80000000000004,199.66666666666666,27.199999999999992,26.06666666666667,0.33333333333333337,0.5333333333333334,1.0,1.0666666666666669,7.066666666666666,7.533333333333333,22.933333333333337,20.8,114.06666666666666,92.46666666666665
20171210DEN,2017-12-10 16:05:00,DEN,NYJ,23,17.733333333333334,13.733333333333334,14.466666666666667,14.46666666666667,1.4,1.3333333333333333,0.6000000000000001,0.6000000000000001,177.73333333333332,166.39999999999995,25.73333333333333,29.333333333333336,0.5333333333333334,1.2,2.333333333333334,2.6,16.333333333333336,17.600000000000005,21.800000000000004,21.200000000000003,85.46666666666667,86.06666666666666
20171210JAX,2017-12-10 16:25:00,JAX,SEA,6,19.333333333333336,19.933333333333334,16.2,16.133333333333333,0.7999999999999998,1.2,0.2,0.4666666666666667,204.73333333333332,164.86666666666667,29.6,25.8,0.6000000000000001,0.5333333333333333,1.8666666666666671,1.3333333333333335,12.066666666666666,7.266666666666667,21.06666666666667,26.53333333333334,82.2,119.46666666666667
20171210KAN,2017-12-10 13:00:00,KAN,OAK,11,16.599999999999998,20.200000000000003,15.066666666666665,15.533333333333331,1.4666666666666666,0.7333333333333333,0.5333333333333333,0.13333333333333336,192.93333333333337,204.53333333333333,28.133333333333333,26.933333333333334,0.6000000000000001,0.4,1.2,1.9333333333333333,6.799999999999998,11.4,18.666666666666668,18.6,74.66666666666667,90.06666666666668
20171210BUF,2017-12-10 13:00:00,BUF,IND,6,13.666666666666666,15.133333333333336,13.266666666666664,13.533333333333333,1.2666666666666668,0.8666666666666666,0.3999999999999999,0.33333333333333337,157.53333333333333,139.53333333333333,25.13333333333333,24.400000000000006,0.6000000000000001,0.6000000000000001,3.333333333333333,2.3333333333333335,20.466666666666672,12.8,21.600000000000005,23.333333333333336,79.26666666666668,97.60000000000001
20171210CLE,2017-12-10 13:00:00,CLE,GNB,-6,17.200000000000003,11.733333333333333,15.333333333333336,15.266666666666666,0.7333333333333333,1.2,0.2666666666666667,0.6000000000000001,157.8666666666667,162.20000000000002,26.599999999999998,29.533333333333335,0.7333333333333334,1.4000000000000001,2.8000000000000003,2.6000000000000005,19.066666666666663,16.533333333333335,19.26666666666667,19.4,86.86666666666666,84.66666666666666
20171210TAM,2017-12-10 13:00:00,TAM,DET,-3,20.933333333333334,16.200000000000006,14.933333333333334,16.933333333333334,1.1333333333333333,1.2,0.6,0.4,207.06666666666666,209.40000000000003,28.599999999999998,30.266666666666666,0.5333333333333332,0.6000000000000001,2.6000000000000005,1.7333333333333334,14.666666666666668,10.133333333333336,18.66666666666667,19.46666666666666,62.6,70.33333333333334
20171210ARI,2017-12-10 16:05:00,ARI,TEN,5,17.733333333333334,14.600000000000001,14.866666666666667,15.800000000000004,0.4666666666666667,0.9333333333333333,0.4,0.4,161.93333333333334,201.0666666666667,24.800000000000004,30.800000000000004,0.9333333333333336,0.9333333333333332,1.7999999999999998,2.3333333333333335,10.400000000000002,14.466666666666667,21.866666666666667,19.133333333333336,97.66666666666667,61.26666666666667
20171210CAR,2017-12-10 13:00:00,CAR,MIN,7,19.0,17.933333333333334,17.26666666666667,16.06666666666667,0.6000000000000001,1.0666666666666667,0.33333333333333337,0.4,198.06666666666666,160.73333333333335,26.933333333333334,25.666666666666675,0.33333333333333337,0.7333333333333333,0.9333333333333333,1.8666666666666665,7.599999999999999,12.6,25.2,24.06666666666667,98.26666666666667,102.2
20171210LAC,2017-12-10 16:05:00,LAC,WAS,17,18.133333333333333,17.866666666666664,15.066666666666668,16.4,1.6666666666666665,0.8666666666666666,0.8,0.19999999999999996,199.53333333333333,215.86666666666665,27.53333333333334,29.06666666666667,0.5333333333333333,0.4666666666666667,2.333333333333333,0.8666666666666667,19.733333333333334,5.8,21.0,20.133333333333336,80.26666666666667,74.60000000000001
20171210NYG,2017-12-10 13:00:00,NYG,DAL,-20,19.06666666666667,12.6,15.799999999999999,12.933333333333334,0.6000000000000001,0.9333333333333331,0.4666666666666668,0.4666666666666667,151.9333333333333,163.40000000000003,24.799999999999997,28.8,0.6,0.5333333333333333,1.6666666666666665,1.9333333333333333,9.533333333333333,11.466666666666669,23.733333333333334,18.533333333333335,111.00000000000003,71.26666666666667
20171210PIT,2017-12-10 20:30:00,PIT,BAL,1,18.66666666666667,18.733333333333334,14.666666666666666,17.066666666666666,1.0,0.6000000000000001,0.26666666666666666,0.26666666666666666,138.4,211.60000000000002,26.999999999999996,29.13333333333334,0.7333333333333333,0.8666666666666667,1.5333333333333332,1.0666666666666667,10.8,7.2,23.000000000000004,22.26666666666667,92.4,82.46666666666667
20171210HOU,2017-12-10 13:00:00,HOU,SFO,-10,13.466666666666667,19.733333333333334,15.133333333333333,17.200000000000003,0.8666666666666665,1.2,0.4666666666666668,0.6000000000000001,181.2,185.53333333333333,31.200000000000003,27.666666666666664,0.7333333333333334,0.9333333333333331,2.4666666666666672,2.5333333333333337,17.86666666666666,17.666666666666675,19.33333333333334,23.266666666666666,80.59999999999998,93.6
20171210CIN,2017-12-10 13:00:00,CIN,CHI,-26,12.733333333333333,14.599999999999998,12.466666666666665,13.0,1.4666666666666668,1.1333333333333337,0.6666666666666667,0.6000000000000001,128.2,160.53333333333336,22.333333333333336,24.0,0.6,0.5333333333333334,1.9333333333333333,1.9999999999999998,13.733333333333336,13.200000000000001,21.533333333333335,18.666666666666668,92.4,64.13333333333333
20171210LAR,2017-12-10 16:25:00,LAR,PHI,-8,24.06666666666667,24.066666666666674,17.533333333333335,16.000000000000004,1.1333333333333333,1.2666666666666666,0.6,0.6000000000000001,193.4,206.0,26.866666666666664,26.400000000000002,0.4,0.4,1.8666666666666665,1.3333333333333337,10.66666666666667,9.333333333333334,25.000000000000004,22.8,114.66666666666667,92.13333333333335
20171211MIA,2017-12-11 20:30:00,MIA,NWE,7,23.200000000000003,13.933333333333334,19.866666666666667,13.733333333333334,0.8666666666666667,0.9333333333333333,0.26666666666666666,0.4,234.0,166.33333333333334,29.400000000000002,28.86666666666667,0.26666666666666666,1.1333333333333333,1.7999999999999996,1.8,10.533333333333337,13.533333333333335,22.86666666666667,18.066666666666663,96.46666666666668,67.73333333333333
20171214IND,2017-12-14 20:25:00,IND,DEN,-12,14.3125,13.25,14.625000000000004,13.437499999999998,1.25,1.1875000000000002,0.5625000000000001,0.3749999999999999,167.81249999999994,151.6875,29.437500000000004,24.937499999999996,1.125,0.5625000000000001,2.5625,3.1874999999999996,17.187500000000004,19.500000000000004,22.062500000000004,23.125000000000004,85.9375,84.50000000000001
20171216DET,2017-12-16 16:30:00,DET,CHI,10,14.0,21.125,13.499999999999998,15.3125,1.375,1.1875,0.6250000000000001,0.625,135.8125,217.9375,22.937500000000004,29.562499999999996,0.5625,0.6249999999999999,1.9375,2.4375000000000004,14.187500000000002,13.750000000000002,22.5625,18.625000000000004,101.125,62.0
20171216KAN,2017-12-16 20:25:00,KAN,LAC,17,18.624999999999996,20.562500000000004,16.875,15.999999999999998,0.8124999999999999,0.6875,0.18749999999999994,0.12500000000000003,221.99999999999997,206.9375,29.375000000000004,27.375,0.5,0.4375,0.9375,2.0625,5.9375,12.25,21.062500000000004,19.5,80.81250000000001,94.75000000000001
20171217SFO,2017-12-17 16:25:00,SFO,TEN,2,17.0625,14.25,14.8125,15.4375,0.4375,0.8124999999999998,0.375,0.4375000000000001,160.5,189.5,25.187500000000004,31.312500000000004,1.0000000000000002,0.75,1.8749999999999998,2.4375000000000004,11.000000000000002,17.999999999999993,21.875,20.062500000000007,95.625,81.93749999999999
20171217JAX,2017-12-17 13:00:00,JAX,HOU,38,19.5,20.5625,17.250000000000004,16.375,1.25,1.1875,0.6250000000000001,0.5,187.75,171.3125,28.312499999999996,25.875,0.8749999999999998,0.5,2.5625000000000004,1.2500000000000002,17.625000000000007,6.8125,23.25,27.312500000000004,93.375,121.75
20171217OAK,2017-12-17 20:30:00,OAK,DAL,-3,19.750000000000004,16.5,15.999999999999998,15.062499999999998,0.5625000000000001,1.4375,0.4375000000000001,0.5625,163.18749999999997,193.25000000000003,25.124999999999996,28.9375,0.5625,0.6875000000000001,1.5624999999999998,1.3125,8.9375,7.187499999999998,24.1875,18.1875,111.68750000000003,74.375
20171217SEA,2017-12-17 16:05:00,SEA,LAR,-35,24.750000000000007,19.625000000000004,16.062500000000004,16.25,1.3125,0.7499999999999998,0.6875000000000001,0.1875,205.5,208.1875,26.375000000000004,29.6875,0.375,0.7500000000000001,1.3750000000000004,1.8750000000000004,8.8125,12.0,22.4375,21.250000000000004,93.18750000000001,85.875
20171217CLE,2017-12-17 13:00:00,CLE,BAL,-17,19.875000000000004,12.3125,15.375,15.375,1.0625,1.1875,0.25,0.5625000000000001,146.0625,165.12500000000003,27.499999999999996,29.4375,0.75,1.4375000000000002,1.5,2.5625000000000004,10.625,15.812500000000002,23.187500000000004,19.875,96.125,87.87499999999999
20171217NYG,2017-12-17 13:00:00,NYG,PHI,-5,25.250000000000004,12.4375,18.25,13.4375,1.125,0.9374999999999998,0.5625,0.4375,201.0625,167.43750000000003,28.374999999999996,29.875,0.4375,0.625,1.8749999999999998,1.8125,11.062500000000004,10.750000000000002,25.437500000000004,19.1875,116.1875,73.1875
20171217BUF,2017-12-17 13:00:00,BUF,MIA,8,14.75,15.000000000000004,14.1875,13.5625,0.9375,0.9374999999999999,0.375,0.37500000000000006,171.0625,136.5625,29.437500000000004,23.875000000000007,1.0625,0.6250000000000001,1.8125,2.1875,14.000000000000002,12.0,18.812499999999996,25.062500000000004,71.0,105.68750000000001
20171217NOR,2017-12-17 13:00:00,NOR,NYJ,12,16.625,23.125,13.9375,17.250000000000004,1.375,0.9375,0.6250000000000001,0.43749999999999994,169.1875,215.50000000000003,25.437499999999996,27.687499999999993,0.5625000000000001,0.37500000000000006,2.4375000000000004,1.0625,16.5,7.5625,21.875000000000004,22.437500000000004,83.8125,110.0625
20171217WAS,2017-12-17 13:00:00,WAS,ARI,5,14.437500000000002,17.8125,15.812500000000004,14.687500000000002,0.875,1.5624999999999998,0.375,0.75,196.31250000000003,195.5625,30.500000000000004,27.500000000000004,0.8749999999999999,0.5625,2.6875,2.3124999999999996,16.875,19.4375,19.750000000000004,21.0,65.9375,79.3125
20171217MIN,2017-12-17 13:00:00,MIN,CIN,27,14.124999999999998,19.3125,13.0625,17.500000000000004,1.1250000000000004,0.6875000000000001,0.6250000000000001,0.37500000000000006,160.75000000000003,201.6875,24.8125,28.0,0.5625000000000001,0.43750000000000006,2.0625,1.25,13.875000000000002,8.625,18.3125,24.9375,64.5,98.375
20171217PIT,2017-12-17 16:25:00,PIT,NWE,-3,23.000000000000004,20.0,19.5,17.9375,0.8125,0.6250000000000001,0.25,0.25,233.3125,228.75000000000003,30.250000000000004,31.437500000000007,0.375,0.8125,1.8124999999999996,1.1875,10.500000000000004,8.0,22.062500000000004,21.875000000000004,92.00000000000001,81.0
20171217CAR,2017-12-17 13:00:00,CAR,GNB,7,17.812500000000004,18.75,15.875000000000002,16.000000000000004,0.6875,1.0,0.25000000000000006,0.375,164.00000000000003,158.75,27.812499999999996,25.625000000000007,0.6875,0.75,2.6875000000000004,1.8749999999999998,18.437499999999996,12.3125,19.750000000000004,24.812500000000004,86.75,109.3125
20171218TAM,2017-12-18 20:30:00,TAM,ATL,-3,18.375,16.500000000000007,16.9375,17.625,0.8124999999999999,1.3125,0.31250000000000006,0.5625,200.375,213.00000000000003,26.125000000000004,30.75,0.6875000000000001,0.6875000000000001,1.0625000000000002,1.8125,7.6875,10.625000000000004,21.8125,19.999999999999996,94.93749999999999,74.25000000000001
20171223GNB,2017-12-23 20:30:00,GNB,MIN,-16,20.176470588235293,18.176470588235297,17.529411764705884,16.35294117647059,0.6470588235294119,0.7058823529411765,0.35294117647058826,0.2941176470588236,202.88235294117646,169.8823529411765,27.823529411764703,28.823529411764703,0.4705882352941177,0.8235294117647058,1.2941176470588236,2.7058823529411766,8.941176470588236,18.882352941176464,25.470588235294116,19.705882352941178,99.88235294117648,88.70588235294117
20171223BAL,2017-12-23 16:30:00,BAL,IND,7,13.235294117647058,20.29411764705883,13.52941176470588,15.823529411764707,1.1764705882352944,1.0,0.35294117647058815,0.23529411764705882,152.05882352941174,153.88235294117646,25.235294117647054,28.352941176470587,0.5294117647058825,0.7058823529411764,3.058823529411764,1.4705882352941175,18.35294117647059,10.529411764705882,23.058823529411768,23.647058823529417,83.64705882352942,96.17647058823529
