Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY
20141012PHI,2014-10-12 20:41:00,PHI,NYG,27,16.625,19.5,14.875,12.875000000000002,0.7500000000000001,1.125,0.625,0.875,139.75,166.125,21.125000000000004,25.375,0.6250000000000001,0.625,0.875,0.75,7.000000000000001,6.375000000000001,20.375,16.125,75.625,61.625000000000014
20141013STL,2014-10-13 20:30:00,STL,SFO,-14,13.750000000000002,12.0,12.5,12.857142857142858,0.37500000000000006,1.4285714285714288,0.12500000000000003,0.7142857142857143,129.375,162.0,18.875,22.28571428571429,0.5000000000000002,0.5714285714285715,1.625,1.5714285714285716,9.75,10.857142857142858,20.25,14.857142857142858,90.625,62.42857142857143
20141016NWE,2014-10-16 20:25:00,NWE,NYJ,2,10.666666666666666,17.77777777777778,11.444444444444445,13.555555555555557,1.4444444444444446,0.8888888888888888,0.5555555555555556,0.3333333333333333,121.44444444444443,159.44444444444446,23.444444444444443,24.0,0.7777777777777779,0.2222222222222222,1.6666666666666667,1.4444444444444446,10.333333333333334,8.777777777777777,17.77777777777778,19.77777777777778,80.77777777777779,73.33333333333333
20141019SDG,2014-10-19 16:05:00,SDG,KAN,-3,14.875000000000002,18.22222222222222,13.25,13.888888888888888,0.75,0.7777777777777777,0.25,0.0,123.37500000000001,190.33333333333331,19.750000000000004,22.222222222222225,0.5000000000000001,0.2222222222222222,1.625,1.0,7.75,4.777777777777778,18.375000000000004,21.11111111111111,86.0,61.77777777777777
20141019DET,2014-10-19 13:02:00,DET,NOR,1,16.5,12.888888888888891,17.125,12.222222222222221,0.625,0.8888888888888888,0.5,0.4444444444444444,193.62500000000003,162.55555555555554,27.25,23.555555555555557,0.75,0.4444444444444444,0.625,2.333333333333333,3.1250000000000004,14.333333333333336,16.125,17.888888888888886,83.12500000000001,57.55555555555556
20141019DAL,2014-10-19 16:25:00,DAL,NYG,10,14.777777777777777,18.333333333333332,14.555555555555555,15.777777777777779,1.0,1.2222222222222223,0.6666666666666667,0.7777777777777778,142.88888888888889,158.88888888888886,21.88888888888889,21.22222222222222,0.5555555555555556,0.5555555555555556,1.6666666666666665,1.1111111111111114,11.0,8.888888888888888,20.77777777777778,22.11111111111111,76.77777777777777,106.88888888888889
20141019STL,2014-10-19 13:00:00,STL,SEA,2,16.625,12.625,11.75,13.625,1.0,1.3750000000000002,0.25000000000000006,0.625,116.25000000000001,168.75,17.5,24.750000000000004,0.25,0.6250000000000001,1.375,2.0,8.125,12.0,17.625,16.0,93.625,66.25
20141019GNB,2014-10-19 13:02:00,GNB,CAR,21,15.666666666666666,17.888888888888886,14.444444444444443,13.444444444444445,1.0,0.6666666666666667,0.5555555555555556,0.22222222222222227,171.33333333333331,149.55555555555554,24.888888888888886,21.555555555555557,0.2222222222222222,0.2222222222222222,1.3333333333333335,1.6666666666666665,11.777777777777777,10.555555555555554,17.0,16.11111111111111,58.0,63.222222222222214
20141019BUF,2014-10-19 13:02:00,BUF,MIN,1,11.555555555555557,13.111111111111112,12.11111111111111,11.222222222222221,0.5555555555555556,0.8888888888888888,0.1111111111111111,0.2222222222222222,129.88888888888889,150.66666666666669,22.444444444444443,23.666666666666664,1.0,0.5555555555555556,2.4444444444444446,1.4444444444444444,14.777777777777777,9.88888888888889,17.77777777777778,17.333333333333332,79.88888888888889,67.33333333333333
20141019DEN,2014-10-19 20:30:00,DEN,SFO,25,15.666666666666668,18.375,13.0,13.5,0.4444444444444445,0.625,0.22222222222222224,0.125,153.11111111111111,186.12500000000003,20.666666666666668,23.875,0.44444444444444464,0.375,1.4444444444444444,0.75,8.666666666666666,5.125,21.333333333333332,16.500000000000004,90.44444444444444,57.0
20141019JAX,2014-10-19 13:02:00,JAX,CLE,18,16.75,9.0,13.875,11.555555555555555,0.5,0.7777777777777777,0.125,0.4444444444444444,148.00000000000003,147.0,18.75,24.555555555555554,0.125,0.8888888888888888,0.7500000000000001,2.9999999999999996,5.000000000000001,19.22222222222222,20.625,13.0,91.50000000000001,46.33333333333333
20141019WAS,2014-10-19 13:02:00,WAS,TEN,2,11.555555555555554,14.666666666666668,12.333333333333332,14.555555555555557,0.7777777777777777,0.8888888888888888,0.1111111111111111,0.5555555555555556,145.44444444444446,197.66666666666669,21.0,25.333333333333336,0.6666666666666666,0.8888888888888888,1.8888888888888888,1.2222222222222228,8.444444444444445,10.777777777777779,16.555555555555557,16.0,77.44444444444443,66.22222222222223
20141019OAK,2014-10-19 16:25:00,OAK,ARI,-11,14.5,9.875,11.875,10.125000000000002,0.75,0.875,0.375,0.375,138.875,139.5,22.250000000000004,23.25,0.0,0.875,1.2500000000000002,0.5,7.875,3.6250000000000004,15.375,11.5,53.50000000000001,45.0
20141019BAL,2014-10-19 13:02:00,BAL,ATL,22,18.22222222222222,18.22222222222222,14.222222222222221,15.222222222222221,0.7777777777777777,0.6666666666666667,0.44444444444444453,0.4444444444444444,204.55555555555557,171.33333333333331,26.444444444444443,24.333333333333332,0.8888888888888888,0.33333333333333337,1.1111111111111112,0.7777777777777778,8.11111111111111,6.0,15.111111111111112,18.777777777777775,68.77777777777779,88.55555555555554
20141019CHI,2014-10-19 13:00:00,CHI,MIA,-13,15.0,15.888888888888891,13.625000000000002,15.333333333333336,1.1250000000000002,1.0,0.7500000000000001,0.4444444444444444,135.62500000000003,178.44444444444443,23.250000000000004,25.555555555555557,0.625,0.6666666666666666,1.25,1.5555555555555558,7.625000000000001,8.777777777777777,17.125,16.444444444444443,85.125,68.33333333333333
20141019IND,2014-10-19 13:02:00,IND,CIN,27,16.75,21.0,13.5,17.77777777777778,0.375,0.8888888888888888,0.375,0.4444444444444444,168.50000000000003,219.1111111111111,20.0,29.333333333333332,0.375,0.7777777777777779,0.25,1.0,1.375,3.8888888888888884,18.875000000000004,20.77777777777778,79.625,76.8888888888889
20141020PIT,2014-10-20 20:30:00,PIT,HOU,7,14.666666666666668,13.777777777777777,12.0,14.888888888888891,0.8888888888888888,0.7777777777777779,0.4444444444444444,0.4444444444444444,139.0,172.77777777777774,17.888888888888893,24.555555555555557,0.6666666666666666,0.33333333333333337,1.1111111111111112,1.8888888888888888,3.0,8.88888888888889,20.333333333333336,18.666666666666664,85.66666666666667,91.55555555555556
20141023DEN,2014-10-23 20:26:00,DEN,SDG,14,18.4,21.0,14.399999999999999,14.555555555555555,0.7999999999999999,0.6666666666666667,0.0,0.1111111111111111,189.49999999999997,199.22222222222223,23.100000000000005,24.22222222222222,0.3,0.3333333333333333,1.1,0.8888888888888888,6.6,6.111111111111111,20.6,17.66666666666667,62.49999999999999,63.44444444444444
20141026CIN,2014-10-26 13:02:00,CIN,BAL,3,19.299999999999997,14.888888888888888,16.0,12.88888888888889,0.7000000000000001,0.4444444444444444,0.5,0.3333333333333333,179.0,161.22222222222226,24.4,22.0,0.5,0.3333333333333333,0.8,0.6666666666666666,6.4,3.7777777777777777,20.5,18.11111111111111,91.99999999999999,74.33333333333333
20141026ATL,2014-10-26 09:37:00,ATL,DET,-1,14.000000000000002,17.099999999999998,13.1,14.399999999999999,0.7999999999999999,0.7999999999999999,0.39999999999999997,0.5000000000000001,174.79999999999998,202.70000000000002,25.200000000000003,28.200000000000003,0.6,0.7999999999999999,2.3999999999999995,1.5,14.300000000000002,11.5,18.5,15.200000000000001,57.7,68.7
20141026NYJ,2014-10-26 13:02:00,NYJ,BUF,-20,13.5,12.1,12.3,13.100000000000001,1.2,1.4000000000000004,0.5,0.5,161.10000000000002,129.79999999999998,25.599999999999998,24.5,0.6,0.7000000000000002,1.9000000000000001,1.8,11.700000000000001,11.4,17.5,20.3,72.39999999999999,94.5
20141026NOR,2014-10-26 20:30:00,NOR,GNB,21,19.9,17.22222222222222,14.3,18.0,0.7000000000000001,0.6666666666666667,0.20000000000000004,0.5555555555555556,158.7,209.33333333333334,21.800000000000004,29.22222222222222,0.19999999999999998,0.7777777777777777,1.7,0.6666666666666667,10.899999999999999,3.555555555555556,17.5,16.666666666666664,69.1,82.00000000000001
20141026JAX,2014-10-26 13:02:00,JAX,MIA,-14,16.333333333333332,10.5,14.777777777777779,12.4,1.1111111111111114,0.7,0.6666666666666667,0.39999999999999997,149.0,147.4,24.22222222222222,25.2,0.5555555555555556,1.1,1.5555555555555556,2.9,9.11111111111111,18.1,18.88888888888889,15.200000000000001,90.88888888888889,60.199999999999996
20141026CLE,2014-10-26 16:25:00,CLE,OAK,10,10.222222222222221,15.555555555555554,10.444444444444446,13.777777777777777,0.7777777777777777,0.6666666666666666,0.3333333333333333,0.3333333333333333,142.22222222222223,153.44444444444446,23.777777777777775,21.22222222222222,0.7777777777777777,0.2222222222222222,0.5555555555555556,1.0,4.222222222222222,6.444444444444445,12.333333333333332,21.666666666666664,46.22222222222222,89.00000000000001
20141026NWE,2014-10-26 13:02:00,NWE,CHI,28,15.700000000000003,18.7,15.200000000000003,13.8,1.3,0.7999999999999999,0.6,0.3,177.79999999999998,169.50000000000003,26.400000000000006,25.3,0.7,0.19999999999999998,1.7000000000000004,1.4000000000000004,9.7,7.999999999999999,16.2,19.3,66.7,72.3
20141026ARI,2014-10-26 16:05:00,ARI,PHI,4,20.333333333333332,15.555555555555554,14.11111111111111,13.333333333333332,1.1111111111111112,0.7777777777777777,0.7777777777777777,0.3333333333333333,174.88888888888889,150.33333333333331,26.333333333333332,23.22222222222222,0.7777777777777778,0.1111111111111111,0.7777777777777777,1.2222222222222223,6.0,8.222222222222221,18.333333333333332,17.77777777777778,77.33333333333334,61.22222222222222
20141026PIT,2014-10-26 16:25:00,PIT,IND,17,21.6,15.399999999999999,18.7,15.200000000000003,1.0,0.8000000000000002,0.6,0.5,230.7,180.7,30.599999999999998,25.5,0.7000000000000002,0.30000000000000004,1.1,2.0,4.3999999999999995,9.6,22.1,19.299999999999997,86.30000000000001,90.0
20141026CAR,2014-10-26 13:04:00,CAR,SEA,-4,17.666666666666664,15.8,13.222222222222221,15.299999999999999,0.8888888888888888,0.9,0.22222222222222227,0.5,135.77777777777777,176.5,19.555555555555557,26.299999999999997,0.2222222222222222,0.3,1.5555555555555554,1.5000000000000002,9.555555555555554,13.1,18.88888888888889,17.8,102.22222222222221,63.0
20141026KAN,2014-10-26 13:04:00,KAN,STL,27,14.333333333333332,15.777777777777779,14.11111111111111,14.222222222222221,1.3333333333333335,0.6666666666666666,0.5555555555555556,0.2222222222222222,169.22222222222223,133.11111111111111,24.333333333333336,20.666666666666668,0.5555555555555556,0.44444444444444453,1.7777777777777777,1.7777777777777777,10.666666666666666,8.0,17.22222222222222,20.666666666666668,70.22222222222221,93.55555555555556
20141026TEN,2014-10-26 13:03:00,TEN,HOU,-14,15.500000000000002,12.099999999999998,12.8,12.5,1.1,0.7999999999999999,0.6,0.2,151.20000000000002,146.9,19.300000000000004,21.500000000000004,0.7,0.7,1.1,1.8,2.8000000000000003,7.6000000000000005,21.300000000000004,17.1,90.30000000000001,77.29999999999998
20141026TAM,2014-10-26 13:03:00,TAM,MIN,-6,12.000000000000002,13.333333333333334,12.5,12.0,0.5,1.3333333333333333,0.09999999999999999,0.5555555555555556,128.70000000000002,144.66666666666666,22.8,23.444444444444443,1.1,0.7777777777777779,2.7,1.5555555555555558,17.2,11.555555555555554,18.9,13.666666666666666,87.7,59.888888888888886
20141027DAL,2014-10-27 20:30:00,DAL,WAS,-3,15.100000000000001,19.6,14.700000000000001,16.200000000000003,0.8999999999999999,1.1,0.6,0.7000000000000001,203.00000000000003,169.7,25.600000000000005,21.400000000000002,0.8999999999999999,0.6,1.4000000000000006,1.2000000000000002,11.3,9.2,17.0,23.4,69.60000000000001,111.80000000000001
20141030CAR,2014-10-30 20:30:00,CAR,NOR,-18,19.9,15.181818181818182,19.0,15.454545454545453,0.7000000000000001,1.1818181818181817,0.6,0.5454545454545454,218.60000000000002,174.27272727272725,29.5,25.909090909090907,0.7,0.36363636363636365,0.8,1.6363636363636365,4.1000000000000005,13.636363636363635,18.099999999999998,19.0,93.10000000000001,67.63636363636364
20141102HOU,2014-11-02 13:03:00,HOU,PHI,-10,20.3,16.81818181818182,15.399999999999999,13.818181818181818,1.1,1.0,0.7999999999999999,0.5454545454545454,198.5,155.0,29.9,20.727272727272734,0.9000000000000001,0.6363636363636364,0.7,1.4545454545454546,5.4,5.636363636363637,19.0,23.000000000000004,80.60000000000001,101.36363636363637
20141102CIN,2014-11-02 13:02:00,CIN,JAX,10,10.727272727272727,16.099999999999998,13.0,13.500000000000002,0.7272727272727273,0.6,0.4545454545454545,0.4,152.27272727272728,169.00000000000003,25.999999999999996,22.6,1.1818181818181819,0.4,3.0,0.8,18.272727272727273,6.1,16.545454545454547,19.700000000000003,70.72727272727272,78.0
20141102SFO,2014-11-02 16:05:00,SFO,STL,-3,13.599999999999998,15.8,14.0,13.900000000000002,1.2000000000000002,0.4,0.5,0.2,163.9,162.60000000000002,24.400000000000002,23.200000000000003,0.6,0.5000000000000002,2.3,1.9000000000000001,14.0,13.100000000000001,17.4,21.0,71.6,87.60000000000001
20141102DAL,2014-11-02 13:04:00,DAL,ARI,-11,16.4,19.363636363636367,13.7,16.545454545454547,0.7999999999999999,1.3636363636363638,0.4,0.8181818181818181,168.2,174.63636363636363,25.099999999999998,22.545454545454547,0.09999999999999999,0.5454545454545454,1.1,1.5454545454545456,7.3999999999999995,13.272727272727273,18.3,23.545454545454543,62.2,117.18181818181819
20141102MIN,2014-11-02 13:03:00,MIN,WAS,3,15.545454545454547,12.636363636363637,15.09090909090909,13.363636363636363,0.8181818181818181,0.45454545454545453,0.5454545454545454,0.0909090909090909,210.54545454545456,138.36363636363637,26.000000000000004,24.545454545454547,0.9090909090909091,1.0,1.5454545454545459,2.5454545454545454,11.454545454545455,16.18181818181818,18.272727272727273,19.18181818181818,74.45454545454547,88.54545454545455
20141102CLE,2014-11-02 13:02:00,CLE,TAM,5,13.3,16.299999999999997,12.3,13.899999999999999,1.4,0.7,0.6,0.3,146.1,164.8,23.9,21.900000000000002,0.8000000000000002,0.19999999999999998,1.9000000000000004,1.0,11.599999999999998,6.6000000000000005,14.6,22.0,60.5,84.00000000000001
20141102NWE,2014-11-02 16:25:00,NWE,DEN,22,22.400000000000002,21.636363636363637,15.8,15.454545454545453,0.8,0.8181818181818181,0.09999999999999999,0.2727272727272727,207.9,187.2727272727273,25.3,26.454545454545453,0.3,0.1818181818181818,0.7999999999999999,1.3636363636363638,5.5,8.272727272727272,18.900000000000006,20.454545454545457,71.0,76.81818181818181
20141102PIT,2014-11-02 20:30:00,PIT,BAL,20,19.727272727272727,18.636363636363633,16.18181818181818,16.90909090909091,0.7272727272727273,0.9090909090909092,0.45454545454545453,0.6363636363636364,179.72727272727272,211.7272727272727,25.27272727272727,27.636363636363633,0.6363636363636364,0.27272727272727276,0.8181818181818182,1.8181818181818181,6.545454545454546,8.727272727272727,21.0,20.454545454545453,93.36363636363636,92.45454545454545
20141102KAN,2014-11-02 13:03:00,KAN,NYJ,14,13.09090909090909,17.6,13.90909090909091,15.1,1.6363636363636367,0.8,0.6363636363636364,0.3,130.45454545454544,141.3,26.272727272727273,21.5,1.0,0.4000000000000001,2.0,1.7999999999999998,12.272727272727273,8.0,21.454545454545453,21.900000000000002,101.81818181818181,98.2
20141102SEA,2014-11-02 16:26:00,SEA,OAK,6,10.5,17.2,11.300000000000002,13.8,1.1,1.0,0.5,0.30000000000000004,159.1,141.3,27.0,20.8,0.7999999999999999,0.3,0.9,1.5,5.5,9.399999999999999,13.2,19.6,49.2,103.9
20141102MIA,2014-11-02 13:02:00,MIA,SDG,37,18.636363636363637,17.4,15.09090909090909,15.0,0.7272727272727272,1.0000000000000002,0.0,0.6000000000000001,194.54545454545453,151.9,24.72727272727273,24.700000000000003,0.45454545454545453,0.6,1.1818181818181819,1.7000000000000002,6.636363636363636,10.0,20.09090909090909,19.4,62.36363636363636,96.6
20141103NYG,2014-11-03 20:31:00,NYG,IND,-16,22.727272727272727,15.399999999999999,19.363636363636363,15.1,1.0,1.1,0.5454545454545454,0.8,244.72727272727272,153.4,31.909090909090907,23.0,0.8181818181818183,0.5,1.1818181818181819,1.5,5.363636363636363,9.9,21.0,21.300000000000004,84.1818181818182,79.5
20141106CIN,2014-11-06 20:29:00,CIN,CLE,-21,16.818181818181813,17.636363636363633,14.363636363636362,14.363636363636363,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.36363636363636365,174.72727272727272,174.72727272727275,23.0,23.363636363636367,0.36363636363636365,0.5454545454545454,1.2727272727272727,0.9090909090909092,8.363636363636363,5.636363636363636,22.454545454545453,21.0,81.45454545454547,88.27272727272727
20141109BAL,2014-11-09 13:03:00,BAL,TEN,14,12.454545454545453,20.0,12.545454545454545,16.666666666666664,0.8181818181818181,0.75,0.2727272727272727,0.49999999999999994,159.9090909090909,187.16666666666666,23.272727272727273,26.916666666666664,0.7272727272727273,0.6666666666666666,1.8181818181818181,1.0833333333333333,7.7272727272727275,8.833333333333332,16.72727272727273,20.75,73.54545454545452,90.83333333333333
20141109JAX,2014-11-09 13:06:00,JAX,DAL,-14,19.16666666666667,11.749999999999998,16.666666666666668,13.5,1.25,0.6666666666666666,0.7499999999999999,0.4166666666666666,174.58333333333331,159.0,23.416666666666668,26.58333333333333,0.6666666666666666,1.1666666666666665,1.5,2.9166666666666665,12.916666666666666,17.916666666666668,23.666666666666664,17.25,115.08333333333334,75.83333333333333
20141109TAM,2014-11-09 13:04:00,TAM,ATL,-10,17.454545454545453,13.636363636363637,15.09090909090909,13.0,0.9999999999999999,1.2727272727272727,0.45454545454545464,0.5454545454545454,203.63636363636365,155.72727272727272,28.09090909090909,24.727272727272727,0.8181818181818181,0.9090909090909092,1.5454545454545454,1.9090909090909094,11.818181818181818,11.27272727272727,16.181818181818183,15.636363636363635,69.54545454545455,65.27272727272728
20141109BUF,2014-11-09 13:02:00,BUF,KAN,-4,18.18181818181818,16.18181818181818,15.818181818181817,12.272727272727273,0.8181818181818182,1.1818181818181817,0.2727272727272727,0.45454545454545453,146.27272727272728,165.81818181818184,22.36363636363636,24.818181818181817,0.3636363636363637,0.5454545454545454,1.727272727272727,2.090909090909091,7.545454545454545,12.90909090909091,22.090909090909093,18.818181818181817,99.54545454545453,71.9090909090909
20141109ARI,2014-11-09 16:25:00,ARI,STL,17,13.545454545454543,17.454545454545453,13.909090909090908,14.454545454545453,1.090909090909091,0.8181818181818181,0.45454545454545453,0.36363636363636365,158.27272727272728,174.45454545454544,24.363636363636367,25.909090909090907,0.7272727272727273,0.18181818181818182,2.1818181818181817,1.1818181818181819,13.0,7.8181818181818175,18.27272727272727,19.272727272727273,73.36363636363635,65.81818181818181
20141109DET,2014-11-09 13:02:00,DET,MIA,4,19.18181818181818,14.727272727272728,16.181818181818183,13.909090909090908,1.0000000000000002,0.909090909090909,0.5454545454545455,0.3636363636363636,166.1818181818182,188.45454545454544,26.000000000000004,27.181818181818183,0.5454545454545454,0.6363636363636364,1.5454545454545456,2.181818181818181,9.09090909090909,13.000000000000002,20.818181818181817,18.909090909090907,99.81818181818181,57.90909090909091
20141109SEA,2014-11-09 16:26:00,SEA,NYG,21,16.18181818181818,18.363636363636363,15.727272727272727,14.454545454545453,1.2727272727272727,0.9090909090909091,0.8181818181818182,0.27272727272727276,171.1818181818182,144.54545454545456,25.636363636363637,22.090909090909093,0.45454545454545453,0.2727272727272727,1.6363636363636362,1.4545454545454544,9.90909090909091,8.727272727272725,21.181818181818187,21.272727272727273,80.36363636363636,108.0
20141109NYJ,2014-11-09 13:02:00,NYJ,PIT,7,20.66666666666666,12.833333333333332,17.333333333333332,14.583333333333334,0.9166666666666667,1.5833333333333335,0.6666666666666666,0.5833333333333333,220.8333333333333,138.33333333333331,28.41666666666666,27.083333333333332,0.25,0.9166666666666666,1.9166666666666665,2.083333333333333,9.583333333333332,12.083333333333334,20.83333333333333,22.166666666666664,89.33333333333333,104.91666666666666
20141109GNB,2014-11-09 20:30:00,GNB,CHI,41,16.363636363636367,20.18181818181818,16.272727272727273,15.09090909090909,1.2727272727272727,0.7272727272727273,0.6363636363636364,0.27272727272727276,182.63636363636363,180.8181818181818,27.181818181818187,23.454545454545457,0.7272727272727273,0.36363636363636365,1.8181818181818186,1.9090909090909092,10.454545454545453,12.09090909090909,17.09090909090909,17.636363636363637,74.54545454545455,70.9090909090909
20141109OAK,2014-11-09 16:05:00,OAK,DEN,-24,22.272727272727273,11.727272727272727,16.727272727272727,11.81818181818182,0.8181818181818182,1.3636363636363638,0.0909090909090909,0.5454545454545454,228.0,161.8181818181818,28.18181818181818,28.27272727272727,0.45454545454545453,0.909090909090909,0.8181818181818181,0.9090909090909091,5.818181818181818,5.454545454545455,18.727272727272734,13.636363636363635,68.45454545454545,48.09090909090909
20141109NOR,2014-11-09 13:03:00,NOR,SFO,-3,15.272727272727273,20.636363636363637,14.454545454545457,19.727272727272727,0.6363636363636364,0.9090909090909091,0.36363636363636365,0.6363636363636364,164.45454545454547,223.2727272727273,24.090909090909093,29.909090909090907,0.45454545454545475,0.7272727272727273,2.4545454545454546,1.0909090909090908,16.81818181818182,6.181818181818182,21.0,19.818181818181817,86.9090909090909,94.18181818181819
20141110PHI,2014-11-10 20:32:00,PHI,CAR,24,14.75,21.272727272727273,15.416666666666664,16.727272727272727,1.1666666666666663,1.0909090909090908,0.5833333333333333,0.8181818181818181,169.91666666666663,207.09090909090907,26.08333333333333,30.27272727272727,0.41666666666666663,1.0909090909090908,1.8333333333333333,1.0,14.916666666666664,7.909090909090909,19.249999999999996,21.0,71.08333333333333,90.54545454545456
20141113MIA,2014-11-13 20:26:00,MIA,BUF,13,15.916666666666664,18.916666666666664,13.0,16.5,1.333333333333333,1.166666666666667,0.6666666666666666,0.5833333333333334,173.08333333333337,167.16666666666669,26.749999999999996,27.000000000000004,0.49999999999999994,0.5833333333333333,1.9999999999999998,1.6666666666666667,12.333333333333334,10.749999999999998,19.08333333333333,20.666666666666664,75.16666666666666,95.66666666666666
20141116IND,2014-11-16 20:31:00,IND,NWE,-22,23.416666666666664,24.166666666666664,16.583333333333332,19.583333333333332,0.8333333333333333,1.1666666666666665,0.24999999999999997,0.49999999999999994,199.33333333333334,253.08333333333331,28.666666666666664,33.08333333333333,0.24999999999999994,0.7500000000000001,1.3333333333333333,1.1666666666666665,7.666666666666665,5.666666666666666,20.833333333333332,21.25,75.91666666666666,85.33333333333336
20141116SDG,2014-11-16 16:05:00,SDG,OAK,7,12.166666666666664,17.083333333333332,11.666666666666668,14.666666666666666,1.4166666666666667,0.7499999999999999,0.5833333333333333,0.08333333333333333,164.33333333333331,188.99999999999997,29.833333333333332,24.833333333333336,0.9999999999999998,0.6666666666666666,0.8333333333333333,1.4166666666666665,5.0,7.749999999999998,13.749999999999998,19.999999999999996,46.583333333333336,61.33333333333333
20141116KAN,2014-11-16 13:04:00,KAN,SEA,4,20.0,18.083333333333332,15.499999999999998,15.833333333333332,1.0833333333333333,0.9166666666666666,0.3333333333333333,0.3333333333333333,145.83333333333334,146.66666666666669,21.666666666666668,22.916666666666664,0.41666666666666663,0.33333333333333337,1.4999999999999998,2.083333333333333,8.999999999999996,9.083333333333332,23.25,22.25,128.16666666666666,101.83333333333331
20141116CLE,2014-11-16 13:03:00,CLE,HOU,-16,17.166666666666668,17.41666666666666,13.916666666666666,14.916666666666664,1.0,0.6666666666666666,0.49999999999999994,0.3333333333333333,157.24999999999997,176.66666666666666,21.250000000000004,23.0,0.6666666666666666,0.3333333333333333,1.6666666666666665,1.1666666666666665,6.916666666666667,7.666666666666666,23.416666666666668,24.916666666666664,102.75,88.83333333333334
20141116STL,2014-11-16 13:00:00,STL,DEN,15,23.833333333333336,13.58333333333333,17.416666666666664,14.083333333333332,0.8333333333333334,1.0833333333333333,0.08333333333333331,0.49999999999999994,238.41666666666666,159.58333333333334,29.916666666666664,24.833333333333336,0.5833333333333333,0.8333333333333333,0.7499999999999999,2.5,5.333333333333333,15.416666666666666,19.41666666666667,18.58333333333333,72.58333333333333,73.08333333333331
20141116NOR,2014-11-16 13:02:00,NOR,CIN,-17,16.416666666666664,20.916666666666668,14.083333333333332,20.0,0.6666666666666666,0.9999999999999999,0.41666666666666663,0.6666666666666666,166.75000000000003,228.58333333333334,24.666666666666668,31.333333333333332,0.75,0.8333333333333333,1.0,1.1666666666666665,6.333333333333332,6.083333333333333,21.083333333333332,20.749999999999996,88.08333333333333,97.66666666666666
20141116CHI,2014-11-16 13:02:00,CHI,MIN,8,14.0,16.166666666666668,14.25,16.666666666666664,0.41666666666666663,1.3333333333333333,0.08333333333333331,0.6666666666666666,147.83333333333334,188.75,26.0,28.250000000000004,0.9166666666666666,0.8333333333333333,2.4999999999999996,2.0000000000000004,16.166666666666664,11.833333333333332,19.833333333333332,17.666666666666664,89.5,72.91666666666666
20141116NYG,2014-11-16 13:03:00,NYG,SFO,-6,16.25,16.249999999999996,15.000000000000002,16.083333333333332,0.6666666666666666,1.2499999999999998,0.41666666666666663,0.8333333333333334,166.25,179.41666666666666,24.750000000000004,27.166666666666668,0.41666666666666685,0.49999999999999994,2.5833333333333335,1.6666666666666665,17.416666666666668,10.166666666666668,21.916666666666668,20.83333333333334,91.66666666666666,78.16666666666666
20141116GNB,2014-11-16 16:25:00,GNB,PHI,33,23.25,23.08333333333333,16.75,15.583333333333332,1.1666666666666665,0.75,0.7499999999999999,0.3333333333333333,217.16666666666666,192.33333333333334,30.916666666666664,24.166666666666668,0.9999999999999999,0.3333333333333333,1.0,1.75,7.583333333333333,11.083333333333332,21.166666666666668,18.833333333333336,86.08333333333334,76.0
20141116ARI,2014-11-16 16:25:00,ARI,DET,8,15.166666666666666,18.583333333333332,14.333333333333332,14.999999999999998,0.8333333333333331,0.8333333333333333,0.33333333333333326,0.3333333333333333,196.74999999999997,185.5,28.416666666666668,27.166666666666664,0.6666666666666666,0.25,2.249999999999999,1.3333333333333333,13.500000000000002,8.75,18.91666666666666,19.5,58.33333333333333,62.666666666666664
20141116CAR,2014-11-16 13:03:00,CAR,ATL,-2,18.25,15.230769230769232,15.416666666666666,15.846153846153845,0.9166666666666665,1.3076923076923075,0.41666666666666674,0.6923076923076923,204.33333333333334,173.38461538461536,28.33333333333333,27.15384615384615,0.7499999999999999,0.6153846153846154,1.4999999999999998,2.3846153846153846,11.416666666666668,20.769230769230766,17.166666666666668,20.230769230769226,72.91666666666667,73.46153846153845
20141116WAS,2014-11-16 13:03:00,WAS,TAM,-20,13.916666666666666,16.416666666666668,13.833333333333332,15.583333333333332,1.2499999999999998,0.8333333333333333,0.5833333333333333,0.49999999999999994,166.16666666666666,211.75,26.249999999999996,26.166666666666668,1.0,0.9166666666666666,2.0833333333333335,1.8333333333333335,11.999999999999996,12.666666666666666,16.25,19.166666666666668,67.5,78.41666666666669
20141117TEN,2014-11-17 20:30:00,TEN,PIT,-3,20.076923076923073,11.999999999999998,17.692307692307693,12.666666666666664,1.076923076923077,0.9166666666666665,0.7692307692307693,0.3333333333333333,228.92307692307688,158.49999999999997,29.538461538461533,23.583333333333332,0.38461538461538464,0.75,1.923076923076923,2.083333333333333,10.153846153846153,10.083333333333332,20.538461538461533,17.166666666666668,85.23076923076924,72.99999999999997
20141120OAK,2014-11-20 20:26:00,OAK,KAN,4,18.53846153846154,11.692307692307692,16.153846153846153,11.461538461538462,1.0769230769230769,1.4615384615384617,0.46153846153846156,0.6153846153846154,143.69230769230774,164.15384615384613,22.384615384615383,30.153846153846157,0.30769230769230776,0.9230769230769229,1.923076923076923,0.923076923076923,8.384615384615383,5.384615384615385,22.846153846153847,14.153846153846153,108.6153846153846,48.46153846153847
