Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY
20161016GNB,2016-10-16 16:25:00,GNB,DAL,-14,16.125,14.0,15.000000000000002,11.142857142857142,0.75,0.8571428571428572,0.37500000000000006,0.28571428571428575,151.125,119.85714285714288,19.375,19.857142857142858,0.0,0.4285714285714286,0.875,1.1428571428571428,3.7500000000000004,5.285714285714287,21.125,14.85714285714286,97.0,64.0
20161016DET,2016-10-16 13:02:00,DET,LAR,3,10.25,14.875000000000002,10.0,13.625000000000002,0.5,0.125,0.375,0.125,126.5,162.375,19.0,22.625000000000004,0.625,0.5,1.5,1.7500000000000002,10.5,9.875,16.625,14.375000000000002,51.125,56.125000000000014
20161017ARI,2016-10-17 20:30:00,ARI,NYJ,25,11.5,15.625000000000002,12.875000000000002,13.625,1.0,1.0,0.375,0.375,154.625,155.125,24.000000000000004,24.5,1.2500000000000002,0.875,1.125,1.625,3.75,10.125000000000002,15.624999999999998,16.625,65.25000000000001,71.87500000000001
20161020GNB,2016-10-20 20:26:00,GNB,CHI,16,11.222222222222221,14.25,13.444444444444446,12.75,1.3333333333333335,1.375,0.5555555555555556,0.625,189.44444444444443,141.625,26.111111111111107,22.625,0.22222222222222227,0.5,1.3333333333333335,1.125,7.111111111111111,4.625000000000002,14.11111111111111,16.0,60.666666666666664,65.75
20161023MIA,2016-10-23 13:02:00,MIA,BUF,3,18.0,13.11111111111111,12.333333333333334,10.777777777777777,0.8888888888888888,0.7777777777777777,0.2222222222222222,0.4444444444444444,113.99999999999999,156.55555555555554,18.555555555555557,20.888888888888886,0.22222222222222227,0.7777777777777778,1.4444444444444444,1.8888888888888888,6.666666666666666,12.777777777777775,19.777777777777775,14.111111111111112,111.0,64.88888888888889
20161023TEN,2016-10-23 13:02:00,TEN,IND,-8,17.77777777777778,13.333333333333332,14.444444444444443,13.11111111111111,0.6666666666666666,0.7777777777777777,0.22222222222222227,0.3333333333333333,174.88888888888889,146.33333333333331,26.33333333333333,21.0,0.4444444444444444,0.6666666666666667,2.555555555555556,0.9999999999999999,16.333333333333332,6.111111111111111,15.999999999999998,19.888888888888886,67.88888888888889,97.77777777777777
20161023KAN,2016-10-23 13:03:00,KAN,NOR,6,19.375,13.625,14.875,12.75,0.375,0.875,0.25000000000000006,0.6250000000000001,209.625,152.0,28.125000000000004,23.875,0.5,0.25,1.0,1.75,7.125,10.125,14.125,15.375,48.75,68.00000000000001
20161023PHI,2016-10-23 13:02:00,PHI,MIN,11,14.875000000000002,16.875,10.875,12.375,0.375,0.625,0.12500000000000003,0.125,145.0,140.75,19.75,19.625000000000004,0.0,0.125,1.0,1.5,8.25,7.5,18.0,17.25,44.125,71.0
20161023CIN,2016-10-23 13:02:00,CIN,CLE,14,12.555555555555557,12.111111111111112,12.333333333333336,13.88888888888889,1.4444444444444446,0.5555555555555556,0.3333333333333333,0.3333333333333333,158.22222222222223,183.33333333333337,23.77777777777778,24.222222222222218,0.5555555555555557,0.22222222222222227,2.111111111111111,2.111111111111111,12.666666666666668,11.88888888888889,15.666666666666666,17.11111111111111,73.77777777777779,59.888888888888886
20161023ATL,2016-10-23 16:05:00,ATL,SDG,-3,19.22222222222222,22.11111111111111,13.444444444444446,15.333333333333332,1.7777777777777777,0.2222222222222222,1.1111111111111112,0.2222222222222222,175.55555555555554,219.66666666666663,22.444444444444443,23.333333333333336,0.3333333333333333,0.3333333333333333,1.4444444444444442,1.6666666666666665,7.444444444444443,10.88888888888889,17.0,17.444444444444443,61.22222222222223,74.66666666666666
20161023PIT,2016-10-23 16:25:00,PIT,NWE,-11,16.555555555555557,17.11111111111111,13.88888888888889,13.333333333333332,1.3333333333333333,0.7777777777777778,0.44444444444444464,0.2222222222222222,178.2222222222222,176.99999999999997,21.11111111111111,25.22222222222222,0.0,0.6666666666666667,1.3333333333333335,1.2222222222222223,8.222222222222221,10.222222222222225,20.888888888888886,15.777777777777779,79.88888888888889,70.88888888888889
20161023ARI,2016-10-23 20:30:00,ARI,SEA,0,13.125,17.0,12.375000000000002,15.222222222222221,1.0,1.222222222222222,0.375,0.3333333333333333,164.87500000000003,162.88888888888889,22.375,25.666666666666664,0.25000000000000006,0.7777777777777777,1.2500000000000002,1.4444444444444444,10.0,9.000000000000002,17.5,18.666666666666664,55.5,82.8888888888889
20161023SFO,2016-10-23 16:05:00,SFO,TAM,-17,11.750000000000002,14.11111111111111,13.25,12.333333333333336,0.75,0.888888888888889,0.375,0.4444444444444445,154.5,113.00000000000001,25.875000000000004,19.888888888888886,1.0,0.6666666666666666,1.5,1.4444444444444444,11.375000000000002,6.666666666666667,16.75,21.333333333333332,55.375,82.22222222222221
20161023NYJ,2016-10-23 13:04:00,NYJ,BAL,8,13.0,10.555555555555555,13.666666666666666,12.666666666666666,0.7777777777777777,1.0,0.4444444444444444,0.3333333333333333,165.44444444444446,159.33333333333331,29.444444444444443,25.444444444444446,0.44444444444444453,1.3333333333333335,1.4444444444444442,1.1111111111111112,11.11111111111111,4.222222222222221,16.333333333333332,15.444444444444441,65.88888888888889,61.66666666666667
20161023DET,2016-10-23 13:02:00,DET,WAS,3,15.777777777777777,16.666666666666668,14.444444444444445,14.333333333333336,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.1111111111111111,184.55555555555554,173.77777777777777,25.222222222222225,23.555555555555557,0.6666666666666667,0.4444444444444444,0.8888888888888888,1.6666666666666667,7.222222222222221,9.333333333333332,15.333333333333332,15.666666666666668,73.55555555555556,59.11111111111112
20161023JAX,2016-10-23 13:02:00,JAX,OAK,-17,16.88888888888889,12.625,13.222222222222225,12.125,0.5555555555555556,0.5,0.2222222222222222,0.25,175.88888888888886,155.625,25.22222222222222,24.125000000000004,0.3333333333333333,0.875,0.7777777777777778,1.75,2.7777777777777777,9.5,15.222222222222221,13.375,73.33333333333334,44.375
20161023LAR,2016-10-23 09:31:00,LAR,NYG,-7,12.888888888888888,12.222222222222221,13.222222222222221,11.444444444444445,1.1111111111111114,0.5555555555555556,0.7777777777777779,0.3333333333333333,192.11111111111111,147.0,25.888888888888886,20.444444444444443,0.6666666666666666,0.6666666666666667,1.2222222222222223,1.4444444444444444,6.555555555555555,10.444444444444443,14.111111111111112,17.22222222222222,50.66666666666668,53.888888888888886
20161024DEN,2016-10-24 20:30:00,DEN,HOU,18,12.0,15.555555555555555,12.666666666666666,13.555555555555554,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.4444444444444445,144.33333333333331,149.8888888888889,25.22222222222222,23.333333333333336,0.8888888888888888,0.44444444444444453,1.3333333333333333,1.8888888888888888,11.444444444444445,10.888888888888888,18.0,17.22222222222222,74.11111111111111,65.66666666666667
20161027TEN,2016-10-27 20:26:00,TEN,JAX,14,13.0,14.6,12.888888888888888,14.4,0.6666666666666666,0.8999999999999999,0.3333333333333333,0.4,164.88888888888886,152.39999999999998,26.222222222222225,22.6,0.9999999999999999,0.6000000000000001,1.6666666666666665,1.2,9.222222222222221,8.0,13.666666666666664,20.7,51.11111111111111,100.4
20161030ATL,2016-10-30 16:25:00,ATL,GNB,1,15.555555555555555,22.9,14.888888888888888,15.899999999999999,1.4444444444444442,0.19999999999999998,0.6666666666666667,0.19999999999999998,159.55555555555554,223.29999999999995,26.333333333333332,24.400000000000006,0.4444444444444444,0.4,1.2222222222222223,1.8,6.666666666666668,11.5,16.77777777777778,18.3,69.88888888888889,80.19999999999999
20161030CLE,2016-10-30 13:02:00,CLE,NYJ,-3,11.9,13.000000000000004,13.0,13.300000000000004,1.1,1.3000000000000003,0.5,0.3,162.29999999999998,159.6,25.1,24.900000000000002,1.2000000000000002,0.7000000000000002,1.5,2.1,6.3999999999999995,12.400000000000002,17.799999999999997,16.7,71.0,84.4
20161030BUF,2016-10-30 13:02:00,BUF,NWE,-16,17.6,18.7,14.6,12.700000000000001,1.4,0.7999999999999999,0.6000000000000002,0.19999999999999998,182.59999999999997,122.6,21.6,19.500000000000004,0.0,0.20000000000000004,1.2000000000000002,1.7000000000000002,7.3999999999999995,8.1,21.699999999999996,19.999999999999996,85.9,106.60000000000001
20161030NOR,2016-10-30 13:03:00,NOR,SEA,5,12.333333333333332,19.555555555555554,12.222222222222223,16.22222222222222,1.1111111111111112,0.6666666666666666,0.3333333333333333,0.33333333333333337,169.33333333333334,226.2222222222222,24.0,30.333333333333332,0.22222222222222227,0.5555555555555556,1.2222222222222223,1.0,11.11111111111111,7.222222222222221,17.666666666666668,15.0,55.11111111111111,54.888888888888886
20161030CIN,2016-10-30 08:36:00,CIN,WAS,0,15.899999999999999,14.000000000000002,15.6,14.8,1.1,0.7,0.4,0.4,194.4,193.80000000000004,26.6,24.599999999999998,0.6000000000000001,0.20000000000000004,1.0,2.2,8.299999999999999,12.700000000000001,16.7,18.4,79.2,81.0
20161030TAM,2016-10-30 13:02:00,TAM,OAK,-6,18.5,14.222222222222221,14.000000000000002,14.777777777777777,0.6,0.8888888888888888,0.19999999999999998,0.3333333333333333,178.29999999999998,166.66666666666666,26.4,26.333333333333336,0.3,1.0,0.7000000000000001,1.5555555555555554,2.5,10.666666666666668,17.1,19.444444444444443,80.40000000000002,76.88888888888889
20161030DAL,2016-10-30 20:31:00,DAL,PHI,6,17.333333333333332,17.666666666666664,12.666666666666666,16.0,1.0,0.8888888888888888,0.3333333333333333,0.4444444444444445,140.44444444444443,160.2222222222222,20.555555555555557,20.22222222222222,0.3333333333333333,0.1111111111111111,1.3333333333333333,0.9999999999999999,6.666666666666666,4.888888888888889,18.22222222222222,22.444444444444443,74.33333333333333,107.44444444444443
20161030IND,2016-10-30 13:02:00,IND,KAN,-16,15.11111111111111,19.4,13.555555555555554,15.599999999999998,0.7777777777777777,0.6,0.5555555555555556,0.20000000000000004,158.88888888888889,191.5,23.88888888888889,27.599999999999994,0.2222222222222222,0.39999999999999997,1.5555555555555554,2.5000000000000004,9.0,15.899999999999999,16.77777777777778,16.799999999999997,72.8888888888889,69.2
20161030HOU,2016-10-30 13:03:00,HOU,DET,7,17.0,11.700000000000001,14.800000000000002,12.8,0.2,0.9,0.09999999999999999,0.4,181.4,142.99999999999997,24.1,26.8,0.39999999999999997,0.7999999999999999,1.8,1.3,9.999999999999998,10.3,16.0,18.7,62.60000000000001,80.7
20161030CAR,2016-10-30 12:47:00,CAR,ARI,10,15.9,17.88888888888889,16.0,15.222222222222221,1.2,0.6666666666666667,0.3,0.6666666666666667,177.7,182.22222222222223,28.0,25.777777777777775,0.7,1.1111111111111112,1.7000000000000002,1.6666666666666665,11.200000000000001,12.11111111111111,20.499999999999996,18.222222222222225,87.80000000000001,80.66666666666667
20161030DEN,2016-10-30 16:05:00,DEN,SDG,8,20.6,16.7,14.700000000000001,14.1,1.7,0.8,1.1,0.4,192.8,150.60000000000002,24.7,23.500000000000004,0.4,0.4000000000000001,1.6999999999999997,1.7,8.999999999999998,9.799999999999999,17.900000000000002,19.0,62.900000000000006,78.10000000000001
20161031CHI,2016-10-31 20:31:00,CHI,MIN,10,14.333333333333334,11.1,11.666666666666666,13.400000000000002,0.8888888888888888,1.2000000000000002,0.4444444444444444,0.5,149.88888888888889,182.5,22.111111111111107,26.099999999999998,0.1111111111111111,0.4,1.5555555555555554,1.3000000000000003,11.222222222222221,7.3999999999999995,19.0,14.5,49.55555555555556,61.5
20161103TAM,2016-11-03 20:25:00,TAM,ATL,-15,23.818181818181817,15.2,16.727272727272727,15.1,0.1818181818181818,1.0,0.1818181818181818,0.3,228.18181818181813,166.8,25.36363636363637,26.900000000000002,0.36363636363636365,0.9,1.8181818181818181,1.5999999999999999,11.454545454545455,10.8,18.363636363636363,20.2,81.09090909090908,79.4
20161106MIN,2016-11-06 13:00:00,MIN,DET,-6,16.636363636363637,13.9,15.181818181818183,12.0,0.18181818181818182,1.0,0.0909090909090909,0.39999999999999997,185.9090909090909,155.0,25.636363636363637,23.599999999999998,0.3636363636363636,0.09999999999999999,1.727272727272727,1.9,9.909090909090907,12.8,15.818181818181818,18.900000000000002,62.18181818181819,50.300000000000004
20161106LAR,2016-11-06 16:05:00,LAR,CAR,-3,19.1,12.0,15.6,12.3,0.7000000000000001,0.9,0.7000000000000001,0.3,184.8,159.4,25.9,23.7,1.0,1.0,1.6,1.6,11.3,11.399999999999999,20.000000000000004,17.5,86.70000000000002,55.9
20161106CLE,2016-11-06 13:00:00,CLE,DAL,-25,18.799999999999997,14.363636363636367,17.0,14.090909090909095,1.0,1.272727272727273,0.4,0.2727272727272727,171.5,175.9090909090909,22.2,27.272727272727273,0.2,0.8181818181818183,1.0999999999999999,2.0,5.800000000000001,11.81818181818182,23.6,16.818181818181817,115.39999999999999,82.90909090909092
20161106KAN,2016-11-06 13:00:00,KAN,JAX,5,13.900000000000002,16.6,14.3,14.2,0.8,0.7,0.4,0.5,180.59999999999997,176.4,29.0,25.6,0.8999999999999999,0.19999999999999998,1.7,1.7,9.799999999999999,9.7,13.399999999999999,17.8,50.8,74.4
20161106MIA,2016-11-06 13:00:00,MIA,NYJ,4,13.636363636363637,14.600000000000001,13.727272727272727,12.299999999999999,1.0,0.7,0.45454545454545453,0.39999999999999997,167.72727272727272,160.70000000000002,25.90909090909091,21.299999999999997,1.090909090909091,0.7000000000000001,1.5454545454545454,1.8,6.363636363636363,12.099999999999998,19.363636363636363,16.900000000000002,80.0909090909091,84.0
20161106OAK,2016-11-06 20:30:00,OAK,DEN,10,17.636363636363633,19.545454545454543,14.18181818181818,15.181818181818183,1.0909090909090908,0.6363636363636364,0.5454545454545454,0.2727272727272727,161.18181818181822,207.36363636363635,24.81818181818182,29.36363636363636,0.4545454545454546,0.2727272727272727,1.6363636363636362,0.8181818181818181,9.727272727272727,3.6363636363636362,19.545454545454547,17.727272727272727,76.18181818181819,84.72727272727275
20161106GNB,2016-11-06 16:25:00,GNB,IND,-5,18.909090909090907,17.2,15.818181818181817,15.799999999999999,0.8181818181818181,1.4,0.27272727272727276,0.6000000000000001,189.72727272727272,165.9,28.27272727272727,27.5,0.4545454545454545,0.39999999999999997,2.8181818181818183,1.4000000000000001,17.909090909090907,8.3,17.18181818181818,17.0,72.45454545454545,73.7
20161106SFO,2016-11-06 16:05:00,SFO,NOR,-18,20.099999999999998,14.399999999999999,17.4,13.100000000000003,0.7,1.2000000000000002,0.4,0.6000000000000001,228.8,113.00000000000001,30.8,21.299999999999997,0.5,0.7,1.1,1.7000000000000002,7.799999999999999,9.0,17.0,22.0,61.7,90.0
20161106BAL,2016-11-06 13:00:00,BAL,PIT,7,17.0,13.3,13.7,13.399999999999999,0.8,1.0,0.19999999999999998,0.5,187.39999999999998,172.3,27.4,30.9,0.7000000000000001,0.6000000000000001,1.1,1.4999999999999998,9.200000000000003,11.4,16.400000000000002,15.799999999999999,73.2,60.4
20161106NYG,2016-11-06 13:00:00,NYG,PHI,5,17.9,13.3,13.5,13.200000000000001,1.3,1.1000000000000003,0.4,0.8000000000000002,145.79999999999998,192.5,22.900000000000006,26.999999999999996,0.3,0.6,1.5,1.1,6.8,5.9,18.799999999999997,14.700000000000001,76.6,49.20000000000001
20161106SDG,2016-11-06 16:25:00,SDG,TEN,8,16.545454545454543,20.454545454545453,15.363636363636363,15.272727272727273,0.9090909090909091,1.5454545454545454,0.36363636363636365,1.0,164.0,197.63636363636365,22.636363636363637,26.727272727272727,0.5454545454545455,0.6363636363636364,1.0909090909090908,1.9090909090909087,7.2727272727272725,10.09090909090909,22.727272727272727,18.636363636363637,110.72727272727273,68.36363636363637
20161107SEA,2016-11-07 20:30:00,SEA,BUF,6,19.272727272727273,13.1,13.81818181818182,12.500000000000002,0.909090909090909,1.1,0.1818181818181818,0.3,130.45454545454544,180.9,21.363636363636367,25.200000000000003,0.18181818181818185,0.30000000000000004,1.7272727272727275,1.2000000000000002,8.181818181818182,11.1,20.54545454545454,17.6,112.09090909090911,56.99999999999999
20161110BAL,2016-11-10 20:25:00,BAL,CLE,21,14.000000000000004,14.0,14.000000000000004,13.363636363636362,1.1666666666666667,1.0909090909090908,0.24999999999999997,0.45454545454545453,176.0,177.00000000000003,27.25,30.909090909090907,0.7500000000000001,0.6363636363636365,2.1666666666666665,1.636363636363636,13.0,12.727272727272727,16.499999999999996,16.999999999999996,79.75000000000001,59.45454545454545
20161113CAR,2016-11-13 13:00:00,CAR,KAN,-3,16.81818181818182,18.545454545454547,13.818181818181817,15.636363636363637,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.6363636363636364,175.72727272727275,184.8181818181818,26.272727272727273,26.454545454545453,0.1818181818181818,0.9090909090909091,1.7272727272727273,1.9090909090909092,10.454545454545453,13.90909090909091,18.181818181818183,20.454545454545457,73.27272727272728,84.18181818181819
20161113SDG,2016-11-13 16:05:00,SDG,MIA,-7,15.727272727272728,22.33333333333333,12.999999999999998,16.583333333333332,0.9090909090909091,1.4166666666666665,0.3636363636363636,0.9166666666666666,158.54545454545456,203.50000000000003,21.999999999999996,27.25,0.6363636363636364,0.5833333333333333,1.727272727272727,1.8333333333333328,12.09090909090909,9.833333333333332,18.272727272727273,20.333333333333332,88.81818181818181,80.0
20161113WAS,2016-11-13 13:00:00,WAS,MIN,6,14.090909090909092,16.909090909090907,12.909090909090908,16.90909090909091,0.9090909090909091,1.0,0.3636363636363636,0.36363636363636365,164.45454545454544,217.27272727272725,25.09090909090909,29.272727272727273,0.0909090909090909,0.6363636363636365,1.909090909090909,1.0,12.90909090909091,8.636363636363635,19.454545454545457,18.0,52.81818181818182,81.0909090909091
20161113NYJ,2016-11-13 13:00:00,NYJ,LAR,-3,11.818181818181817,14.416666666666666,12.818181818181818,14.083333333333332,0.9090909090909091,1.1666666666666665,0.2727272727272727,0.41666666666666663,170.36363636363637,169.66666666666666,25.727272727272727,26.166666666666668,1.0,1.1666666666666667,1.8181818181818183,1.6666666666666665,11.818181818181817,7.666666666666666,17.454545454545453,19.5,56.18181818181818,85.08333333333334
20161113PHI,2016-11-13 13:00:00,PHI,ATL,9,25.416666666666664,18.36363636363636,17.916666666666664,14.18181818181818,0.41666666666666663,1.2727272727272727,0.24999999999999994,0.36363636363636365,236.24999999999994,164.09090909090907,26.083333333333336,25.090909090909097,0.3333333333333333,0.45454545454545453,1.8333333333333333,1.5454545454545454,12.083333333333334,7.727272727272727,19.666666666666664,19.36363636363636,85.66666666666664,78.36363636363635
20161113TEN,2016-11-13 13:00:00,TEN,GNB,22,18.0,18.083333333333332,16.636363636363633,16.083333333333332,1.2727272727272727,0.9166666666666666,0.5454545454545455,0.41666666666666663,177.0909090909091,176.41666666666666,28.90909090909091,24.333333333333332,0.4545454545454545,0.6666666666666666,1.5454545454545454,0.9999999999999999,8.272727272727273,6.666666666666666,17.18181818181818,22.416666666666664,77.54545454545455,108.16666666666667
20161113JAX,2016-11-13 13:00:00,JAX,HOU,-3,12.454545454545455,13.909090909090912,13.454545454545455,15.272727272727273,0.9090909090909091,1.0,0.36363636363636365,0.6363636363636364,144.90909090909088,186.36363636363635,27.0,30.09090909090909,0.8181818181818181,0.9090909090909091,1.4545454545454546,1.7272727272727273,11.363636363636363,9.636363636363635,19.81818181818182,15.09090909090909,82.9090909090909,64.81818181818181
20161113NWE,2016-11-13 20:30:00,NWE,SEA,-7,14.727272727272727,19.727272727272727,13.090909090909092,15.363636363636363,1.0,1.3636363636363635,0.2727272727272727,0.5454545454545456,186.72727272727275,191.90909090909088,25.272727272727273,22.636363636363637,0.27272727272727276,0.0,1.4545454545454546,1.5454545454545456,13.454545454545453,9.454545454545453,17.09090909090909,21.818181818181813,54.81818181818181,84.63636363636364
20161113PIT,2016-11-13 16:25:00,PIT,DAL,-5,20.27272727272727,16.727272727272727,18.09090909090909,13.818181818181817,1.0,0.9090909090909092,0.36363636363636365,0.1818181818181818,179.0909090909091,192.27272727272725,22.727272727272727,28.999999999999996,0.18181818181818182,0.7272727272727273,0.9999999999999999,1.1818181818181819,5.272727272727273,10.454545454545457,25.272727272727273,16.545454545454547,120.18181818181816,69.81818181818181
20161113ARI,2016-11-13 16:25:00,ARI,SFO,3,15.18181818181818,16.272727272727273,13.636363636363638,16.545454545454547,1.3636363636363638,1.2727272727272727,0.8181818181818182,0.36363636363636365,138.45454545454547,190.27272727272725,22.909090909090907,29.636363636363633,0.7272727272727273,0.7272727272727273,1.6363636363636365,2.272727272727273,8.636363636363637,14.454545454545453,21.545454545454547,19.545454545454543,90.27272727272727,82.00000000000001
20161113TAM,2016-11-13 13:00:00,TAM,CHI,26,11.909090909090908,16.363636363636363,13.90909090909091,15.818181818181817,1.090909090909091,1.0909090909090908,0.45454545454545453,0.45454545454545453,188.1818181818182,181.27272727272728,26.54545454545454,28.81818181818182,0.36363636363636365,0.8181818181818181,1.272727272727273,1.6363636363636362,7.363636363636363,10.727272727272727,15.818181818181818,20.18181818181818,70.27272727272727,78.54545454545455
20161113NOR,2016-11-13 13:00:00,NOR,DEN,-2,17.833333333333332,21.999999999999996,14.083333333333332,18.454545454545453,1.0833333333333333,0.6363636363636364,0.5833333333333333,0.36363636363636365,169.91666666666669,237.36363636363637,25.833333333333332,31.545454545454547,0.5,0.45454545454545453,1.6666666666666665,1.0909090909090908,10.333333333333332,7.09090909090909,18.916666666666668,19.272727272727273,72.58333333333333,78.63636363636364
20161114NYG,2016-11-14 20:30:00,NYG,CIN,1,15.181818181818183,14.636363636363637,16.636363636363637,13.454545454545455,0.8181818181818181,1.090909090909091,0.4545454545454546,0.7272727272727274,200.09090909090912,197.54545454545456,26.18181818181818,27.818181818181813,0.27272727272727276,0.7272727272727273,2.2727272727272725,1.0909090909090908,13.454545454545457,6.1818181818181825,20.0,15.545454545454545,87.45454545454545,49.63636363636364
20161117CAR,2016-11-17 20:25:00,CAR,NOR,3,22.083333333333332,18.416666666666668,18.499999999999996,16.166666666666668,0.7499999999999999,0.6666666666666666,0.5,0.6666666666666666,242.0,189.58333333333331,31.333333333333336,27.416666666666664,0.5833333333333333,0.9166666666666666,1.0833333333333333,1.9166666666666667,7.333333333333332,14.333333333333334,19.416666666666668,21.166666666666668,78.75,85.41666666666667
20161120KAN,2016-11-20 13:00:00,KAN,TAM,-2,18.0,17.083333333333336,16.333333333333332,14.166666666666664,0.9999999999999999,0.7499999999999999,0.41666666666666663,0.41666666666666663,189.5,174.83333333333334,29.166666666666668,27.25,0.8333333333333333,0.24999999999999994,1.833333333333333,1.8333333333333333,12.499999999999998,10.666666666666666,21.08333333333333,18.333333333333336,78.66666666666667,74.75
20161120DAL,2016-11-20 13:00:00,DAL,BAL,10,15.166666666666664,21.499999999999996,14.666666666666664,18.25,0.9999999999999999,1.0,0.41666666666666663,0.41666666666666663,185.33333333333337,188.75,31.749999999999996,23.5,0.75,0.16666666666666666,1.6666666666666663,1.0833333333333333,13.25,6.833333333333334,18.41666666666666,25.25,64.41666666666667,120.74999999999997
20161120CLE,2016-11-20 13:00:00,CLE,PIT,-15,17.833333333333332,13.461538461538465,15.166666666666664,13.769230769230774,0.9166666666666667,1.2307692307692308,0.16666666666666663,0.3076923076923077,209.58333333333331,171.00000000000003,30.41666666666666,27.53846153846154,0.6666666666666666,0.8461538461538463,1.1666666666666665,2.3076923076923075,10.250000000000002,15.0,16.75,16.230769230769226,68.0,76.15384615384616
20161120MIN,2016-11-20 13:00:00,MIN,ARI,6,16.833333333333332,14.583333333333332,17.333333333333336,13.666666666666666,1.3333333333333333,0.8333333333333333,0.5,0.33333333333333326,204.66666666666663,174.41666666666663,31.249999999999996,26.33333333333333,0.8333333333333333,0.16666666666666663,2.25,1.9999999999999998,14.333333333333332,13.75,19.833333333333332,19.583333333333336,81.83333333333334,52.33333333333333
20161120NYG,2016-11-20 13:00:00,NYG,CHI,6,11.75,15.166666666666666,14.0,14.25,1.25,1.0833333333333333,0.5833333333333333,0.6666666666666667,185.91666666666666,200.16666666666669,26.83333333333333,29.16666666666666,0.5,0.8333333333333333,1.5,1.0833333333333333,8.5,6.583333333333334,16.166666666666668,16.5,74.58333333333333,55.666666666666664
20161120SEA,2016-11-20 16:25:00,SEA,PHI,11,18.83333333333333,16.083333333333332,15.083333333333332,13.916666666666666,1.3333333333333333,1.0,0.41666666666666663,0.24999999999999997,168.8333333333333,198.16666666666669,26.000000000000004,26.25,0.41666666666666663,0.25,1.5833333333333333,1.5833333333333333,7.916666666666665,14.333333333333332,20.916666666666664,17.833333333333332,89.16666666666664,58.24999999999999
20161120IND,2016-11-20 13:00:00,IND,TEN,7,20.30769230769231,19.91666666666666,16.307692307692307,16.333333333333332,0.8461538461538461,0.8333333333333333,0.3846153846153846,0.25,185.3076923076923,196.41666666666666,24.53846153846154,28.916666666666664,0.6153846153846154,0.5833333333333333,1.0,2.75,7.153846153846153,17.333333333333332,23.076923076923073,18.083333333333332,111.69230769230771,73.49999999999999
20161120SFO,2016-11-20 16:25:00,SFO,NWE,-13,20.083333333333332,15.58333333333333,16.166666666666664,13.750000000000002,1.4999999999999998,1.3333333333333333,0.5833333333333335,0.8333333333333334,201.24999999999997,143.41666666666669,23.416666666666668,23.499999999999996,0.08333333333333333,0.6666666666666666,1.5833333333333335,1.75,9.666666666666664,8.916666666666668,22.333333333333325,22.083333333333332,84.33333333333333,89.66666666666666
20161120LAR,2016-11-20 16:05:00,LAR,MIA,-4,17.0,11.583333333333332,13.33333333333333,13.083333333333334,1.0833333333333333,0.9166666666666666,0.4166666666666666,0.24999999999999997,164.58333333333334,169.08333333333331,22.166666666666664,26.083333333333332,0.5833333333333333,0.9166666666666666,1.6666666666666663,1.9166666666666667,11.833333333333332,11.666666666666666,18.833333333333332,18.833333333333332,90.24999999999999,61.91666666666666
20161120DET,2016-11-20 13:00:00,DET,JAX,7,14.500000000000002,17.083333333333332,15.916666666666666,15.416666666666668,1.1666666666666665,0.16666666666666666,0.6666666666666666,0.08333333333333331,191.41666666666666,188.25,31.666666666666664,26.5,0.9166666666666666,0.4166666666666666,1.75,1.6666666666666663,10.333333333333332,9.499999999999996,15.666666666666666,16.583333333333332,66.08333333333333,65.08333333333333
20161120CIN,2016-11-20 13:00:00,CIN,BUF,-4,19.75,15.583333333333334,15.166666666666668,16.25,0.8333333333333331,0.7499999999999999,0.16666666666666663,0.4166666666666667,141.49999999999997,198.91666666666669,22.833333333333336,26.416666666666664,0.25,0.3333333333333333,2.0,2.333333333333333,9.666666666666666,13.833333333333336,21.999999999999996,20.25,116.25000000000001,86.66666666666666
20161120WAS,2016-11-20 20:30:00,WAS,GNB,18,18.583333333333332,17.666666666666664,16.999999999999996,17.416666666666668,1.2499999999999998,1.0,0.5833333333333334,0.41666666666666663,190.08333333333334,220.8333333333333,31.083333333333332,29.583333333333332,0.5833333333333333,0.5833333333333334,1.833333333333333,1.0,11.416666666666668,8.083333333333332,16.833333333333332,18.833333333333332,76.83333333333333,85.0
20161121OAK,2016-11-21 20:30:00,OAK,HOU,7,13.416666666666666,20.416666666666664,13.666666666666668,16.416666666666668,0.8333333333333333,0.5833333333333333,0.3333333333333333,0.24999999999999997,140.49999999999994,204.99999999999997,27.0,29.499999999999993,0.7499999999999999,0.24999999999999997,1.4166666666666665,0.9166666666666665,11.0,3.7499999999999996,20.916666666666668,19.833333333333332,91.08333333333333,95.83333333333334
20161124IND,2016-11-24 20:30:00,IND,PIT,-21,18.307692307692307,20.230769230769226,15.846153846153845,16.46153846153846,0.9230769230769231,0.7692307692307692,0.15384615384615383,0.23076923076923078,206.3076923076923,200.61538461538464,30.846153846153843,28.846153846153843,0.6153846153846154,0.6153846153846154,1.0769230769230769,2.6923076923076925,9.461538461538463,16.846153846153847,17.615384615384617,18.846153846153847,74.0,73.69230769230768
