Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY,ADaysSLG,HDaysSLG,Aqb_relinquished,Hqb_relinquished,Arb_relinquished,Hrb_relinquished,Awrte_relinquished,Hwrte_relinquished,Aqb_val_lost,Hqb_val_lost,Arb_val_lost,Hrb_val_lost,Awrte_val_lost,Hwrte_val_lost,Anon_key_relinquished,Hnon_key_relinquished,AZDiff,H_LWGAdv,Turf,Grass,Hybrid,Roof_Open,Roof_Fixed,Roof_Retract
20140914NYG,2014-09-14 13:04:00,NYG,ARI,-11,25.856483494994492,19.34279524883271,5.5,4.0,0.5,0.0,0.5,0.0,269.50002433234675,210.2500860647882,38.791670722057795,34.16668101079804,0.07956774953131515,0.6208952739145994,0.5,0.5,2.5,4.75,26.396292499918538,25.818661518002116,101.45090124947048,90.19629986701378,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2,-1.0,1,0,0,1,0,0
20140914TEN,2014-09-14 13:03:00,TEN,DAL,-16,24.22497245452726,21.056804949785686,6.5,6.0,0.75,0.25,0.25,0.0,252.3820119595306,218.64964309889012,37.56366865992176,31.441607183148356,0.8399887822631211,0.19833773896020235,0.75,1.0,6.5,5.75,26.178419750392788,32.42330104896408,109.40972837755312,134.3764568182665,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,-1.0,0,1,0,1,0,0
20140914BUF,2014-09-14 13:02:00,BUF,MIA,19,35.0428865099328,20.269066434902044,6.25,3.75,0.75,0.25,0.5,0.0,254.60864234709186,198.3404290360209,40.268107057848646,28.47340483933682,0.31329419180525814,0.4590609252666734,0.25,0.25,2.25,1.5,30.110166464148048,31.434046695472546,126.5910820169623,143.82130352057155,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,-1.0,1,0,0,1,0,0
20140914CLE,2014-09-14 13:03:00,CLE,NOR,2,38.85631649376166,18.744380146611384,7.5,5.75,0.25,0.0,0.25,0.0,306.85364735463935,203.50204772023073,44.64227455910657,30.042007953371787,0.305492437373539,0.23408188049931344,0.0,0.75,0.0,6.0,27.962020449533913,29.489493512793388,115.87813292197043,133.93170783315702,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0.0,0,1,0,1,0,0
20140914OAK,2014-09-14 16:25:00,OAK,HOU,-16,25.61374632915317,15.192162738602446,4.0,2.75,0.5,0.25,0.25,0.0,234.87700178636663,184.4599433968271,32.9378336310611,30.07665723280451,0.0992608098247873,0.2687823315069174,0.0,0.5,0.0,4.5,31.207218888574396,25.86818721380927,121.22192277573357,94.89321688976028,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2,-1.0,0,1,0,1,0,0
20140914GNB,2014-09-14 16:25:00,GNB,NYJ,7,24.637873446013515,28.031350880454564,5.0,4.75,0.5,0.25,0.25,0.0,222.24859795775572,242.70220014372796,33.249766326292615,38.283700023954665,0.36947297949650276,0.3260395449053278,0.5,0.75,7.75,3.5,31.94394365508732,26.630147339090772,150.26063375806757,103.84595770409001,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1,-1.0,0,0,1,1,0,0
20140914SDG,2014-09-14 16:05:00,SDG,SEA,9,35.62368765689889,30.070090702298415,6.25,3.75,0.5,0.25,0.25,0.0,243.08894798855985,270.4500377620283,36.43149133142664,41.033339627004715,0.08040315389562014,0.31442885863233366,0.25,0.0,0.0,0.0,33.50696168361692,26.144953059165783,154.29525094350998,88.81719488457759,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0,-1.0,0,1,0,1,0,0
20140914CIN,2014-09-14 13:05:00,CIN,ATL,14,35.27455380372628,27.153309520372765,7.0,4.0,0.25,0.0,0.25,0.0,320.33557301184317,261.42071545786655,42.47259550197386,37.403452576311096,0.06599481402933088,0.09410600745639325,0.25,0.0,0.75,0.0,26.972849040349207,28.618044181216753,110.32351876226986,108.39228717790888,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,-1.0,1,0,0,1,0,0
20140914DEN,2014-09-14 16:25:00,DEN,KAN,7,25.030777446070424,39.08270001102113,3.75,6.0,0.0,0.5,0.0,0.0,228.60187164842668,295.3753415515439,36.308645274737785,44.31255692525731,0.8478698273966464,0.05152653843288801,1.0,0.25,6.0,2.5,27.729761590539297,28.182750775140484,114.24345033850543,101.56288003841314,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1,0.0,0,1,0,1,0,0
20140914SFO,2014-09-14 20:31:00,SFO,CHI,-8,23.660806455582687,32.20157131582228,7.25,4.75,0.25,0.0,0.25,0.0,263.47134571696955,241.47393818912963,38.82855761949492,34.87065636485494,0.6104231955858189,0.08285741372999329,0.5,0.25,2.0,2.25,26.19056833847292,31.03371523285124,107.36369420007398,129.59414901353307,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-2,-1.0,0,1,0,1,0,0
