Key,Datetime,Home,Away,Spread,APts,HPts,AFD,HFD,AFum,HFum,AFumL,HFumL,APY,HPY,APA,HPA,API,HPI,APS,HPS,APSY,HPSY,ARA,HRA,ARY,HRY,AZone,AZoneVal,HZone,HZoneVal,AZDiff,A_DaysSLG,A_LWAwayG,A_LWHomeG,H_DaysSLG,H_LWAwayG,H_LWHomeG,H_LWGAdv,Turf,Grass,Hybrid,Roof_Open,Roof_Fixed,Roof_Retract
20151206NWE,2015-12-06 16:25:00,NWE,PHI,-7,17.357142857142854,24.78571428571429,17.071428571428573,18.428571428571427,0.9285714285714284,0.7857142857142858,0.5,0.3571428571428572,194.07142857142858,247.5714285714286,30.42857142857143,32.21428571428572,1.0,0.28571428571428575,1.9285714285714284,1.7857142857142854,14.0,9.571428571428573,22.35714285714286,18.0,90.00000000000001,68.5,EST,3,EST,3,0,10.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0,0,1,0,0
20151206SDG,2015-12-06 16:05:00,SDG,DEN,-14,18.0,17.428571428571427,15.142857142857142,18.142857142857142,0.3571428571428571,0.8571428571428572,0.07142857142857142,0.5714285714285715,191.71428571428572,242.5714285714286,29.64285714285715,33.50000000000001,1.357142857142857,0.5714285714285715,1.857142857142857,1.857142857142857,11.571428571428573,12.714285714285714,19.499999999999996,18.714285714285715,80.21428571428572,64.21428571428574,MST,1,PST,0,-1,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20151206NYG,2015-12-06 13:03:00,NYG,NYJ,-3,19.428571428571427,20.5,15.571428571428571,16.142857142857142,0.8571428571428572,1.0714285714285714,0.4285714285714285,0.28571428571428575,190.42857142857144,208.42857142857144,28.64285714285714,31.071428571428566,0.857142857142857,0.6428571428571428,1.0,1.2857142857142856,5.3571428571428585,7.357142857142857,22.857142857142858,18.928571428571434,89.7857142857143,70.21428571428572,EST,3,EST,3,0,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,1,0,0
20151206TEN,2015-12-06 13:02:00,TEN,JAX,3,16.85714285714286,14.5,15.428571428571429,15.357142857142858,0.857142857142857,1.2142857142857146,0.35714285714285715,0.7857142857142858,197.50000000000003,173.85714285714286,31.142857142857146,26.42857142857143,0.9285714285714284,0.7857142857142858,2.428571428571429,2.5,13.357142857142858,16.499999999999996,18.214285714285722,18.85714285714286,75.42857142857144,73.21428571428572,EST,3,CST,2,-1,7.0,0.0,1.0,7.0,0.0,1.0,0.0,0,1,0,1,0,0
20151206MIN,2015-12-06 13:02:00,MIN,SEA,-31,19.071428571428573,16.500000000000004,15.285714285714286,15.285714285714286,0.7142857142857144,0.9285714285714286,0.2857142857142857,0.28571428571428575,180.42857142857144,146.78571428571428,23.21428571428571,23.28571428571429,0.5,0.5,2.642857142857143,2.2142857142857144,14.07142857142857,17.14285714285715,23.85714285714286,23.642857142857142,113.28571428571428,115.00000000000001,PST,0,CST,2,2,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,1,0,0
20151206MIA,2015-12-06 13:03:00,MIA,BAL,2,18.5,16.07142857142857,15.857142857142858,15.142857142857146,0.7857142857142857,1.2142857142857144,0.35714285714285715,0.2857142857142857,206.85714285714283,191.85714285714286,32.0,29.857142857142854,1.0,0.7857142857142857,1.1428571428571428,2.3571428571428577,8.857142857142858,23.42857142857143,19.357142857142858,15.571428571428571,77.35714285714288,72.07142857142857,EST,3,EST,3,0,6.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0,0,1,0,0
20151206STL,2015-12-06 13:00:00,STL,ARI,-24,25.357142857142858,13.285714285714285,18.5,11.85714285714286,1.3571428571428572,1.142857142857143,0.7142857142857143,0.7142857142857144,231.64285714285717,142.14285714285714,27.28571428571429,24.14285714285714,0.6428571428571429,0.6428571428571428,1.2142857142857144,1.0714285714285714,7.428571428571427,7.357142857142857,22.07142857142857,20.642857142857146,90.5,96.71428571428571,MST,1,CST,2,1,7.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0,0,0,1,0
20151206NOR,2015-12-06 16:25:00,NOR,CAR,-3,23.714285714285715,18.642857142857142,16.785714285714285,18.142857142857146,0.4285714285714286,1.0,0.21428571428571427,0.5,164.85714285714286,239.2857142857143,23.714285714285715,32.35714285714286,0.6428571428571429,0.7857142857142857,1.5,1.8571428571428568,11.285714285714288,13.214285714285714,27.071428571428573,19.500000000000004,109.14285714285714,75.92857142857144,EST,3,CST,2,-1,10.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0,0,0,1,0
20151206BUF,2015-12-06 13:02:00,BUF,HOU,9,16.571428571428573,19.0,17.357142857142858,14.714285714285715,1.142857142857143,1.5714285714285716,0.35714285714285715,0.5,204.42857142857142,165.2857142857143,32.64285714285714,23.928571428571427,0.6428571428571429,0.5000000000000001,1.5714285714285714,2.1428571428571432,9.714285714285714,15.071428571428573,22.428571428571427,23.35714285714285,76.78571428571429,107.42857142857142,CST,2,EST,3,1,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,1,0,0
20151206TAM,2015-12-06 13:03:00,TAM,ATL,4,18.57142857142858,17.714285714285715,18.21428571428572,15.928571428571427,1.214285714285714,1.2142857142857142,0.6428571428571427,0.5714285714285713,220.0,178.3571428571429,31.000000000000004,25.0,0.8571428571428572,0.7142857142857143,1.4285714285714286,1.5714285714285716,9.214285714285712,10.928571428571429,21.214285714285715,23.214285714285715,88.64285714285714,111.00000000000001,EST,3,EST,3,0,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20151206OAK,2015-12-06 16:05:00,OAK,KAN,-14,20.500000000000004,18.85714285714286,15.428571428571432,15.499999999999996,0.5714285714285714,1.3571428571428572,0.3571428571428573,0.7142857142857144,178.35714285714283,209.5714285714286,25.428571428571427,29.28571428571429,0.21428571428571427,0.5,2.500000000000001,1.0,13.428571428571429,7.357142857142856,21.071428571428573,18.428571428571427,97.64285714285714,75.50000000000001,CST,2,PST,0,-2,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20151206PIT,2015-12-06 20:30:00,PIT,IND,35,17.785714285714285,19.000000000000004,16.357142857142858,15.714285714285715,1.1428571428571428,0.6428571428571429,0.5714285714285715,0.2142857142857143,198.78571428571428,219.14285714285717,31.642857142857146,27.642857142857146,1.0,1.0,1.6428571428571428,1.7857142857142854,8.642857142857146,11.357142857142858,20.071428571428573,19.428571428571427,72.28571428571428,94.21428571428571,EST,3,EST,3,0,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20151206CLE,2015-12-06 13:03:00,CLE,CIN,-34,21.21428571428572,15.214285714285715,16.357142857142858,14.500000000000004,1.0,1.3571428571428572,0.4285714285714285,1.0,204.42857142857144,205.50000000000003,25.92857142857143,30.714285714285708,0.4285714285714286,0.4285714285714286,1.3571428571428572,2.714285714285715,8.0,17.285714285714285,23.000000000000004,17.42857142857143,91.14285714285715,58.50000000000001,EST,3,EST,3,0,7.0,0.0,1.0,6.0,0.0,1.0,0.0,0,1,0,1,0,0
20151206CHI,2015-12-06 13:02:00,CHI,SFO,-6,10.857142857142858,16.5,12.5,15.285714285714286,1.142857142857143,1.2142857142857142,0.21428571428571433,0.5000000000000001,155.85714285714286,185.2142857142857,24.214285714285715,26.71428571428572,0.5714285714285714,0.5000000000000001,2.285714285714285,1.3571428571428572,14.285714285714285,7.2142857142857135,19.78571428571429,22.92857142857143,76.28571428571428,87.0,PST,0,CST,2,2,7.0,0.0,1.0,10.0,1.0,0.0,-1.0,0,1,0,1,0,0
20151207WAS,2015-12-07 20:31:00,WAS,DAL,-3,14.571428571428573,17.214285714285715,16.000000000000004,15.07142857142857,0.7857142857142858,1.357142857142857,0.35714285714285715,0.6428571428571429,169.78571428571428,191.21428571428572,25.571428571428573,28.07142857142857,1.0,0.7142857142857143,1.7142857142857144,1.2142857142857144,10.5,7.857142857142858,21.57142857142857,20.07142857142857,90.57142857142858,75.57142857142856,CST,2,PST,0,-2,11.0,0.0,1.0,8.0,0.0,1.0,0.0,0,1,0,1,0,0
20151210ARI,2015-12-10 20:25:00,ARI,MIN,3,15.86666666666667,25.46666666666667,14.866666666666667,19.2,0.9333333333333333,1.3333333333333335,0.2666666666666667,0.6666666666666667,143.26666666666668,239.4666666666667,23.6,28.200000000000003,0.5333333333333333,0.6000000000000001,2.3333333333333335,1.2666666666666668,17.60000000000001,7.799999999999999,23.133333333333333,22.999999999999996,109.4,96.13333333333334,CST,2,MST,1,-1,4.0,0.0,1.0,4.0,1.0,0.0,-1.0,0,1,0,0,0,1
20151213HOU,2015-12-13 20:31:00,HOU,NWE,-21,25.000000000000004,16.866666666666667,19.0,17.599999999999998,0.7333333333333334,1.0666666666666669,0.33333333333333337,0.33333333333333337,252.6666666666667,209.13333333333333,33.866666666666674,33.33333333333333,0.4,0.6666666666666667,1.933333333333333,1.5999999999999999,10.533333333333335,10.266666666666666,18.46666666666667,22.666666666666668,70.8,80.06666666666668,EST,3,CST,2,-1,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,0,0,1
20151213TAM,2015-12-13 13:02:00,TAM,NOR,-7,19.93333333333333,18.06666666666667,18.333333333333336,16.53333333333333,1.0,1.2,0.4666666666666667,0.5999999999999999,240.93333333333334,181.2666666666667,33.0,25.133333333333333,0.7999999999999999,0.7333333333333334,1.8666666666666663,1.5333333333333334,13.533333333333331,10.533333333333335,19.133333333333336,24.133333333333333,75.53333333333336,114.66666666666667,CST,2,EST,3,1,7.0,0.0,1.0,7.0,0.0,1.0,0.0,0,1,0,1,0,0
20151213CAR,2015-12-13 13:03:00,CAR,ATL,38,18.60000000000001,24.866666666666667,18.400000000000002,17.866666666666667,1.1999999999999997,0.5333333333333333,0.5999999999999999,0.3333333333333333,222.33333333333334,175.33333333333334,31.933333333333337,24.866666666666667,0.8666666666666667,0.6666666666666667,1.5333333333333334,1.4666666666666666,9.533333333333331,11.133333333333335,21.0,27.533333333333335,87.0,113.53333333333333,EST,3,EST,3,0,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0,1,0,1,0,0
20151213KAN,2015-12-13 13:03:00,KAN,SDG,7,16.466666666666665,21.400000000000002,17.933333333333334,15.400000000000004,1.0666666666666667,0.7333333333333334,0.6666666666666667,0.4666666666666668,238.33333333333337,175.99999999999997,33.60000000000001,25.199999999999996,0.6000000000000001,0.19999999999999998,1.9999999999999998,2.600000000000001,13.399999999999999,13.8,19.0,21.133333333333333,66.13333333333335,97.06666666666666,PST,0,CST,2,2,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20151213JAX,2015-12-13 13:02:00,JAX,IND,35,17.266666666666666,18.33333333333334,16.0,15.733333333333334,1.1333333333333333,0.8666666666666665,0.6000000000000001,0.4,197.93333333333334,204.4666666666667,31.8,31.46666666666667,1.0666666666666667,0.8666666666666665,1.8666666666666665,2.4000000000000004,10.333333333333336,13.8,19.933333333333334,18.400000000000006,71.06666666666665,75.80000000000003,EST,3,EST,3,0,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0,1,0,1,0,0
20151213STL,2015-12-13 13:02:00,STL,DET,7,16.866666666666667,12.599999999999998,16.2,11.666666666666668,0.9333333333333333,1.1333333333333335,0.6,0.6666666666666667,212.0,142.39999999999998,32.333333333333336,24.866666666666664,0.8666666666666667,0.6666666666666666,2.066666666666667,1.0,12.333333333333334,6.866666666666666,17.46666666666667,20.26666666666667,61.33333333333334,94.66666666666667,EST,3,CST,2,-1,10.0,0.0,1.0,7.0,0.0,1.0,0.0,1,0,0,0,1,0
20151213CLE,2015-12-13 13:02:00,CLE,SFO,14,11.866666666666667,14.4,12.533333333333333,14.733333333333336,1.0666666666666669,1.3333333333333335,0.20000000000000004,1.0,156.8,205.4666666666667,24.733333333333334,31.199999999999996,0.5333333333333333,0.4666666666666667,2.3999999999999995,2.7333333333333343,15.066666666666666,17.8,20.0,17.533333333333335,79.26666666666665,59.13333333333334,PST,0,EST,3,3,7.0,1.0,0.0,7.0,0.0,1.0,1.0,0,1,0,1,0,0
20151213NYJ,2015-12-13 13:02:00,NYJ,TEN,22,16.333333333333332,19.666666666666664,16.066666666666666,16.4,1.2000000000000004,0.9333333333333333,0.8,0.46666666666666656,179.4,202.60000000000002,26.6,30.066666666666663,0.8,0.7999999999999998,2.6,1.1333333333333333,16.13333333333333,6.133333333333335,19.933333333333337,22.933333333333337,82.33333333333334,89.80000000000003,CST,2,EST,3,1,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,1,0,0
20151213PHI,2015-12-13 13:01:00,PHI,BUF,3,19.733333333333334,18.533333333333328,14.733333333333334,16.933333333333337,1.4666666666666668,0.9999999999999998,0.4666666666666667,0.5333333333333333,167.8,189.13333333333335,23.73333333333333,30.000000000000004,0.4666666666666668,0.9333333333333333,2.0666666666666673,1.8666666666666665,14.600000000000001,13.066666666666666,24.199999999999992,23.06666666666667,112.73333333333332,92.53333333333335,EST,3,EST,3,0,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,0,1,1,0,0
20151213BAL,2015-12-13 13:02:00,BAL,SEA,-29,20.333333333333336,18.133333333333333,15.933333333333334,16.266666666666666,0.7333333333333334,0.7333333333333333,0.3333333333333333,0.33333333333333337,185.73333333333335,211.79999999999995,23.53333333333333,32.93333333333334,0.4666666666666667,1.0666666666666667,2.6,1.2666666666666666,14.066666666666665,10.066666666666668,24.666666666666668,19.8,117.26666666666667,78.46666666666668,PST,0,EST,3,3,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0,1,0,1,0,0
20151213CHI,2015-12-13 13:02:00,CHI,WAS,-3,17.133333333333333,16.733333333333334,15.066666666666665,15.600000000000001,1.4,1.2,0.6666666666666667,0.4666666666666668,191.33333333333334,185.79999999999998,28.266666666666666,27.000000000000004,0.6666666666666667,0.5333333333333334,1.3333333333333335,1.3333333333333335,9.066666666666666,7.266666666666666,20.466666666666665,24.200000000000003,75.39999999999998,92.53333333333333,PST,0,CST,2,2,6.0,0.0,1.0,7.0,0.0,1.0,0.0,0,1,0,1,0,0
20151213DEN,2015-12-13 16:05:00,DEN,OAK,-3,18.933333333333337,17.933333333333334,16.266666666666662,15.399999999999999,1.4666666666666668,0.3333333333333333,0.6666666666666667,0.06666666666666667,213.06666666666672,189.53333333333333,30.533333333333335,29.40000000000001,0.6666666666666667,1.3333333333333333,1.2,1.7999999999999998,8.266666666666666,11.266666666666667,18.8,20.799999999999997,77.06666666666668,83.80000000000001,PST,0,MST,1,1,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20151213GNB,2015-12-13 16:25:00,GNB,DAL,21,14.866666666666667,19.266666666666662,16.000000000000004,15.666666666666668,1.0,1.0666666666666667,0.5333333333333334,0.26666666666666666,173.2,183.79999999999998,25.8,28.399999999999995,0.9333333333333333,0.3333333333333333,1.6666666666666667,1.9333333333333333,9.933333333333334,13.333333333333334,21.733333333333334,20.800000000000004,91.00000000000001,89.33333333333334,CST,2,CST,2,0,6.0,1.0,0.0,10.0,1.0,0.0,0.0,0,0,1,1,0,0
20151213CIN,2015-12-13 13:02:00,CIN,PIT,-13,20.733333333333338,22.266666666666673,16.26666666666667,16.6,0.8666666666666667,0.9333333333333333,0.33333333333333337,0.3999999999999999,228.8,206.33333333333334,28.400000000000006,25.666666666666668,0.9333333333333333,0.4,1.6666666666666663,1.3333333333333335,10.600000000000001,7.866666666666667,20.266666666666666,23.666666666666668,98.46666666666665,94.66666666666667,EST,3,EST,3,0,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,1,0,0
20151214MIA,2015-12-14 20:30:00,MIA,NYG,-7,20.466666666666665,15.999999999999998,16.0,14.66666666666667,1.0,1.2000000000000002,0.2666666666666667,0.3333333333333333,213.2666666666667,184.53333333333333,31.266666666666662,29.13333333333333,0.6666666666666666,0.7333333333333333,1.4,2.2666666666666675,7.933333333333333,22.133333333333333,19.266666666666673,16.266666666666666,70.46666666666668,76.4,EST,3,EST,3,0,8.0,0.0,1.0,8.0,0.0,1.0,0.0,1,0,0,1,0,0
20151217STL,2015-12-17 20:25:00,STL,TAM,8,18.000000000000004,13.124999999999998,16.625,11.875000000000002,1.125,1.1875000000000002,0.5624999999999999,0.6875000000000001,180.93750000000003,140.62499999999997,25.5625,24.687499999999996,0.6875,0.6875,1.5,1.0,10.250000000000002,7.0625,23.8125,20.812500000000004,114.6875,101.4375,EST,3,CST,2,-1,4.0,0.0,1.0,4.0,0.0,1.0,0.0,1,0,0,0,1,0
20151219DAL,2015-12-19 20:26:00,DAL,NYJ,-3,20.312499999999996,14.375,16.875,15.687500000000004,0.875,0.9375,0.4374999999999999,0.5000000000000001,205.93750000000003,168.5625,30.437499999999996,26.0,0.7499999999999998,0.9375,1.125,1.6875,6.187500000000001,10.25,23.625000000000004,21.625,95.62500000000003,96.00000000000001,EST,3,CST,2,-1,6.0,0.0,1.0,6.0,1.0,0.0,-1.0,1,0,0,0,0,1
20151220WAS,2015-12-20 13:03:00,WAS,BUF,10,19.75,17.5625,14.9375,15.624999999999998,1.5,1.375,0.5,0.6250000000000001,173.5625,196.5625,24.499999999999996,28.4375,0.5000000000000001,0.6875000000000001,2.000000000000001,1.4375000000000002,14.187500000000002,10.0625,24.687499999999993,21.25,115.18749999999999,76.87499999999997,EST,3,PST,0,-3,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0,1,0,1,0,0
20151220OAK,2015-12-20 16:05:00,OAK,GNB,-10,19.812499999999996,18.687500000000004,16.5,15.749999999999996,1.0625,1.5625,0.25,0.6250000000000001,185.12499999999997,205.93750000000006,28.812499999999996,30.4375,0.3125,0.6250000000000001,1.9375,1.3125,13.3125,10.0,22.250000000000004,19.0625,98.12500000000001,73.93750000000001,CST,2,PST,0,-2,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20151220IND,2015-12-20 13:02:00,IND,HOU,-6,16.1875,17.1875,16.937499999999996,16.0625,1.1250000000000002,1.125,0.37500000000000006,0.6250000000000001,202.4375,199.75,32.75,32.5,0.6250000000000001,1.0625,1.8749999999999998,1.9374999999999998,13.1875,11.750000000000002,22.625,20.125,80.50000000000001,72.56249999999999,CST,2,EST,3,1,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,0,0,1
20151220MIN,2015-12-20 13:02:00,MIN,CHI,21,17.0,16.125000000000004,15.875000000000002,15.375,1.1875,1.0625,0.5000000000000001,0.43750000000000006,192.31249999999997,154.125,27.250000000000004,24.375,0.5000000000000001,0.5,1.4375000000000002,2.375,8.375,17.625000000000007,24.062500000000004,23.1875,92.1875,107.0625,CST,2,CST,2,0,7.0,0.0,1.0,10.0,1.0,0.0,-1.0,1,0,0,1,0,0
20151220BAL,2015-12-20 13:02:00,BAL,KAN,-20,20.687500000000004,17.375,15.562500000000004,16.25,0.8125,0.75,0.5000000000000001,0.37500000000000006,176.18749999999997,215.68749999999994,25.062499999999996,33.375,0.24999999999999997,1.0625,2.562500000000001,1.25,13.6875,9.437500000000002,21.375,19.4375,100.375,75.31250000000001,CST,2,EST,3,1,7.0,0.0,1.0,7.0,0.0,1.0,0.0,0,1,0,1,0,0
20151220SDG,2015-12-20 16:25:00,SDG,MIA,16,16.5,15.624999999999998,14.750000000000004,17.75,1.2500000000000002,1.0,0.375,0.6250000000000001,187.6875,238.18750000000003,29.874999999999996,34.18750000000001,0.6875,0.6250000000000001,2.187500000000001,2.1875,20.8125,14.249999999999998,16.625,18.9375,79.625,64.75000000000003,EST,3,PST,0,-3,6.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20151220SFO,2015-12-20 16:25:00,SFO,CIN,-10,22.125000000000007,11.75,16.9375,12.6875,0.875,1.0625000000000002,0.3749999999999999,0.18750000000000003,213.5,156.375,26.375,24.9375,0.5625,0.5,1.4375000000000002,2.8124999999999996,8.5,16.875,23.1875,19.8125,92.75,78.74999999999999,EST,3,PST,0,-3,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20151220JAX,2015-12-20 13:02:00,JAX,ATL,-6,17.437500000000007,20.375000000000007,18.187500000000004,16.25,1.3749999999999998,0.9999999999999998,0.6874999999999999,0.5,219.4375,205.81250000000003,32.5,31.375,0.9375,0.8124999999999998,1.75,2.4375000000000004,12.624999999999998,14.4375,20.6875,19.062500000000007,84.9375,80.68750000000003,EST,3,EST,3,0,7.0,1.0,0.0,7.0,0.0,1.0,1.0,0,1,0,1,0,0
20151220PIT,2015-12-20 16:25:00,PIT,DEN,7,17.5625,21.500000000000004,15.687499999999998,16.625,0.5625,0.8125,0.1875,0.31250000000000006,194.9375,231.375,30.750000000000007,29.062500000000007,1.25,0.9375,1.9999999999999998,1.6874999999999996,12.5625,10.687500000000002,20.812499999999996,20.75,80.68750000000001,97.56249999999999,MST,1,EST,3,2,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,0,1,0,1,0,0
20151220SEA,2015-12-20 16:06:00,SEA,CLE,17,15.0,21.250000000000004,15.562500000000002,16.6875,1.4375000000000002,0.75,1.0,0.375,208.31250000000003,192.9375,31.187499999999996,24.125,0.5,0.4375,2.687500000000001,2.4375,17.875,13.187499999999998,19.0,25.375,69.8125,117.625,EST,3,PST,0,-3,7.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,1,0,0
20151220PHI,2015-12-20 20:31:00,PHI,ARI,-23,25.3125,18.812499999999996,19.375,17.125000000000004,1.2500000000000002,0.9374999999999998,0.6250000000000001,0.5,243.00000000000003,191.81250000000003,28.625000000000004,30.500000000000004,0.5625000000000001,0.9375,1.3125000000000002,1.8124999999999998,8.1875,13.1875,23.374999999999996,23.750000000000004,96.1875,94.00000000000001,MST,1,EST,3,2,10.0,0.0,1.0,7.0,0.0,1.0,0.0,0,0,1,1,0,0
20151220NYG,2015-12-20 13:02:00,NYG,CAR,-3,25.6875,21.125,18.0,16.5625,0.5,1.0,0.3125,0.31250000000000006,182.0,221.00000000000003,25.0,31.249999999999996,0.6250000000000001,0.625,1.5,1.3125,11.625000000000002,7.437499999999999,27.8125,20.000000000000007,115.3125,71.81250000000001,EST,3,EST,3,0,7.0,0.0,1.0,6.0,1.0,0.0,-1.0,1,0,0,1,0,0
20151220NWE,2015-12-20 13:02:00,NWE,TEN,17,15.812499999999998,25.125000000000004,16.0,18.9375,1.1875000000000004,0.75,0.75,0.37500000000000006,184.9375,249.18750000000006,27.4375,33.62500000000001,0.8125,0.375,2.75,1.9999999999999996,18.062499999999996,11.687500000000002,19.500000000000004,19.25,78.68750000000001,73.625,CST,2,EST,3,1,7.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0,0,1,0,0
20151221NOR,2015-12-21 20:30:00,NOR,DET,-8,16.6875,20.187499999999996,16.5625,18.812500000000004,0.9375,0.9375,0.5625,0.4375,212.5,244.6875,33.1875,33.5,0.875,0.7499999999999999,2.1875,1.8749999999999996,13.125,13.374999999999998,17.625,20.125000000000004,64.4375,76.25000000000003,EST,3,CST,2,-1,8.0,1.0,0.0,8.0,1.0,0.0,0.0,1,0,0,0,1,0
20151224OAK,2015-12-24 20:26:00,OAK,SDG,3,16.470588235294116,18.764705882352942,18.235294117647058,15.999999999999996,0.9411764705882353,1.4705882352941175,0.5882352941176472,0.5882352941176472,241.94117647058823,208.64705882352945,34.294117647058826,31.411764705882355,0.7058823529411766,0.7058823529411766,2.117647058823529,1.411764705882353,13.941176470588234,10.823529411764707,19.941176470588236,19.41176470588235,69.17647058823532,76.64705882352943,PST,0,PST,0,0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,0,1,0,1,0,0
20151226PHI,2015-12-26 20:26:00,PHI,WAS,-14,18.588235294117645,18.705882352941174,16.05882352941176,17.23529411764706,1.3529411764705883,0.9999999999999998,0.6470588235294119,0.5882352941176471,203.11764705882354,201.11764705882356,28.411764705882355,31.117647058823533,0.6470588235294119,1.0,1.4117647058823533,1.8235294117647056,10.117647058823529,13.058823529411764,21.58823529411765,23.529411764705884,79.58823529411762,92.82352941176472,PST,0,EST,3,3,6.0,0.0,1.0,6.0,0.0,1.0,0.0,0,0,1,1,0,0
20151227KAN,2015-12-27 13:03:00,KAN,CLE,4,14.882352941176471,21.47058823529412,15.529411764705884,15.529411764705886,1.470588235294118,0.8235294117647058,0.9411764705882353,0.47058823529411775,204.0588235294118,175.4705882352941,31.235294117647054,25.05882352941176,0.5294117647058824,0.2352941176470588,2.705882352941177,2.5882352941176476,18.294117647058822,13.294117647058824,18.88235294117647,21.764705882352942,71.23529411764706,101.11764705882352,EST,3,CST,2,-1,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0,1,0,1,0,0
20151227ATL,2015-12-27 13:02:00,ATL,CAR,7,26.41176470588235,17.764705882352946,18.58823529411765,18.411764705882355,0.5294117647058824,1.2941176470588234,0.35294117647058826,0.6470588235294117,189.47058823529412,220.94117647058823,26.176470588235293,32.647058823529406,0.5882352941176472,0.9411764705882353,1.588235294117647,1.7058823529411764,12.764705882352944,11.941176470588234,27.88235294117647,21.41176470588235,118.58823529411765,84.8235294117647,EST,3,EST,3,0,7.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0,0,0,1,0
20151227BUF,2015-12-27 13:02:00,BUF,DAL,10,14.470588235294118,20.058823529411764,15.647058823529415,15.294117647058822,0.8823529411764706,1.4705882352941175,0.47058823529411775,0.47058823529411764,169.0,175.8235294117647,26.41176470588235,24.64705882352941,1.1176470588235294,0.47058823529411775,1.7058823529411764,2.176470588235295,10.76470588235294,14.70588235294118,21.588235294117645,25.058823529411757,98.1764705882353,122.52941176470586,CST,2,EST,3,1,8.0,0.0,1.0,7.0,1.0,0.0,-1.0,1,0,0,1,0,0
20151227BAL,2015-12-27 13:02:00,BAL,PIT,3,22.23529411764706,17.176470588235293,17.294117647058822,16.41176470588235,0.7647058823529411,0.7647058823529411,0.2941176470588236,0.411764705882353,238.58823529411762,219.0588235294117,30.588235294117652,34.05882352941176,1.0,1.1176470588235294,1.7647058823529407,1.2941176470588236,11.588235294117649,9.35294117647059,20.52941176470588,19.470588235294116,93.17647058823529,76.3529411764706,EST,3,EST,3,0,7.0,0.0,1.0,7.0,0.0,1.0,0.0,0,1,0,1,0,0
20151227NYJ,2015-12-27 13:02:00,NYJ,NWE,6,25.58823529411765,20.235294117647054,18.823529411764707,17.058823529411764,0.7647058823529411,0.8235294117647058,0.411764705882353,0.4117647058823528,249.4117647058824,211.41176470588238,33.70588235294118,30.941176470588232,0.3529411764705882,0.764705882352941,1.9999999999999996,1.1764705882352942,11.823529411764708,5.8235294117647065,19.647058823529413,23.764705882352942,74.76470588235294,94.29411764705885,EST,3,EST,3,0,7.0,0.0,1.0,8.0,1.0,0.0,-1.0,1,0,0,1,0,0
20151227ARI,2015-12-27 16:25:00,ARI,GNB,30,20.41176470588235,26.176470588235293,16.58823529411765,19.88235294117647,1.0588235294117647,1.235294117647059,0.29411764705882354,0.5882352941176472,185.41176470588235,244.1764705882353,29.411764705882348,28.882352941176475,0.35294117647058826,0.5294117647058825,1.9411764705882353,1.3529411764705885,13.352941176470589,8.352941176470589,22.588235294117652,24.29411764705882,98.41176470588236,104.05882352941177,CST,2,MST,1,-1,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0,1,0,0,0,1
