Season,Start,Week,Away,Home,APts,HPts,OverUnder,VegasLine,AFD,AFum,AFumL,APY,APA,API,HPS,HPSY,ARA,ARY,HFD,HFum,HFumL,HPY,HPA,HPI,HPS,HPSY,HRA,HRY
2013,2013-11-25 20:40:00,12,SFO,WAS,27,6,45.5,5.0,15,3,1,228,24,0,2,7,33,76,10,1,0,76,26,1,6,42,26,114
2013,2013-11-28 20:31:00,13,PIT,BAL,20,22,39.5,-3.0,22,0,0,257,44,0,0,0,18,72,16,1,0,237,35,0,2,14,25,74
2013,2013-11-28 16:31:00,13,OAK,DAL,24,31,49.5,-8.0,16,1,1,255,30,1,0,0,25,50,23,3,1,208,32,0,2,17,30,144
2013,2013-11-28 12:36:00,13,GNB,DET,10,40,48.5,-6.0,7,2,2,102,20,1,7,37,15,24,30,2,2,320,35,2,1,10,43,241
2013,2013-12-01 13:02:00,13,ARI,PHI,21,24,48.0,-3.5,24,2,1,260,41,2,5,42,22,90,23,2,0,202,34,0,5,35,34,105
2013,2013-12-01 20:31:00,13,NYG,WAS,24,17,45.5,-1.0,16,1,0,206,28,1,3,29,23,80,18,2,1,184,32,0,5,23,31,139
2013,2013-12-01 16:05:00,13,STL,SFO,13,23,40.5,-7.5,19,0,0,198,38,1,3,20,26,114,20,2,1,255,28,0,4,20,30,83
2013,2013-12-01 16:05:00,13,ATL,BUF,34,31,48.0,-4.5,26,1,1,272,47,0,6,39,30,151,19,4,2,210,32,0,0,0,31,195
2013,2013-12-01 13:05:00,13,CHI,MIN,20,23,48.5,-1.0,20,2,1,345,36,0,4,10,25,135,28,1,0,250,41,1,5,33,40,246
2013,2013-12-01 16:26:00,13,DEN,KAN,35,28,49.5,6.0,25,0,0,403,35,2,0,0,31,132,27,1,0,293,42,1,0,0,25,159
2013,2013-12-01 13:02:00,13,JAX,CLE,32,28,39.5,-7.5,22,1,0,202,41,1,2,1,29,112,24,3,1,342,40,2,3,28,30,97
2013,2013-12-01 13:02:00,13,NWE,HOU,34,31,49.0,6.5,28,0,0,365,41,1,1,6,27,88,19,0,0,264,30,1,1,8,28,121
2013,2013-12-01 13:04:00,13,TAM,CAR,6,27,41.0,-6.5,10,1,1,140,21,1,5,40,20,66,20,0,0,263,29,2,0,0,34,163
2013,2013-12-01 13:02:00,13,TEN,IND,14,22,46.0,-3.5,24,1,1,185,37,3,1,16,36,162,18,3,0,160,32,1,5,40,25,104
2013,2013-12-01 13:02:00,13,MIA,NYJ,23,3,39.5,-2.0,25,0,0,328,43,1,1,3,36,125,10,1,1,78,28,2,4,30,22,99
2013,2013-12-01 16:25:00,13,CIN,SDG,17,10,48.5,1.5,19,1,1,190,23,1,0,0,38,164,19,2,2,243,37,1,2,9,24,91
2013,2013-12-02 20:41:00,13,NOR,SEA,7,34,48.5,-5.0,12,1,1,144,38,0,1,3,17,44,23,1,0,302,30,0,1,8,38,127
2013,2013-12-05 20:29:00,14,HOU,JAX,20,27,43.5,3.5,23,1,0,323,58,2,3,34,19,83,18,0,0,132,28,0,1,6,28,149
2013,2013-12-08 13:02:00,14,OAK,NYJ,27,37,39.0,-3.0,19,2,0,233,36,1,3,32,26,150,18,1,0,209,25,1,1,10,32,143
2013,2013-12-08 16:05:00,14,TEN,DEN,28,51,49.5,-13.5,15,1,1,158,24,1,2,14,22,96,39,0,0,397,59,0,0,0,32,154
2013,2013-12-08 13:03:00,14,KAN,WAS,45,10,44.0,3.0,20,0,0,154,23,1,0,0,38,192,13,2,1,192,42,1,6,31,17,65
2013,2013-12-08 16:26:00,14,SEA,SFO,17,19,41.0,-2.0,13,1,0,178,25,1,2,21,23,86,19,0,0,155,29,1,2,20,33,163
2013,2013-12-08 13:02:00,14,MIA,PIT,34,28,40.5,-3.0,18,2,0,186,33,1,2,14,25,181,16,1,1,328,39,0,3,21,21,84
2013,2013-12-08 20:30:00,14,CAR,NOR,13,31,47.0,-3.0,16,0,0,111,34,0,5,49,23,128,24,1,0,304,42,0,2,9,17,69
2013,2013-12-08 16:25:00,14,NYG,SDG,14,37,47.0,-4.0,18,1,1,241,32,2,2,18,20,92,25,1,1,244,28,0,2,5,40,144
2013,2013-12-08 13:03:00,14,MIN,BAL,26,29,41.5,-6.0,15,3,1,265,38,0,0,0,25,114,23,1,0,228,50,3,2,17,27,97
2013,2013-12-08 16:25:00,14,STL,ARI,10,30,41.0,-4.5,14,1,0,157,27,2,4,24,19,100,25,1,1,262,32,0,1,7,32,107
2013,2013-12-08 13:02:00,14,ATL,GNB,21,22,47.0,-3.5,18,1,1,202,35,1,1,4,23,83,20,1,1,222,32,1,5,36,33,112
2013,2013-12-08 13:02:00,14,IND,CIN,28,42,43.0,-7.0,21,1,0,326,46,0,0,0,12,63,28,0,0,275,35,0,0,0,35,155
2013,2013-12-08 13:02:00,14,BUF,TAM,6,27,42.5,-2.5,14,2,1,147,33,4,7,37,22,67,13,1,0,81,25,2,1,9,36,165
2013,2013-12-08 13:02:00,14,CLE,NWE,26,27,47.5,-9.5,24,0,0,386,44,0,1,5,25,108,30,1,1,397,52,1,4,21,21,87
2013,2013-12-08 13:02:00,14,DET,PHI,20,34,51.0,-2.0,11,7,3,151,25,0,0,0,33,80,23,1,0,179,22,1,0,0,46,299
2013,2013-12-09 20:40:00,14,DAL,CHI,28,45,49.0,-1.5,24,0,0,130,25,0,2,14,28,198,33,0,0,341,36,0,1,7,32,149
2013,2013-12-12 20:29:00,15,SDG,DEN,27,20,56.5,-9.5,24,1,0,160,20,0,2,6,44,177,19,0,0,277,41,1,1,12,11,18
2013,2013-12-15 13:02:00,15,BUF,JAX,27,20,43.0,4.0,25,2,1,168,24,1,4,25,44,198,22,3,2,195,36,2,5,42,31,159
2013,2013-12-15 16:25:00,15,GNB,DAL,37,36,50.0,-4.0,26,0,0,283,39,1,2,16,27,150,27,0,0,332,48,2,3,26,18,134
2013,2013-12-15 13:02:00,15,PHI,MIN,30,48,53.0,7.0,25,0,0,396,48,1,4,32,13,79,29,0,0,370,35,1,3,12,35,85
2013,2013-12-15 20:30:00,15,CIN,PIT,20,30,44.5,1.5,19,2,1,222,44,0,1,8,22,57,19,0,0,184,25,1,1,7,36,106
2013,2013-12-15 13:03:00,15,WAS,ATL,26,27,50.0,-5.5,22,5,5,373,45,2,1,8,21,103,19,2,1,189,38,1,3,21,21,54
2013,2013-12-15 16:25:00,15,NOR,STL,16,27,47.5,7.0,30,1,1,371,56,2,4,22,20,61,17,0,0,158,20,0,0,0,34,144
2013,2013-12-15 16:27:00,15,ARI,TEN,37,34,43.0,3.0,24,1,0,215,30,0,2,16,36,145,32,3,1,394,58,2,3,8,19,66
2013,2013-12-15 13:02:00,15,HOU,IND,3,25,47.0,-6.0,12,3,0,132,34,2,4,36,25,107,19,1,0,179,32,1,1,1,36,152
2013,2013-12-15 16:05:00,15,KAN,OAK,56,31,44.0,6.0,19,1,1,306,25,0,2,12,24,78,26,2,2,331,41,5,0,0,33,130
2013,2013-12-15 13:03:00,15,SEA,NYG,23,0,43.5,9.5,21,2,0,193,29,1,4,29,34,134,12,2,0,156,35,5,4,30,14,25
2013,2013-12-15 13:03:00,15,CHI,CLE,38,31,43.5,-1.0,23,1,1,261,31,2,2,4,31,179,20,0,0,273,39,2,0,0,17,93
2013,2013-12-15 16:05:00,15,NYJ,CAR,20,30,41.0,-10.0,19,0,0,140,28,1,4,27,28,157,21,1,0,261,24,0,2,12,36,131
2013,2013-12-15 13:02:00,15,SFO,TAM,33,14,41.0,4.5,22,2,0,189,29,0,2,14,40,187,13,1,1,144,34,1,4,35,12,39
2013,2013-12-15 13:02:00,15,NWE,MIA,20,24,46.5,-2.5,29,0,0,357,55,1,1,7,22,96,20,2,1,289,37,0,4,23,23,89
2013,2013-12-16 20:40:00,15,BAL,DET,18,16,49.0,-5.5,18,1,0,215,38,0,1,7,21,90,19,0,0,230,34,3,1,5,28,119
2013,2013-12-22 20:30:00,16,CHI,PHI,11,54,53.5,-3.0,18,3,1,196,39,1,5,46,19,61,28,1,1,225,25,0,2,5,36,289
2013,2013-12-22 13:02:00,16,IND,KAN,23,7,46.5,-7.0,19,1,0,232,37,0,1,9,34,135,18,5,2,132,28,1,5,21,20,155
2013,2013-12-22 16:25:00,16,NWE,BAL,41,7,45.5,-1.5,21,0,0,158,26,0,2,14,34,142,19,1,1,237,42,3,4,25,28,121
2013,2013-12-22 13:02:00,16,CLE,NYJ,13,24,41.5,-1.5,19,0,0,168,40,2,3,10,21,115,25,0,0,214,37,0,0,0,39,208
2013,2013-12-22 16:25:00,16,OAK,SDG,13,26,50.0,-9.0,14,2,1,206,36,1,1,0,17,59,24,2,2,196,29,1,1,5,37,148
2013,2013-12-22 13:02:00,16,TEN,JAX,20,16,44.0,4.0,22,0,0,164,26,1,3,17,44,182,15,0,0,226,34,1,2,11,21,63
2013,2013-12-22 13:02:00,16,MIA,BUF,0,19,42.0,1.5,6,2,0,89,33,2,7,46,12,14,18,3,0,187,25,1,1,6,51,203
2013,2013-12-22 13:02:00,16,DEN,HOU,37,13,53.0,9.5,25,1,0,397,51,0,1,3,18,114,14,1,0,153,37,2,3,23,26,87
2013,2013-12-22 13:04:00,16,NOR,CAR,13,17,44.5,-3.0,20,0,0,239,45,2,6,42,30,126,10,0,0,141,22,1,4,40,18,81
2013,2013-12-22 16:06:00,16,ARI,SEA,17,10,42.5,-9.0,16,0,0,168,25,4,2,10,43,139,10,2,1,89,27,1,4,19,20,103
2013,2013-12-22 13:03:00,16,DAL,WAS,24,23,51.0,2.5,16,1,1,214,27,1,2,12,23,95,17,0,0,197,36,1,0,0,28,100
2013,2013-12-22 13:00:00,16,TAM,STL,13,23,43.0,-3.5,14,2,2,111,26,0,7,47,23,59,18,2,2,148,20,0,1,10,39,129
2013,2013-12-22 16:05:00,16,NYG,DET,23,20,47.0,-9.0,15,2,1,238,42,1,2,18,21,41,24,1,1,207,42,2,2,15,36,148
2013,2013-12-22 16:25:00,16,PIT,GNB,38,31,43.5,-2.0,21,2,1,192,29,1,1,5,29,151,26,1,1,219,39,1,3,13,30,151
2013,2013-12-22 13:02:00,16,MIN,CIN,14,42,48.0,-7.5,10,1,1,94,27,3,4,20,17,115,24,1,1,345,38,0,2,18,37,81
2013,2013-12-23 20:40:00,16,ATL,SFO,24,34,46.0,-14.5,25,0,0,341,48,2,1,7,20,61,20,0,0,180,21,0,3,17,30,199
2013,2013-12-29 16:26:00,17,KAN,SDG,24,27,45.0,-14.5,22,1,0,189,30,0,2,11,37,143,19,0,0,219,33,1,3,10,36,186
2013,2013-12-29 16:26:00,17,STL,SEA,9,27,41.0,-12.5,11,1,0,145,30,2,2,12,18,13,20,0,0,158,23,0,4,14,36,111
2013,2013-12-29 16:25:00,17,DEN,OAK,34,14,53.5,10.0,28,0,0,334,41,0,3,17,29,124,17,3,1,191,38,0,2,16,20,64
2013,2013-12-29 13:02:00,17,NYJ,MIA,20,7,41.0,-7.0,22,0,0,220,28,0,0,0,42,154,18,0,0,204,40,3,0,0,22,92
2013,2013-12-29 16:25:00,17,SFO,ARI,23,20,41.0,-3.0,19,0,0,292,34,0,2,18,23,83,19,1,1,399,49,1,1,8,22,83
2013,2013-12-29 16:25:00,17,TAM,NOR,17,42,47.0,-10.5,18,0,0,215,42,1,2,4,18,75,21,0,0,370,31,0,1,11,30,98
2013,2013-12-29 13:02:00,17,BAL,CIN,17,34,43.0,-7.0,17,0,0,175,50,3,2,17,14,47,21,1,0,281,36,4,0,0,30,111
2013,2013-12-29 13:05:00,17,DET,MIN,13,14,50.0,2.5,14,1,0,182,33,0,5,35,22,63,19,1,1,171,33,1,3,18,20,174
2013,2013-12-29 16:25:00,17,BUF,NWE,20,34,46.5,-7.0,19,1,0,224,29,0,4,23,35,169,24,4,0,115,24,1,1,7,43,267
2013,2013-12-29 13:02:00,17,CLE,PIT,7,20,44.5,-9.5,15,1,1,214,41,1,3,26,20,79,17,1,0,172,31,2,1,7,29,120
2013,2013-12-29 16:25:00,17,GNB,CHI,33,28,51.0,3.0,25,2,0,313,39,2,3,5,34,160,17,2,1,224,24,1,1,2,24,121
2013,2013-12-29 20:30:00,17,PHI,DAL,24,22,54.0,7.0,21,1,1,229,27,0,5,34,34,137,21,2,1,358,46,2,0,0,18,56
2013,2013-12-29 13:02:00,17,JAX,IND,10,30,45.0,-11.5,19,1,1,308,51,1,3,23,16,42,23,2,0,299,41,0,1,8,28,80
2013,2013-12-29 13:04:00,17,WAS,NYG,6,20,44.0,-3.5,12,3,2,160,49,2,3,9,23,91,14,4,1,156,32,2,1,7,35,122
2013,2013-12-29 13:05:00,17,CAR,ATL,21,20,46.5,5.5,16,1,1,149,27,1,1,0,29,134,20,1,0,231,40,1,9,49,20,76
2013,2013-12-29 13:02:00,17,HOU,TEN,10,16,44.5,-6.5,19,2,2,223,34,2,1,6,22,65,17,2,0,160,24,1,1,6,36,151
2013,2014-01-04 20:14:00,18,NOR,PHI,26,24,54.5,-3.0,26,0,0,249,30,2,2,1,36,185,17,0,0,176,33,0,2,19,22,80
2013,2014-01-04 16:35:00,18,KAN,IND,44,45,48.0,2.5,30,1,1,363,46,0,2,15,32,150,28,2,1,436,45,3,1,7,19,100
2013,2014-01-05 16:40:00,18,SFO,GNB,23,20,46.5,3.0,22,1,0,214,30,1,3,13,30,167,18,2,0,157,26,0,4,20,31,124
2013,2014-01-05 13:06:00,18,SDG,CIN,27,10,47.5,-6.0,16,0,0,122,16,0,1,6,40,196,27,3,2,326,51,2,3,8,25,113
2013,2014-01-11 20:15:00,19,IND,NWE,22,43,51.0,-7.0,16,0,0,317,41,4,3,14,21,69,23,3,0,185,25,0,2,13,46,234
2013,2014-01-11 16:36:00,19,NOR,SEA,15,23,44.0,-9.0,25,2,1,301,43,0,1,8,26,108,13,0,0,103,18,0,3,0,35,174
2013,2014-01-12 16:40:00,19,SDG,DEN,17,24,55.0,-7.5,13,0,0,194,27,0,4,23,18,65,26,1,1,230,36,1,0,0,34,133
2013,2014-01-12 13:05:00,19,SFO,CAR,23,10,41.0,1.0,21,1,0,189,30,0,1,7,34,126,18,0,0,232,25,2,5,35,24,93
2013,2014-01-19 18:42:00,20,SFO,SEA,17,23,40.5,-4.0,16,3,1,147,24,2,2,6,28,161,14,3,1,193,25,0,4,22,29,115
2013,2014-01-19 15:06:00,20,NWE,DEN,16,26,56.5,-5.0,19,0,0,256,38,0,2,21,16,64,27,0,0,400,43,0,0,0,28,107
2013,2014-02-02 18:32:00,21,SEA,DEN,43,8,47.5,-2.5,17,0,0,206,26,0,0,0,29,135,18,4,2,279,49,2,1,1,14,27
