Season,Start,Week,Away,Home,APts,HPts,OverUnder,VegasLine,AFD,AFum,AFumL,APY,APA,API,HPS,HPSY,ARA,ARY,HFD,HFum,HFumL,HPY,HPA,HPI,HPS,HPSY,HRA,HRY
2014,2014-11-24 19:05:00,12,NYJ,BUF,3,38,42.5,-2.5,11,0,0,126,31,1,7,39,19,92,21,0,0,220,32,0,1,10,29,116
2014,2014-11-27 12:39:00,13,CHI,DET,17,34,46.5,-7.0,18,0,0,256,48,2,3,24,8,13,28,2,1,383,45,0,2,7,23,91
2014,2014-11-27 20:31:00,13,SEA,SFO,19,3,40.5,-1.5,16,3,0,222,22,0,4,14,34,157,16,1,1,100,29,2,4,21,18,64
2014,2014-11-27 16:36:00,13,PHI,DAL,33,10,57.0,-3.5,26,2,1,208,29,0,1,9,45,256,16,1,1,174,29,2,4,25,25,93
2014,2014-11-30 16:05:00,13,ARI,ATL,18,29,45.0,1.5,18,1,1,294,39,2,0,0,11,35,22,0,0,358,41,1,1,3,34,142
2014,2014-11-30 13:03:00,13,NYG,JAX,24,25,44.0,3.0,22,3,3,213,34,0,4,34,35,116,18,0,0,140,35,0,7,54,22,118
2014,2014-11-30 13:02:00,13,CIN,TAM,14,13,43.5,6.0,19,0,0,176,28,3,2,11,28,112,14,2,0,188,29,1,1,2,25,75
2014,2014-11-30 13:02:00,13,WAS,IND,27,49,49.0,-8.5,24,5,1,341,47,0,6,51,21,84,19,3,2,361,27,1,1,9,21,126
2014,2014-11-30 13:02:00,13,CAR,MIN,13,31,41.5,-2.5,23,0,0,170,35,1,4,24,33,178,12,3,0,118,21,0,3,20,24,92
2014,2014-11-30 13:02:00,13,SDG,BAL,34,33,45.5,-6.5,31,1,1,376,45,1,2,7,18,64,24,1,0,225,31,0,0,0,32,125
2014,2014-11-30 16:25:00,13,NWE,GNB,21,26,58.0,-3.0,20,0,0,236,35,0,1,9,18,84,24,1,0,348,38,0,3,20,29,130
2014,2014-11-30 13:00:00,13,OAK,STL,0,52,43.0,-6.0,17,3,2,183,48,3,6,47,21,61,17,2,0,176,22,0,1,7,26,172
2014,2014-11-30 20:32:00,13,DEN,KAN,29,16,49.5,0.0,21,1,1,174,34,0,1,5,45,214,11,2,2,110,23,1,6,43,15,41
2014,2014-11-30 13:02:00,13,CLE,BUF,10,26,42.0,-3.0,19,2,1,241,38,2,2,14,26,74,15,1,0,181,31,2,1,9,30,106
2014,2014-11-30 13:02:00,13,NOR,PIT,35,32,54.5,-3.5,20,0,0,250,27,0,1,7,26,143,36,0,0,435,58,2,1,0,23,103
2014,2014-11-30 13:02:00,13,TEN,HOU,21,45,43.0,-7.0,19,1,1,237,31,3,3,38,22,83,24,1,1,358,33,0,0,0,36,99
2014,2014-12-01 20:30:00,13,MIA,NYJ,16,13,41.5,7.0,16,0,0,217,35,1,2,18,18,74,18,1,0,49,13,1,2,16,49,277
2014,2014-12-04 20:26:00,14,DAL,CHI,41,28,50.5,4.0,21,0,0,203,26,0,1,2,35,194,23,1,1,341,46,1,0,0,15,35
2014,2014-12-07 16:05:00,14,BUF,DEN,17,24,47.5,-9.5,24,2,1,341,57,2,4,14,16,74,15,1,1,173,20,2,0,0,29,133
2014,2014-12-07 20:30:00,14,NWE,SDG,23,14,54.0,4.0,24,1,1,310,44,1,1,7,28,87,13,1,0,163,33,1,4,26,17,53
2014,2014-12-07 16:25:00,14,SEA,PHI,24,14,48.0,2.0,28,2,2,252,37,0,2,11,46,188,9,2,1,82,20,1,3,14,22,57
2014,2014-12-07 16:05:00,14,KAN,ARI,14,17,41.0,2.5,19,1,1,264,39,1,5,29,17,126,18,1,0,225,30,0,2,14,33,141
2014,2014-12-07 13:02:00,14,BAL,MIA,28,13,45.0,-3.0,26,0,0,264,33,1,1,5,31,183,16,2,0,186,33,0,6,41,16,63
2014,2014-12-07 13:02:00,14,NYJ,MIN,24,30,40.0,-4.5,19,4,1,242,29,1,3,12,42,168,19,2,1,297,27,1,3,12,28,114
2014,2014-12-07 13:03:00,14,STL,WAS,24,0,44.5,3.0,19,2,0,198,22,0,4,15,30,131,13,2,0,179,36,2,7,53,12,27
2014,2014-12-07 13:03:00,14,NYG,TEN,36,7,46.5,3.0,19,0,0,260,43,1,0,0,30,142,12,2,1,146,35,2,8,60,14,61
2014,2014-12-07 13:02:00,14,PIT,CIN,42,21,47.5,-3.0,25,0,0,350,39,0,0,0,31,193,16,3,2,322,35,0,3,5,21,86
2014,2014-12-07 13:03:00,14,IND,CLE,25,24,50.0,3.0,23,4,2,269,53,2,3,25,20,93,14,0,0,133,30,2,1,3,32,115
2014,2014-12-07 13:03:00,14,CAR,NOR,41,10,50.5,-9.0,24,2,0,226,33,0,0,0,40,271,18,1,1,218,49,1,2,17,17,92
2014,2014-12-07 13:02:00,14,TAM,DET,17,34,42.0,-10.5,15,1,1,207,39,2,6,43,14,26,22,3,1,294,34,0,4,17,31,113
2014,2014-12-07 13:03:00,14,HOU,JAX,27,13,42.0,6.5,19,1,0,135,19,0,1,0,43,169,17,0,0,188,40,1,4,17,22,74
2014,2014-12-07 16:25:00,14,SFO,OAK,13,24,40.5,9.0,18,0,0,151,33,2,5,23,18,97,19,0,0,245,28,0,1,9,31,85
2014,2014-12-08 20:30:00,14,ATL,GNB,37,43,54.5,-13.5,26,0,0,374,39,1,1,1,24,91,28,1,0,323,36,0,1,4,30,179
2014,2014-12-11 20:25:00,15,ARI,STL,12,6,40.5,-4.5,13,1,0,131,30,0,1,8,33,143,13,3,1,211,39,1,2,18,20,69
2014,2014-12-14 13:02:00,15,JAX,BAL,12,20,45.0,-13.5,13,0,0,166,38,1,8,63,23,82,17,1,1,221,30,0,0,0,26,93
2014,2014-12-14 13:03:00,15,OAK,KAN,13,31,41.5,-10.0,17,1,1,202,56,0,4,20,17,78,16,1,1,295,31,0,1,2,27,93
2014,2014-12-14 13:02:00,15,GNB,BUF,13,21,50.0,4.0,21,1,0,175,42,2,1,10,24,158,13,1,0,140,27,1,3,18,33,113
2014,2014-12-14 13:03:00,15,TAM,CAR,17,19,41.0,-3.0,15,4,2,136,28,1,3,18,23,151,28,4,1,269,40,0,3,8,32,123
2014,2014-12-14 13:02:00,15,HOU,IND,10,17,49.0,-6.5,14,2,1,152,25,1,1,5,41,137,20,1,1,168,34,1,2,19,28,110
2014,2014-12-14 16:05:00,15,DEN,SDG,22,10,50.5,4.5,18,1,0,226,22,0,1,7,38,111,20,0,0,232,41,2,0,0,20,56
2014,2014-12-14 16:26:00,15,SFO,SEA,7,17,38.0,-9.5,14,0,0,105,19,0,6,36,32,140,18,0,0,138,24,1,5,30,32,152
2014,2014-12-14 20:35:00,15,DAL,PHI,38,27,55.0,-3.0,26,1,1,249,31,0,3,16,42,115,19,2,1,219,28,2,4,33,21,75
2014,2014-12-14 13:02:00,15,CIN,CLE,30,0,44.0,-1.0,24,3,0,103,24,1,2,14,45,244,5,0,0,54,18,2,3,26,17,53
2014,2014-12-14 13:02:00,15,WAS,NYG,13,24,47.0,-6.5,21,4,1,228,34,0,7,47,27,144,17,1,1,238,34,0,1,12,22,49
2014,2014-12-14 16:25:00,15,MIN,DET,14,16,41.5,-7.5,21,1,0,284,41,2,4,31,21,76,11,0,0,153,28,0,0,0,22,80
2014,2014-12-14 16:05:00,15,NYJ,TEN,16,11,42.0,3.0,17,0,0,163,28,0,3,16,29,114,17,2,1,253,35,0,1,7,28,89
2014,2014-12-14 13:02:00,15,MIA,NWE,13,41,48.0,-7.5,23,3,0,308,47,2,4,38,23,76,23,1,0,287,35,1,0,0,29,108
2014,2014-12-14 13:02:00,15,PIT,ATL,27,20,55.0,3.0,22,0,0,353,35,0,1,7,22,45,20,1,0,310,37,1,0,0,20,97
2014,2014-12-15 20:30:00,15,NOR,CHI,31,15,53.5,3.0,25,2,1,360,36,0,2,15,26,83,16,1,0,153,31,3,7,41,20,125
2014,2014-12-18 20:26:00,16,TEN,JAX,13,21,39.0,-4.5,19,0,0,262,35,0,4,25,28,95,17,1,0,111,27,0,4,13,25,177
2014,2014-12-20 16:30:00,16,PHI,WAS,24,27,51.0,7.0,30,1,1,361,50,1,3,13,31,134,21,2,1,205,23,1,2,15,29,100
2014,2014-12-20 20:26:00,16,SDG,SFO,38,35,40.5,-1.5,28,1,0,348,54,3,2,8,24,98,21,3,3,92,24,0,2,22,40,355
2014,2014-12-21 13:03:00,16,MIN,MIA,35,37,42.5,-4.5,20,0,0,238,26,1,4,21,28,119,36,2,1,383,47,1,1,13,29,110
2014,2014-12-21 13:04:00,16,CLE,CAR,13,17,40.0,-6.0,8,0,0,144,21,1,3,22,22,84,27,2,1,195,31,1,1,6,45,209
2014,2014-12-21 13:03:00,16,DET,CHI,20,14,44.5,10.0,22,2,1,229,39,2,4,14,26,138,17,0,0,170,39,1,2,11,22,64
2014,2014-12-21 16:25:00,16,BUF,OAK,24,26,42.0,6.5,15,1,0,308,49,2,2,21,13,13,18,1,0,207,34,0,1,7,36,140
2014,2014-12-21 13:02:00,16,NWE,NYJ,17,16,47.0,10.0,19,0,0,146,35,1,4,36,24,85,16,0,0,191,27,1,2,19,32,116
2014,2014-12-21 20:30:00,16,SEA,ARI,35,6,36.0,9.0,23,1,0,329,32,0,1,10,34,267,17,1,0,187,45,1,4,29,15,29
2014,2014-12-21 13:03:00,16,GNB,TAM,20,3,49.0,12.0,23,2,1,310,40,0,1,8,31,121,6,1,0,93,26,1,7,54,14,16
2014,2014-12-21 13:03:00,16,ATL,NOR,30,14,56.5,-6.0,18,1,0,322,40,0,0,0,22,81,22,3,2,271,47,2,5,42,18,57
2014,2014-12-21 13:02:00,16,KAN,PIT,12,20,49.5,-2.5,22,1,1,288,46,0,6,29,14,39,19,0,0,214,25,0,1,6,26,68
2014,2014-12-21 13:02:00,16,BAL,HOU,13,25,42.0,6.5,15,1,0,178,50,3,2,17,16,33,18,1,0,190,43,1,0,0,38,123
2014,2014-12-21 16:05:00,16,NYG,STL,37,27,43.5,-6.5,19,0,0,386,32,0,1,5,34,128,23,2,2,281,32,1,2,9,20,106
2014,2014-12-21 16:26:00,16,IND,DAL,7,42,54.0,-3.0,17,1,1,228,44,2,2,7,10,1,25,1,1,250,21,0,1,11,40,127
2014,2014-12-22 20:30:00,16,DEN,CIN,28,37,47.0,3.5,22,0,0,300,44,4,2,11,19,85,20,2,1,146,25,1,0,0,37,207
2014,2014-12-28 20:30:00,17,CIN,PIT,17,27,48.0,-3.5,19,1,1,221,38,2,3,23,29,116,18,2,1,317,39,2,0,0,18,29
2014,2014-12-28 16:25:00,17,CAR,ATL,34,3,48.0,-3.0,17,0,0,112,16,0,1,2,35,194,16,1,1,225,47,2,6,35,16,63
2014,2014-12-28 13:03:00,17,SDG,KAN,7,19,42.5,-2.5,21,1,1,249,34,2,7,42,25,112,15,1,0,140,27,0,4,17,26,111
2014,2014-12-28 13:02:00,17,NYJ,MIA,37,24,41.0,-6.5,18,1,1,390,27,0,1,6,34,104,23,1,1,208,39,0,7,51,20,179
2014,2014-12-28 13:02:00,17,IND,TEN,27,10,46.5,7.5,16,1,0,314,35,0,1,1,30,64,9,4,1,50,31,0,4,29,24,142
2014,2014-12-28 13:03:00,17,JAX,HOU,17,23,38.0,-7.5,13,1,0,112,34,0,5,28,14,121,24,1,1,235,35,1,3,15,39,123
2014,2014-12-28 16:25:00,17,OAK,DEN,14,47,48.0,-14.0,10,2,1,132,36,1,3,26,18,67,25,2,1,309,39,0,1,3,34,142
2014,2014-12-28 13:02:00,17,CLE,BAL,10,20,39.5,-13.5,16,1,1,150,28,1,4,27,29,109,22,2,0,290,36,0,1,22,28,129
2014,2014-12-28 13:03:00,17,NOR,TAM,23,20,46.5,5.5,20,1,0,268,38,3,2,13,23,70,18,0,0,97,23,1,3,18,39,183
2014,2014-12-28 13:02:00,17,PHI,NYG,34,26,52.0,0.0,23,0,0,262,36,1,4,30,32,164,22,1,0,429,53,1,0,0,25,76
2014,2014-12-28 13:02:00,17,CHI,MIN,9,13,46.5,-7.0,12,0,0,165,36,0,2,7,21,99,15,0,0,190,25,1,3,19,33,121
2014,2014-12-28 16:25:00,17,DET,GNB,20,30,46.5,-7.0,23,2,1,202,41,0,2,15,23,111,24,2,2,225,23,0,1,7,38,152
2014,2014-12-28 13:02:00,17,BUF,NWE,17,9,44.0,-6.5,16,1,1,164,23,0,2,12,33,104,14,0,0,144,33,0,4,26,25,116
2014,2014-12-28 16:27:00,17,STL,SEA,6,20,41.5,-11.0,15,2,1,203,37,2,4,40,19,42,17,3,1,222,25,1,3,17,34,132
2014,2014-12-28 16:25:00,17,ARI,SFO,17,20,37.5,-6.5,26,0,0,299,40,3,2,17,25,98,18,0,0,189,26,0,1,15,33,206
2014,2014-12-28 13:05:00,17,DAL,WAS,44,17,47.5,6.0,20,1,0,299,34,1,0,0,27,174,20,2,2,309,41,2,3,27,24,104
2014,2015-01-03 20:15:00,18,BAL,PIT,30,17,45.0,-3.0,19,2,1,246,29,0,1,13,25,53,22,2,1,319,48,2,5,37,19,68
2014,2015-01-03 16:20:00,18,ARI,CAR,16,27,37.5,-6.5,8,3,1,51,28,2,4,31,15,27,25,3,2,198,32,1,1,0,41,188
2014,2015-01-04 16:41:00,18,DET,DAL,20,24,48.5,-6.5,19,4,2,307,42,1,3,16,22,90,18,3,1,242,31,0,6,51,21,73
2014,2015-01-04 13:05:00,18,CIN,IND,10,26,48.0,-3.0,14,1,1,144,35,0,3,11,21,110,22,2,1,368,44,0,1,8,25,114
2014,2015-01-10 20:21:00,19,CAR,SEA,17,31,39.5,-11.5,21,3,1,230,36,2,2,16,30,132,16,2,0,248,22,0,2,20,28,100
2014,2015-01-10 16:35:00,19,BAL,NWE,31,35,47.5,-7.0,28,1,0,292,45,2,0,0,28,136,29,2,0,408,51,1,2,10,13,14
2014,2015-01-11 13:05:00,19,DAL,GNB,21,26,51.5,-6.0,21,3,1,170,19,0,4,21,28,145,23,3,1,297,35,0,2,19,29,119
2014,2015-01-11 16:40:00,19,IND,DEN,24,13,53.5,-7.0,23,0,0,265,43,2,0,0,28,99,19,1,1,200,46,0,2,11,20,88
2014,2015-01-18 18:50:00,20,IND,NWE,7,45,52.0,-7.0,17,1,1,126,33,2,0,0,19,83,28,1,0,220,35,1,1,6,40,177
2014,2015-01-18 15:06:00,20,GNB,SEA,22,28,45.0,-8.5,19,1,0,171,34,2,1,7,30,135,20,2,1,203,30,4,5,25,35,194
2014,2015-02-01 18:30:00,21,SEA,NWE,24,28,47.0,0.0,20,0,0,234,21,1,3,13,29,162,25,0,0,320,50,2,1,8,21,57
