Season,Start,Week,Away,Home,APts,HPts,OverUnder,VegasLine,AFD,AFum,AFumL,APY,APA,API,HPS,HPSY,ARA,ARY,HFD,HFum,HFumL,HPY,HPA,HPI,HPS,HPSY,HRA,HRY
2015,2015-11-30 20:30:00,12,BAL,CLE,33,27,41.5,-3.5,16,0,0,232,34,2,0,0,23,104,21,0,0,275,48,0,2,14,18,63
2015,2015-12-03 20:26:00,13,GNB,DET,27,23,46.5,3.0,19,3,0,246,36,1,3,27,24,67,17,1,1,205,35,0,3,15,25,101
2015,2015-12-06 16:25:00,13,PHI,NWE,35,28,49.0,-8.0,15,2,1,120,24,0,1,0,33,128,27,0,0,324,57,2,4,24,25,103
2015,2015-12-06 16:05:00,13,DEN,SDG,17,3,43.5,3.5,19,0,0,159,26,1,1,7,39,134,15,4,2,179,35,1,4,23,23,93
2015,2015-12-06 13:03:00,13,NYJ,NYG,23,20,46.5,2.5,28,2,1,373,50,0,3,17,24,90,14,0,0,281,34,1,3,16,24,74
2015,2015-12-06 13:02:00,13,JAX,TEN,39,42,43.5,-2.5,20,1,1,302,36,0,2,20,21,81,26,1,1,257,29,1,4,11,35,210
2015,2015-12-06 13:02:00,13,SEA,MIN,38,7,42.0,1.5,25,1,1,260,28,0,2,14,36,173,9,1,0,94,28,1,4,24,16,31
2015,2015-12-06 13:03:00,13,BAL,MIA,13,15,42.5,-3.5,22,0,0,281,46,2,3,27,26,94,8,1,1,82,19,0,1,4,26,137
2015,2015-12-06 13:00:00,13,ARI,STL,27,3,43.0,4.5,29,1,0,349,41,0,2,13,36,175,9,1,0,146,35,1,0,0,15,66
2015,2015-12-06 16:25:00,13,CAR,NOR,41,38,50.0,6.5,33,2,2,322,41,1,1,9,34,175,21,1,0,264,42,1,2,18,14,70
2015,2015-12-06 13:02:00,13,HOU,BUF,21,30,41.5,-3.5,21,0,0,275,43,1,2,18,26,126,15,0,0,203,21,0,1,8,36,187
2015,2015-12-06 13:03:00,13,ATL,TAM,19,23,46.0,-1.0,21,1,0,255,45,1,3,14,18,64,25,1,1,222,27,1,1,5,37,166
2015,2015-12-06 16:05:00,13,KAN,OAK,34,20,44.5,3.0,15,3,2,143,22,0,4,19,22,89,27,3,0,262,48,3,4,21,24,99
2015,2015-12-06 20:30:00,13,IND,PIT,10,45,49.0,-7.5,11,1,1,186,34,2,5,34,18,54,24,4,2,364,39,0,0,0,32,158
2015,2015-12-06 13:03:00,13,CIN,CLE,37,3,43.5,9.0,20,0,0,233,22,0,1,6,33,144,18,1,1,205,38,1,3,25,19,68
2015,2015-12-06 13:02:00,13,SFO,CHI,26,20,43.5,-6.5,13,0,0,170,32,0,4,26,23,121,20,1,0,194,31,1,1,8,42,170
2015,2015-12-07 20:31:00,13,DAL,WAS,19,16,42.0,-3.5,16,4,3,221,29,0,1,2,24,97,15,2,1,193,31,0,3,26,26,73
2015,2015-12-10 20:25:00,14,MIN,ARI,20,23,46.5,-8.5,23,3,3,317,36,0,3,18,24,72,22,0,0,296,35,0,2,14,29,97
2015,2015-12-13 20:31:00,14,NWE,HOU,27,6,45.0,3.5,18,1,1,197,30,0,3,29,31,116,7,2,1,102,24,0,6,57,22,87
2015,2015-12-13 13:02:00,14,NOR,TAM,24,17,50.5,-4.5,26,0,0,301,41,0,2,11,35,87,18,0,0,176,32,0,1,6,19,115
2015,2015-12-13 13:03:00,14,ATL,CAR,0,38,46.5,-7.5,15,4,2,176,41,2,5,59,16,54,20,0,0,282,27,0,2,19,32,142
2015,2015-12-13 13:03:00,14,SDG,KAN,3,10,44.0,-10.5,15,0,0,236,43,1,5,27,18,44,18,2,1,179,23,1,2,12,25,150
2015,2015-12-13 13:02:00,14,IND,JAX,16,51,46.0,-1.5,17,1,1,227,43,1,3,33,23,95,24,3,2,226,30,0,3,24,29,154
2015,2015-12-13 13:02:00,14,DET,STL,14,21,41.0,3.5,22,1,0,220,46,1,4,25,20,111,15,2,1,114,22,1,1,10,29,203
2015,2015-12-13 13:02:00,14,SFO,CLE,10,24,41.5,-1.5,15,1,0,150,28,0,9,44,17,71,28,3,1,251,31,1,2,19,41,230
2015,2015-12-13 13:02:00,14,TEN,NYJ,8,30,43.0,-7.0,15,1,0,268,40,1,5,47,13,24,24,0,0,256,36,0,1,7,34,183
2015,2015-12-13 13:01:00,14,BUF,PHI,20,23,47.0,-1.0,18,2,1,260,36,1,1,8,32,152,20,0,0,232,38,1,1,15,34,116
2015,2015-12-13 13:02:00,14,SEA,BAL,35,6,41.0,11.0,28,1,1,301,33,0,0,0,36,123,16,1,1,274,40,1,1,0,14,28
2015,2015-12-13 13:02:00,14,WAS,CHI,24,21,43.0,-3.5,24,1,0,275,31,1,3,25,33,99,20,1,1,290,31,0,3,25,22,87
2015,2015-12-13 16:05:00,14,OAK,DEN,15,12,43.5,-6.5,8,3,0,99,29,0,3,36,23,27,20,4,2,276,51,0,5,32,21,34
2015,2015-12-13 16:25:00,14,DAL,GNB,7,28,42.5,-6.5,11,0,0,99,29,1,2,15,20,171,29,1,0,205,35,0,2,13,44,230
2015,2015-12-13 13:02:00,14,PIT,CIN,33,20,50.0,-2.5,22,0,0,270,39,1,2,12,28,84,22,0,0,321,37,3,3,18,16,64
2015,2015-12-14 20:30:00,14,NYG,MIA,31,24,46.5,1.0,25,1,1,337,31,0,0,0,31,92,16,2,1,235,41,0,1,1,22,128
2015,2015-12-17 20:25:00,15,TAM,STL,23,31,41.0,-2.5,30,2,1,363,50,1,0,0,27,146,16,0,0,221,17,0,2,13,33,98
2015,2015-12-19 20:26:00,15,NYJ,DAL,19,16,41.5,3.0,20,0,0,299,39,1,2,0,26,73,15,0,0,176,33,4,2,19,21,133
2015,2015-12-20 13:03:00,15,BUF,WAS,25,35,44.0,2.5,21,1,0,212,27,0,5,23,31,240,23,1,1,308,28,0,1,11,27,123
2015,2015-12-20 16:05:00,15,GNB,OAK,30,20,47.0,3.0,18,1,1,190,39,1,2,14,28,103,20,0,0,252,47,2,3,24,25,120
2015,2015-12-20 13:02:00,15,HOU,IND,16,10,42.0,-1.5,20,2,1,150,28,1,3,23,37,155,14,1,1,140,32,1,3,20,19,50
2015,2015-12-20 13:02:00,15,CHI,MIN,17,38,43.0,-5.5,21,1,1,199,37,1,5,32,20,94,20,1,0,221,20,0,1,10,36,129
2015,2015-12-20 13:02:00,15,KAN,BAL,34,14,41.0,6.5,15,1,0,164,25,0,3,7,28,113,19,1,1,273,45,2,2,8,20,93
2015,2015-12-20 16:25:00,15,MIA,SDG,14,30,46.0,-1.5,13,2,1,187,34,0,3,29,19,44,26,0,0,302,36,2,1,9,36,140
2015,2015-12-20 16:25:00,15,CIN,SFO,24,14,40.5,5.5,14,1,1,174,21,0,4,18,36,68,17,1,1,263,50,3,4,32,17,55
2015,2015-12-20 13:02:00,15,ATL,JAX,23,17,49.0,-3.0,22,0,0,245,35,1,1,1,33,83,21,3,0,285,38,1,2,12,20,85
2015,2015-12-20 16:25:00,15,DEN,PIT,27,34,45.0,-6.0,20,3,1,281,44,1,2,15,25,104,28,0,0,354,55,2,3,26,17,23
2015,2015-12-20 16:06:00,15,CLE,SEA,13,30,43.0,-14.0,15,2,0,136,32,1,3,25,17,94,28,0,0,241,30,0,2,8,36,182
2015,2015-12-20 20:31:00,15,ARI,PHI,40,17,51.5,3.5,28,1,0,263,33,0,2,11,39,230,19,2,2,350,41,2,2,11,20,74
2015,2015-12-20 13:02:00,15,CAR,NYG,38,35,48.0,4.0,28,1,1,309,45,0,3,31,29,171,21,2,1,245,46,1,0,0,27,161
2015,2015-12-20 13:02:00,15,TEN,NWE,16,33,46.5,-14.0,15,2,1,223,34,2,5,51,21,59,17,1,1,253,35,0,2,14,26,93
2015,2015-12-21 20:30:00,15,DET,NOR,35,27,51.5,-2.5,24,2,1,246,25,0,3,8,23,150,27,1,0,330,52,0,1,11,18,69
2015,2015-12-24 20:26:00,16,SDG,OAK,20,23,46.5,-6.0,19,1,1,271,49,0,1,6,25,72,14,0,0,175,38,1,3,29,24,106
2015,2015-12-26 20:26:00,16,WAS,PHI,38,24,48.0,-3.0,25,1,0,351,46,0,2,14,26,67,23,7,2,353,56,0,5,27,16,45
2015,2015-12-27 13:03:00,16,CLE,KAN,13,17,42.5,-10.5,21,0,0,136,32,1,0,0,36,232,16,1,0,122,22,1,1,3,27,136
2015,2015-12-27 13:02:00,16,CAR,ATL,13,20,47.5,6.5,18,1,1,113,30,0,2,29,20,155,21,2,1,296,30,0,2,10,30,77
2015,2015-12-27 13:02:00,16,DAL,BUF,6,16,42.0,-6.5,14,1,1,186,31,1,0,0,25,121,19,1,1,172,18,1,3,7,40,236
2015,2015-12-27 13:02:00,16,PIT,BAL,17,20,47.0,10.0,21,2,1,198,34,2,3,22,20,110,22,0,0,265,41,0,1,9,31,121
2015,2015-12-27 13:02:00,16,NWE,NYJ,20,26,45.0,3.0,16,0,0,221,31,1,2,10,22,63,24,3,1,285,41,0,1,11,27,143
2015,2015-12-27 16:25:00,16,GNB,ARI,8,38,50.5,-4.5,16,5,3,77,29,1,9,78,26,101,19,2,1,260,28,1,2,9,26,121
2015,2015-12-27 16:26:00,16,STL,SEA,23,17,40.0,-12.0,14,2,0,103,23,0,0,0,30,102,18,5,2,253,41,1,4,36,22,59
2015,2015-12-27 13:02:00,16,HOU,TEN,34,6,40.0,3.5,19,1,1,202,26,0,1,5,42,128,13,3,3,227,51,1,1,7,11,30
2015,2015-12-27 13:03:00,16,CHI,TAM,26,21,45.0,-3.0,21,0,0,153,27,0,1,3,39,174,19,5,2,285,29,1,1,10,25,104
2015,2015-12-27 16:05:00,16,JAX,NOR,27,38,51.5,-3.0,21,3,0,347,35,2,2,21,15,65,29,0,0,402,36,0,1,10,35,135
2015,2015-12-27 20:30:00,16,NYG,MIN,17,49,44.5,-7.0,15,3,0,272,34,3,4,30,20,91,17,0,0,150,25,0,3,18,40,218
2015,2015-12-27 13:02:00,16,IND,MIA,18,12,43.0,-2.5,20,0,0,168,29,0,2,9,23,100,22,0,0,279,38,1,6,50,25,82
2015,2015-12-27 13:03:00,16,SFO,DET,17,32,42.0,-9.5,20,1,1,201,33,0,3,24,23,121,26,0,0,284,37,0,2,17,28,87
2015,2015-12-28 20:30:00,16,CIN,DEN,17,20,39.5,-3.0,22,1,1,186,35,0,2,14,33,108,22,1,1,277,39,0,3,22,21,113
2015,2016-01-03 13:02:00,17,JAX,HOU,6,30,45.5,-6.5,11,3,2,183,32,2,8,56,14,32,25,1,0,242,41,1,2,7,31,160
2015,2016-01-03 16:25:00,17,SEA,ARI,36,6,47.0,-6.5,22,0,0,209,32,0,1,16,36,145,16,0,0,205,43,3,2,8,13,27
2015,2016-01-03 16:25:00,17,TAM,CAR,10,38,46.0,-10.0,21,1,1,309,47,2,2,16,22,77,23,2,2,255,26,0,4,38,32,111
2015,2016-01-03 16:25:00,17,SDG,DEN,20,27,41.5,-10.0,15,3,0,207,35,1,3,21,29,110,21,3,3,293,31,2,2,8,32,210
2015,2016-01-03 13:02:00,17,DET,CHI,24,20,45.5,1.0,22,0,0,282,39,0,4,16,21,67,16,0,0,234,23,3,4,11,24,111
2015,2016-01-03 16:26:00,17,OAK,KAN,17,23,43.0,-7.0,14,2,0,157,33,1,6,37,16,48,23,0,0,150,25,2,1,9,39,189
2015,2016-01-03 13:02:00,17,TEN,IND,24,30,39.0,-4.5,14,1,0,94,27,1,4,43,27,137,20,0,0,200,38,1,1,7,32,127
2015,2016-01-03 13:02:00,17,NOR,ATL,20,17,52.5,-5.5,24,1,1,323,43,0,0,0,22,67,25,2,1,327,36,1,1,7,26,87
2015,2016-01-03 13:03:00,17,PHI,NYG,35,30,51.0,-5.0,23,1,1,315,38,1,1,5,26,120,30,2,1,294,43,0,2,8,36,208
2015,2016-01-03 20:30:00,17,MIN,GNB,20,13,45.5,-3.0,14,3,1,91,19,1,3,8,27,151,19,1,1,274,44,1,5,17,26,76
2015,2016-01-03 13:03:00,17,WAS,DAL,34,23,39.5,-3.5,19,2,0,291,26,0,1,13,36,146,27,2,2,412,48,2,4,23,16,100
2015,2016-01-03 13:02:00,17,PIT,CLE,28,12,46.5,11.0,16,1,1,349,36,2,0,0,19,30,22,3,2,177,46,2,7,63,23,86
2015,2016-01-03 13:02:00,17,BAL,CIN,16,24,41.5,-9.5,22,0,0,282,56,2,1,10,21,59,17,1,0,147,27,0,3,13,27,145
2015,2016-01-03 13:02:00,17,NWE,MIA,10,20,46.5,9.0,12,1,0,126,25,0,2,14,27,70,20,1,0,342,38,0,1,8,34,96
2015,2016-01-03 16:25:00,17,STL,SFO,16,19,37.5,3.5,21,1,0,231,38,0,0,0,33,133,21,2,0,350,44,1,1,4,33,108
2015,2016-01-03 13:02:00,17,NYJ,BUF,17,22,42.0,3.0,15,0,0,178,37,3,1,3,17,122,18,2,1,182,28,0,2,0,43,113
2015,2016-01-09 20:15:00,18,PIT,CIN,18,16,45.0,3.0,21,2,1,202,36,1,4,38,29,167,19,5,3,188,41,1,3,24,24,91
2015,2016-01-09 16:35:00,18,KAN,HOU,30,0,40.0,3.0,18,0,0,173,22,1,3,17,37,141,14,2,1,112,34,4,3,24,25,114
2015,2016-01-10 13:05:00,18,SEA,MIN,10,9,40.0,4.5,13,2,0,129,26,1,2,13,28,97,14,1,1,125,24,0,3,21,29,58
2015,2016-01-10 16:42:00,18,GNB,WAS,35,18,46.0,-1.0,24,1,1,205,36,0,1,5,32,141,20,3,1,270,46,0,6,59,18,84
2015,2016-01-16 16:35:00,19,KAN,NWE,20,27,43.0,-4.5,27,1,1,243,50,0,1,3,32,135,21,0,0,302,42,0,0,0,14,38
2015,2016-01-16 20:15:00,19,GNB,ARI,20,26,49.0,-7.0,18,0,0,251,44,1,1,10,22,135,20,1,0,328,41,2,3,21,19,40
2015,2016-01-17 16:40:00,19,PIT,DEN,16,23,41.0,-7.5,16,2,1,311,37,0,3,28,19,85,19,1,0,215,37,0,1,7,33,109
2015,2016-01-17 13:06:00,19,SEA,CAR,24,31,44.0,-2.5,23,0,0,325,48,2,5,41,12,78,19,2,0,151,22,0,1,10,41,144
2015,2016-01-24 15:05:00,20,NWE,DEN,18,20,44.5,3.0,20,1,0,292,56,2,4,18,17,44,12,1,1,145,32,0,3,31,30,99
2015,2016-01-24 18:42:00,20,ARI,CAR,15,49,47.5,-3.0,21,3,3,227,41,4,3,8,16,60,21,0,0,324,28,1,1,11,37,152
2015,2016-02-07 18:39:00,21,DEN,CAR,24,10,44.0,-5.0,11,3,1,104,23,1,5,37,28,90,21,4,3,197,41,1,7,68,27,118
