Season,Start,Week,Away,Home,APts,HPts,OverUnder,VegasLine,AFD,AFum,AFumL,APY,APA,API,HPS,HPSY,ARA,ARY,HFD,HFum,HFumL,HPY,HPA,HPI,HPS,HPSY,HRA,HRY
2017,12/3/2017 13:00,13,HOU,TEN,13,24,42.5,-7,24,1,0,331,49,1,4,34,22,53,19,2,1,146,23,0,2,4,25,198
2017,12/3/2017 16:25,13,CAR,NOR,21,31,48,-5.5,16,3,1,167,28,0,2,16,23,112,19,1,1,252,34,0,2,17,28,148
2017,12/3/2017 16:25,13,LAR,ARI,32,16,43,7.5,18,1,0,213,31,1,1,7,24,90,19,1,0,194,32,2,6,27,24,118
2017,12/3/2017 13:00,13,NWE,BUF,23,3,48.5,7.5,23,0,0,244,30,1,3,14,35,191,16,0,0,85,34,1,4,30,26,183
2017,12/3/2017 13:00,13,DEN,MIA,9,35,41,1,14,2,0,167,41,3,3,33,23,103,15,1,1,222,32,2,2,13,30,145
2017,12/3/2017 13:00,13,IND,JAX,10,30,41,-10,17,1,0,149,36,2,4,25,26,141,22,1,0,330,36,0,1,8,27,96
2017,12/4/2017 20:30,13,PIT,CIN,23,20,42.5,4.5,24,0,0,282,40,1,1,8,22,92,19,0,0,223,36,0,2,11,22,130
2017,12/7/2017 20:25,14,NOR,ATL,17,20,51.5,-2.5,18,0,0,256,35,1,2,15,15,50,26,1,0,211,27,3,1,10,37,132
2017,12/10/2017 16:05,14,NYJ,DEN,0,23,40.5,1,6,1,1,41,21,1,4,19,23,59,17,0,0,189,31,0,2,11,35,84
2017,12/10/2017 16:25,14,SEA,JAX,24,30,41,-3,17,0,0,260,31,3,2,11,24,141,20,1,1,268,27,0,0,0,39,156
2017,12/10/2017 13:00,14,OAK,KAN,15,26,48.5,-4.5,15,1,1,198,41,2,3,13,11,70,23,0,0,243,34,1,4,25,33,165
2017,12/10/2017 13:00,14,IND,BUF,7,13,36.5,-3.5,16,0,0,64,22,0,1,5,46,163,14,2,1,92,16,1,0,0,51,227
2017,12/10/2017 13:00,14,GNB,CLE,27,21,38.5,2.5,24,0,0,256,46,0,1,9,27,85,17,1,0,209,28,2,2,5,27,136
2017,12/10/2017 13:00,14,DET,TAM,24,21,47.5,0,21,2,1,381,44,2,0,0,18,53,28,3,3,267,38,2,3,18,28,133
2017,12/10/2017 16:05,14,TEN,ARI,7,12,42,2.5,14,0,0,139,31,2,3,20,22,65,16,0,0,125,26,0,8,53,29,136
2017,12/10/2017 13:00,14,MIN,CAR,24,31,40.5,2.5,21,2,1,256,44,2,6,24,21,100,15,0,0,129,25,1,2,8,36,216
2017,12/10/2017 16:05,14,WAS,LAC,13,30,46.5,-6,9,0,0,136,27,1,2,15,21,65,24,0,0,314,34,1,2,8,35,174
2017,12/10/2017 13:00,14,DAL,NYG,30,10,42,4,19,0,0,332,30,0,0,0,31,122,21,1,0,228,46,2,0,0,29,102
2017,12/10/2017 20:30,14,BAL,PIT,38,39,43,-6,26,2,0,261,35,1,1,8,26,152,31,1,0,486,66,0,3,20,16,59
2017,12/10/2017 13:00,14,SFO,HOU,26,16,45.5,-1,20,0,0,314,33,1,2,20,31,102,18,2,1,221,38,0,3,17,23,90
2017,12/10/2017 13:00,14,CHI,CIN,33,7,40.5,-6,29,0,0,250,32,0,2,21,38,232,14,1,1,164,37,1,3,24,13,70
2017,12/10/2017 16:25,14,PHI,LAR,43,35,47.5,-1,29,1,0,316,51,1,2,17,32,139,17,2,2,198,26,0,2,1,17,109
2017,12/11/2017 20:30,14,NWE,MIA,20,27,48,10.5,14,0,0,223,43,2,2,10,10,25,21,1,0,242,38,0,2,21,30,120
2017,12/14/2017 20:25,15,DEN,IND,25,13,40.5,3,23,1,0,249,26,1,3,12,45,213,15,1,0,158,30,0,1,0,22,70
2017,12/16/2017 16:30,15,CHI,DET,10,20,43.5,-5,22,1,0,306,46,3,2,8,15,43,18,1,1,202,33,0,4,35,20,91
2017,12/16/2017 20:25,15,LAC,KAN,13,30,47,-1,20,1,1,209,36,3,2,18,22,98,20,1,0,223,30,0,1,8,32,174
2017,12/17/2017 16:25,15,TEN,SFO,23,25,44.5,-2.5,23,1,1,238,33,0,1,3,28,90,23,0,0,363,43,0,3,18,22,51
2017,12/17/2017 13:00,15,HOU,JAX,7,45,39,-10.5,9,2,0,99,31,1,4,29,21,87,25,0,0,326,29,0,1,0,38,138
2017,12/17/2017 20:30,15,DAL,OAK,20,17,46,3,21,0,0,204,27,2,2,8,31,126,19,4,1,171,38,0,0,0,23,122
2017,12/17/2017 16:05,15,LAR,SEA,42,7,47.5,1,19,2,0,108,23,1,2,16,43,244,11,3,2,71,30,0,7,71,17,78
2017,12/17/2017 13:00,15,BAL,CLE,27,10,42,6.5,23,0,0,279,42,0,1,9,31,97,15,2,2,136,37,2,2,10,19,130
2017,12/17/2017 13:00,15,PHI,NYG,34,29,40.5,7.5,22,1,0,233,38,0,1,4,27,108,27,0,0,429,57,1,1,5,23,75
2017,12/17/2017 13:00,15,MIA,BUF,16,24,39.5,-3.5,21,4,0,249,49,3,3,25,21,100,21,1,0,212,29,0,2,12,30,116
2017,12/17/2017 13:00,15,NYJ,NOR,19,31,47,-16.5,19,0,0,170,39,2,1,9,28,124,23,2,2,285,36,1,0,0,28,131
2017,12/17/2017 13:00,15,ARI,WAS,15,20,40,-4,19,3,1,145,41,1,5,44,34,141,14,1,1,187,26,0,1,9,20,31
2017,12/17/2017 13:00,15,CIN,MIN,7,34,42.5,-12.5,8,1,0,115,28,2,3,17,20,46,18,0,0,222,25,1,2,14,34,124
2017,12/17/2017 16:25,15,NWE,PIT,27,24,52.5,2.5,21,0,0,283,35,1,2,15,19,77,21,1,0,270,30,1,2,11,31,143
2017,12/17/2017 13:00,15,GNB,CAR,24,31,46.5,-3,24,1,1,264,45,3,3,26,19,120,29,0,0,236,31,0,1,6,38,151
2017,12/18/2017 20:30,15,ATL,TAM,24,21,49.5,7,24,2,0,209,31,0,1,3,35,201,22,2,1,289,35,0,2,10,18,84
2017,12/23/2017 20:30,16,MIN,GNB,16,0,41,8.5,15,0,0,124,25,0,3,15,33,112,12,0,0,126,40,2,1,4,24,113
2017,12/23/2017 16:30,16,IND,BAL,16,23,41,-13.5,17,0,0,203,33,0,2,12,24,93,23,2,0,220,38,0,1,17,32,103
2017,12/24/2017 13:00,16,DET,CIN,17,26,43.5,3.5,15,0,0,189,35,1,2,14,22,87,28,1,0,222,41,1,3,16,34,142
2017,12/24/2017 13:00,16,BUF,NWE,16,37,47.5,-11,17,1,0,242,38,0,6,39,24,84,28,0,0,218,28,1,2,6,38,193
2017,12/24/2017 13:00,16,ATL,NOR,13,23,52,-5.5,15,1,1,264,36,1,5,24,20,67,15,1,0,229,28,1,1,10,31,86
2017,12/24/2017 13:00,16,LAC,NYJ,14,7,42.5,7.5,21,1,0,290,40,0,0,0,30,89,13,2,2,98,28,1,3,21,30,197
2017,12/24/2017 16:25,16,SEA,DAL,21,12,47,-4.5,15,1,0,60,21,0,3,33,30,76,21,1,1,155,34,2,4,27,30,128
2017,12/24/2017 13:00,16,LAR,TEN,27,23,46,5.5,20,2,1,286,39,0,1,15,26,116,19,1,0,269,39,1,1,6,26,97
2017,12/24/2017 16:05,16,JAX,SFO,33,44,43,4,32,1,0,380,50,3,1,2,28,92,26,0,0,238,30,1,1,4,35,131
2017,12/24/2017 16:25,16,NYG,ARI,0,23,39,-3,12,2,1,250,45,2,2,13,20,43,19,1,0,215,35,2,2,15,27,74
2017,12/24/2017 13:00,16,DEN,WAS,11,27,39.5,-3,18,3,2,171,38,1,4,22,29,159,19,2,1,299,37,1,0,0,29,87
2017,12/24/2017 13:00,16,TAM,CAR,19,22,46.5,-10,20,3,3,326,27,0,6,41,24,66,20,1,0,140,26,1,2,20,31,115
2017,12/24/2017 13:00,16,MIA,KAN,13,29,43.5,-11,15,3,2,286,38,0,0,0,16,59,23,0,0,301,39,0,1,3,34,103
2017,12/24/2017 13:00,16,CLE,CHI,3,20,37,-5.5,12,2,1,178,36,2,1,4,20,75,16,1,0,161,23,0,5,32,31,97
2017,12/25/2017 16:30,16,PIT,HOU,34,6,45.5,8,20,0,0,226,30,0,0,0,28,104,13,3,1,51,17,1,7,42,28,176
2017,12/25/2017 20:30,16,OAK,PHI,10,19,46,-10,13,4,3,137,29,2,1,3,33,137,12,3,1,138,38,1,2,25,21,78
2017,12/31/2017 16:25,17,JAX,TEN,10,15,40,-2.5,13,4,2,146,34,2,2,12,24,83,11,1,1,116,21,0,3,18,39,116
2017,12/31/2017 16:25,17,CIN,BAL,31,27,40,-8,22,2,1,213,44,0,1,9,30,146,19,0,0,194,47,1,1,9,26,118
2017,12/31/2017 16:25,17,KAN,DEN,27,24,37.5,-3,23,2,1,269,36,1,2,15,27,110,22,1,1,226,31,2,5,28,29,110
2017,12/31/2017 13:00,17,WAS,NYG,10,18,41,4.5,10,0,0,136,37,3,3,22,16,61,17,3,0,121,28,1,2,11,44,260
2017,12/31/2017 16:25,17,CAR,ATL,10,22,44.5,-5,15,2,0,161,34,3,2,19,24,87,20,1,0,311,45,0,1,6,26,60
2017,12/31/2017 16:25,17,OAK,LAC,10,30,43,-7,14,2,1,231,28,1,2,12,23,105,26,2,0,380,37,0,1,7,30,115
2017,12/31/2017 13:00,17,GNB,DET,11,35,44.5,-7.5,17,2,2,153,32,2,4,40,27,103,18,1,0,305,29,0,2,18,23,51
2017,12/31/2017 13:00,17,CLE,PIT,24,28,38.5,-5,17,1,1,272,30,1,6,42,27,102,20,4,1,224,27,1,3,15,28,124
2017,12/31/2017 16:25,17,SFO,LAR,34,13,44.5,6,25,1,1,292,33,2,0,0,30,171,15,4,2,149,34,0,3,20,26,102
2017,12/31/2017 16:25,17,BUF,MIA,22,16,41.5,2.5,23,0,0,186,27,0,4,18,32,126,21,1,0,263,44,1,1,8,22,93
2017,12/31/2017 13:00,17,HOU,IND,13,22,41.5,-5.5,15,0,0,124,24,1,2,13,27,85,20,0,0,104,25,0,1,10,36,146
2017,12/31/2017 13:00,17,DAL,PHI,6,0,41,3.5,16,1,1,172,30,0,1,7,32,129,12,3,1,149,34,1,3,24,18,70
2017,12/31/2017 13:00,17,CHI,MIN,10,23,38.5,-13.5,12,0,0,171,37,0,1,7,15,30,21,0,0,180,29,0,2,9,36,147
2017,12/31/2017 13:00,17,NYJ,NWE,6,26,43.5,-17,14,1,0,207,36,0,4,25,19,40,28,0,0,183,40,0,2,12,38,147
2017,12/31/2017 16:25,17,ARI,SEA,26,24,38,-8,19,1,0,143,34,1,1,2,33,116,13,2,0,195,29,0,3,26,22,101
2017,12/31/2017 16:25,17,NOR,TAM,24,31,49,6,18,1,1,231,30,0,2,14,26,92,28,1,0,345,51,3,2,18,28,110
2017,1/6/2018 16:35,18,TEN,KAN,22,21,44,-8.5,23,2,1,195,31,1,2,10,31,202,19,0,0,256,33,0,4,8,16,69
2017,1/6/2018 20:15,18,ATL,LAR,26,13,48,-6.5,20,0,0,198,30,0,3,20,39,124,19,2,2,246,45,0,3,13,16,115
2017,1/7/2018 16:40,18,CAR,NOR,26,31,47.5,-6.5,24,1,0,306,41,0,4,43,26,107,21,1,0,369,33,1,1,7,22,41
2017,1/7/2018 13:05,18,BUF,JAX,3,10,39.5,-8,20,1,0,133,40,2,2,15,32,130,15,3,0,75,23,0,2,12,34,155
2017,1/13/2018 20:15,19,TEN,NWE,14,35,48.5,-13.5,15,0,0,202,37,0,8,52,16,65,31,0,0,337,53,0,0,0,27,101
2017,1/13/2018 16:35,19,ATL,PHI,10,15,40,2.5,19,0,0,195,36,0,3,15,20,86,22,4,2,238,30,0,1,8,32,96
2017,1/14/2018 16:40,19,NOR,MIN,24,29,46.5,-5.5,23,1,0,278,41,2,2,16,24,80,24,0,0,308,40,1,2,10,29,95
2017,1/14/2018 13:05,19,JAX,PIT,45,42,40.5,-7,22,1,0,214,26,0,0,0,35,164,28,1,1,462,58,1,2,7,18,83
2017,1/21/2018 18:40,20,MIN,PHI,7,38,39,3,22,1,1,263,48,2,1,8,18,70,27,0,0,346,33,0,1,6,30,110
2017,1/21/2018 15:05,20,JAX,NWE,20,24,46,-7.5,22,1,0,273,36,0,3,20,32,101,22,1,1,298,39,0,3,12,19,46
2017,2/4/2018 18:30,21,PHI,NWE,41,33,48.5,-4.5,25,0,0,374,44,1,0,0,27,164,29,1,1,500,49,0,1,5,22,113
