Date,abbrev,abbrev,offense_score,defense_score,quarter,time,down,goal_distance,down_distance,yards_gained,game_id,play_type,no_play,runner,receiver,sacked_qb,passer,penalty,home_on_offense,fumbled,intercepted
10/22/2017,TAM,BUF,6,10,2,3:00:00,3,52,5,12,201710220buf,pass,0,,BratCa00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,6,10,2,2:00:00,2,37,7,0,201710220buf,pass,0,,EvanMi00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,6,10,2,1:56:00,3,37,7,0,201710220buf,pass,0,,SimsCh00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,6,10,2,0:46:00,1,91,10,10,201710220buf,pass,0,,BratCa00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,6,10,2,0:39:00,1,81,10,5,201710220buf,pass,0,,SimsCh00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,6,10,2,0:33:00,2,76,5,0,201710220buf,pass,0,,BratCa00,,WinsJa00,,0,0,1
10/22/2017,TAM,BUF,6,17,3,11:36:00,1,75,10,3,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,6,17,3,10:54:00,2,72,7,53,201710220buf,pass,1,,JackDe00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,6,17,3,10:28:00,2,82,17,14,201710220buf,pass,0,,HowaO.00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,6,17,3,10:05:00,1,53,10,4,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,6,17,3,9:25:00,2,49,6,17,201710220buf,pass,0,,MartDo00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,6,17,3,8:44:00,1,32,10,2,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,6,17,3,7:57:00,2,30,8,23,201710220buf,pass,0,,EvanMi00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,12,17,3,7:17:00,1,7,7,7,201710220buf,pass,0,,HowaO.00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,13,17,3,5:15:00,1,64,10,3,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,13,17,3,4:32:00,2,61,7,15,201710220buf,pass,0,,JackDe00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,13,17,3,4:00:00,1,46,10,0,201710220buf,pass,0,,JackDe00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,13,17,3,3:54:00,2,46,10,6,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,13,17,3,3:09:00,3,40,4,0,201710220buf,pass,0,,BratCa00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,13,20,4,13:31:00,1,75,10,19,201710220buf,pass,0,,EvanMi00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,13,20,4,12:53:00,1,56,10,0,201710220buf,pass,0,,EvanMi00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,13,20,4,12:44:00,2,56,10,-3,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,13,20,4,12:08:00,3,59,13,14,201710220buf,pass,0,,BratCa00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,13,20,4,11:28:00,1,45,10,3,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,13,20,4,10:53:00,2,42,7,9,201710220buf,pass,0,,EvanMi00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,19,20,4,10:16:00,1,33,10,33,201710220buf,pass,0,,HowaO.00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,20,20,4,9:30:00,1,54,10,2,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,20,20,4,8:44:00,2,52,8,12,201710220buf,pass,0,,JackDe00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,20,20,4,8:09:00,1,40,10,5,201710220buf,pass,0,,SimsCh00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,20,20,4,7:32:00,2,35,5,7,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,20,20,4,6:53:00,1,28,10,0,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,20,20,4,6:17:00,2,28,10,4,201710220buf,pass,0,,HowaO.00,,WinsJa00,,0,1,0
10/22/2017,TAM,BUF,20,20,4,5:23:00,3,24,6,7,201710220buf,pass,0,,BratCa00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,20,20,4,4:42:00,1,17,10,3,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,20,20,4,4:02:00,2,14,7,-3,201710220buf,run,0,MartDo00,,,,,0,0,0
10/22/2017,TAM,BUF,26,20,4,3:20:00,3,12,5,12,201710220buf,pass,0,,EvanMi00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,27,27,4,2:28:00,1,75,10,8,201710220buf,pass,0,,HumpAd00,,WinsJa00,,0,1,0
10/22/2017,TAM,BUF,27,30,4,0:14:00,1,75,10,6,201710220buf,pass,0,,BratCa00,,WinsJa00,,0,0,0
10/22/2017,TAM,BUF,27,30,4,0:08:00,2,69,4,15,201710220buf,pass,0,,HumpAd00,,WinsJa00,,0,1,0
10/29/2017,TAM,CAR,0,0,1,14:53:00,1,78,5,1,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,0,1,14:18:00,2,77,4,0,201710290tam,pass,0,,JackDe00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,0,1,14:12:00,3,77,4,0,201710290tam,pass,0,,JackDe00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,0,1,12:17:00,1,84,10,5,201710290tam,pass,0,,BratCa00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,0,1,11:46:00,2,79,5,8,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,0,1,11:23:00,1,71,10,5,201710290tam,pass,0,,HumpAd00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,0,1,11:08:00,2,66,5,1,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,0,1,10:29:00,3,65,4,0,201710290tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,1,1:34:00,1,75,10,2,201710290tam,run,1,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,7,1,1:11:00,1,85,20,19,201710290tam,pass,0,,JackDe00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,1,0:31:00,2,66,1,0,201710290tam,pass,0,,JackDe00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,1,0:26:00,3,66,1,2,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,7,2,15:00:00,1,64,10,-5,201710290tam,pass,0,,RodgJa00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,14:24:00,2,69,15,4,201710290tam,pass,0,,HumpAd00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,14:02:00,1,50,10,19,201710290tam,pass,1,,EvanMi00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,13:30:00,1,60,20,8,201710290tam,pass,0,,GodwCh00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,12:57:00,2,52,12,4,201710290tam,pass,0,,JackDe00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,12:29:00,3,48,8,6,201710290tam,pass,0,,HumpAd00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,9:18:00,1,71,10,10,201710290tam,pass,0,,HowaO.00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,8:38:00,1,61,10,7,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,7,2,8:03:00,2,54,3,5,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,7,2,7:28:00,1,49,10,-1,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,7,2,6:56:00,2,50,11,0,201710290tam,pass,0,,HumpAd00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,6:51:00,3,50,11,17,201710290tam,pass,0,,BratCa00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,6:19:00,1,33,10,0,201710290tam,pass,1,,HumpAd00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,6:14:00,1,48,25,11,201710290tam,pass,0,,HumpAd00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,5:53:00,2,37,14,-3,201710290tam,sack,0,,,WinsJa00,,,1,0,0
10/29/2017,TAM,CAR,0,7,2,2:56:00,1,92,10,3,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,7,2,2:49:00,2,89,7,0,201710290tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,7,2,2:45:00,3,89,7,0,201710290tam,pass,0,,HumpAd00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,10,2,0:17:00,1,75,10,0,201710290tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,10,2,0:07:00,2,75,10,1,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,10,3,13:31:00,1,64,10,14,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,10,3,12:52:00,1,50,10,0,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,10,3,12:13:00,2,50,10,14,201710290tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,10,3,11:44:00,1,36,10,3,201710290tam,run,0,WinsJa00,,,,,1,0,0
10/29/2017,TAM,CAR,0,10,3,11:01:00,2,33,7,0,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,10,3,10:38:00,3,33,7,-7,201710290tam,sack,0,,,WinsJa00,,,1,0,0
10/29/2017,TAM,CAR,0,10,3,8:16:00,1,54,10,0,201710290tam,pass,0,,JackDe00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,0,10,3,8:08:00,2,54,10,17,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,10,3,7:39:00,1,37,10,9,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,10,3,6:59:00,2,28,1,3,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,0,10,3,6:18:00,1,25,10,1,201710290tam,run,0,RodgJa00,,,,,1,0,0
10/29/2017,TAM,CAR,0,10,3,5:41:00,2,24,9,1,201710290tam,run,0,WinsJa00,,,,,1,0,0
10/29/2017,TAM,CAR,0,10,3,4:58:00,3,23,8,0,201710290tam,pass,0,,JackDe00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,10,3,1:50:00,1,91,10,-4,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,3,10,3,1:10:00,2,95,14,4,201710290tam,pass,0,,MartDo00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,10,3,0:29:00,3,91,10,0,201710290tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,10,4,14:13:00,1,97,10,11,201710290tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,10,4,13:38:00,1,86,10,2,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,3,10,4,12:59:00,2,84,8,14,201710290tam,pass,0,,JackDe00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,10,4,12:30:00,1,70,10,3,201710290tam,run,0,MartDo00,,,,,1,0,0
10/29/2017,TAM,CAR,3,10,4,11:48:00,2,67,7,0,201710290tam,pass,0,,MartDo00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,17,4,8:48:00,1,75,10,12,201710290tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,17,4,8:16:00,1,63,10,9,201710290tam,run,0,WinsJa00,,,,,1,0,0
10/29/2017,TAM,CAR,3,17,4,7:40:00,2,54,1,23,201710290tam,pass,0,,BratCa00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,17,4,7:18:00,1,31,10,13,201710290tam,run,1,WinsJa00,,,,,1,0,0
10/29/2017,TAM,CAR,3,17,4,6:52:00,1,41,20,6,201710290tam,pass,0,,HowaO.00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,17,4,6:17:00,2,35,14,0,201710290tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,17,4,6:11:00,3,35,14,0,201710290tam,pass,0,,BratCa00,,WinsJa00,,1,0,1
10/29/2017,TAM,CAR,3,17,4,3:53:00,1,61,10,18,201710290tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,17,4,3:34:00,1,43,10,19,201710290tam,pass,0,,BratCa00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,17,4,3:11:00,1,24,10,5,201710290tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
10/29/2017,TAM,CAR,3,17,4,2:54:00,2,19,5,-9,201710290tam,sack,0,,,WinsJa00,,,1,0,0
10/29/2017,TAM,CAR,3,17,4,2:45:00,3,28,14,0,201710290tam,pass,0,,GodwCh00,,WinsJa00,,1,0,0
12/3/2017,TAM,GNB,0,0,1,15:00:00,1,75,10,5,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,0,0,1,14:23:00,2,70,5,11,201712030gnb,pass,0,,AuclAn00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,0,0,1,13:46:00,1,59,10,4,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,0,0,1,13:09:00,2,55,6,13,201712030gnb,pass,0,,CrosAl00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,0,0,1,12:35:00,1,42,10,1,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,0,0,1,11:51:00,2,41,9,1,201712030gnb,run,0,WinsJa00,,,,,0,0,0
12/3/2017,TAM,GNB,0,0,1,11:08:00,3,40,8,8,201712030gnb,pass,0,,HumpAd00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,0,0,1,10:40:00,1,32,10,0,201712030gnb,pass,0,,EvanMi00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,0,0,1,10:36:00,2,32,10,4,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,6,0,1,9:58:00,3,28,6,28,201712030gnb,pass,0,,BratCa00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,3,1,2:30:00,1,75,10,2,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,7,3,1,1:54:00,2,73,8,0,201712030gnb,pass,0,,BratCa00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,3,1,1:48:00,3,73,8,0,201712030gnb,pass,0,,EvanMi00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,3,2,14:01:00,1,74,10,17,201712030gnb,pass,0,,HowaO.00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,3,2,13:42:00,1,57,10,6,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,7,3,2,13:05:00,1,46,10,2,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,7,3,2,12:28:00,2,44,8,2,201712030gnb,pass,0,,HumpAd00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,3,2,11:44:00,3,42,6,-8,201712030gnb,sack,0,,,WinsJa00,,,0,0,0
12/3/2017,TAM,GNB,7,3,2,10:46:00,1,58,10,3,201712030gnb,run,0,RodgJa00,,,,,0,0,0
12/3/2017,TAM,GNB,7,3,2,10:07:00,2,55,7,0,201712030gnb,pass,0,,EvanMi00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,3,2,9:59:00,3,55,7,0,201712030gnb,pass,0,,EvanMi00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,10,2,7:12:00,1,75,10,34,201712030gnb,pass,0,,BarbPe01,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,10,2,6:33:00,1,41,10,1,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,7,10,2,5:50:00,2,40,9,5,201712030gnb,pass,0,,JackDe00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,16,2,4:31:00,1,30,10,-8,201712030gnb,sack,0,,,WinsJa00,,,0,0,0
12/3/2017,TAM,GNB,7,17,2,4:17:00,1,70,5,6,201712030gnb,pass,0,,BarbPe01,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,17,2,3:47:00,1,64,10,-1,201712030gnb,sack,0,,,WinsJa00,,,0,0,0
12/3/2017,TAM,GNB,7,17,2,3:09:00,2,65,11,2,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,7,17,2,2:26:00,3,63,9,13,201712030gnb,pass,0,,SimsCh00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,17,2,2:00:00,1,50,10,19,201712030gnb,pass,0,,JackDe00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,17,2,1:54:00,1,31,10,5,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,7,17,2,1:19:00,2,26,5,0,201712030gnb,sack,0,,,WinsJa00,,,0,0,0
12/3/2017,TAM,GNB,7,17,2,0:40:00,3,26,5,7,201712030gnb,pass,0,,GodwCh00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,17,2,0:33:00,1,19,10,1,201712030gnb,pass,0,,BarbPe01,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,17,2,0:27:00,2,18,9,0,201712030gnb,pass,0,,BratCa00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,7,17,2,0:21:00,3,18,9,0,201712030gnb,pass,0,,BratCa00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,10,17,3,12:58:00,1,86,10,8,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,12:23:00,2,78,2,1,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,11:40:00,3,77,1,3,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,11:04:00,1,74,10,-6,201712030gnb,sack,0,,,WinsJa00,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,10:27:00,2,80,16,17,201712030gnb,pass,0,,GodwCh00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,10,17,3,9:44:00,1,63,10,6,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,9:09:00,2,57,4,6,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,8:27:00,1,51,10,0,201712030gnb,pass,0,,BratCa00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,10,17,3,8:23:00,2,51,10,7,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,7:38:00,3,44,3,-14,201712030gnb,sack,0,,,WinsJa00,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,5:21:00,1,71,10,0,201712030gnb,pass,0,,BarbPe01,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,10,17,3,4:43:00,2,71,10,19,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,4:03:00,1,52,10,9,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,3:24:00,2,43,1,3,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,2:04:00,2,36,6,19,201712030gnb,run,0,RodgJa00,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,1:36:00,1,17,10,3,201712030gnb,run,0,RodgJa00,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,3,0:59:00,2,14,7,0,201712030gnb,pass,0,,JackDe00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,10,17,3,0:55:00,3,14,7,11,201712030gnb,pass,0,,HumpAd00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,10,17,3,0:08:00,1,3,3,0,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,10,17,4,15:00:00,2,3,3,0,201712030gnb,pass,0,,GodwCh00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,13,17,4,12:37:00,1,63,10,1,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,13,17,4,11:35:00,2,67,14,22,201712030gnb,pass,0,,SimsCh00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,13,17,4,10:54:00,1,45,10,17,201712030gnb,pass,0,,EvanMi00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,13,17,4,10:07:00,1,28,10,0,201712030gnb,pass,0,,HowaO.00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,13,17,4,10:03:00,2,28,10,0,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,13,17,4,9:21:00,3,28,10,12,201712030gnb,pass,0,,HumpAd00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,13,17,4,8:53:00,1,16,10,3,201712030gnb,run,1,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,13,17,4,8:29:00,1,26,20,16,201712030gnb,pass,0,,EvanMi00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,13,17,4,8:01:00,2,10,4,7,201712030gnb,run,0,BarbPe01,,,,,0,0,0
12/3/2017,TAM,GNB,13,17,4,6:14:00,2,8,8,2,201712030gnb,run,0,WinsJa00,,,,,0,0,0
12/3/2017,TAM,GNB,19,17,4,6:06:00,3,11,11,11,201712030gnb,pass,0,,BratCa00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,20,20,4,1:54:00,1,80,10,20,201712030gnb,pass,1,,SimsCh00,,WinsJa00,,0,0,0
12/3/2017,TAM,GNB,20,20,4,1:09:00,2,87,17,-3,201712030gnb,sack,0,,,WinsJa00,,,0,0,0
12/18/2017,TAM,ATL,0,0,1,13:22:00,1,82,10,5,201712180tam,run,0,BarbPe01,,,,,1,0,0
12/18/2017,TAM,ATL,0,0,1,12:46:00,2,77,5,0,201712180tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,0,0,1,12:40:00,3,77,5,1,201712180tam,pass,0,,SimsCh00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,0,7,1,6:54:00,1,75,10,5,201712180tam,pass,0,,BarbPe01,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,0,7,1,6:17:00,2,70,5,1,201712180tam,run,0,BarbPe01,,,,,1,0,0
12/18/2017,TAM,ATL,0,7,1,5:32:00,3,69,4,0,201712180tam,pass,1,,BratCa00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,0,7,1,5:27:00,1,54,10,2,201712180tam,run,0,BarbPe01,,,,,1,0,0
12/18/2017,TAM,ATL,0,7,1,4:45:00,2,52,8,6,201712180tam,pass,0,,SimsCh00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,0,7,1,4:02:00,3,46,2,7,201712180tam,run,0,BarbPe01,,,,,1,0,0
12/18/2017,TAM,ATL,0,7,1,3:19:00,1,39,10,-2,201712180tam,run,0,BarbPe01,,,,,1,0,0
12/18/2017,TAM,ATL,0,7,1,2:37:00,2,41,12,11,201712180tam,pass,0,,JackDe00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,6,7,1,2:01:00,3,30,1,30,201712180tam,pass,0,,HowaO.00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,14,2,12:49:00,1,92,10,11,201712180tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,14,2,12:22:00,1,81,10,3,201712180tam,run,0,BarbPe01,,,,,1,0,0
12/18/2017,TAM,ATL,7,14,2,11:51:00,2,78,7,32,201712180tam,pass,1,,EvanMi00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,14,2,11:23:00,2,88,17,32,201712180tam,pass,0,,SimsCh00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,14,2,10:40:00,1,74,10,7,201712180tam,run,0,JackDe00,,,,,1,0,0
12/18/2017,TAM,ATL,7,14,2,10:03:00,2,67,3,6,201712180tam,run,0,HumpAd00,,,,,1,0,0
12/18/2017,TAM,ATL,7,14,2,9:29:00,1,61,10,6,201712180tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,14,2,8:56:00,2,55,4,0,201712180tam,run,0,BarbPe01,,,,,1,0,0
12/18/2017,TAM,ATL,7,14,2,8:30:00,3,55,4,23,201712180tam,pass,0,,CrosAl00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,14,2,8:02:00,1,32,10,14,201712180tam,pass,0,,AuclAn00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,14,2,7:17:00,1,18,10,9,201712180tam,run,0,BarbPe01,,,,,1,0,0
12/18/2017,TAM,ATL,7,14,2,6:40:00,2,9,1,4,201712180tam,run,0,BarbPe01,,,,,1,1,0
12/18/2017,TAM,ATL,7,17,2,3:12:00,1,75,10,3,201712180tam,pass,0,,BarbPe01,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,17,2,2:26:00,2,72,7,0,201712180tam,pass,1,,EvanMi00,,WinsJa00,,1,0,1
12/18/2017,TAM,ATL,7,17,2,2:20:00,1,67,10,4,201712180tam,run,0,WinsJa00,,,,,1,0,0
12/18/2017,TAM,ATL,7,17,2,2:11:00,2,63,6,0,201712180tam,pass,0,,SimsCh00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,17,2,2:00:00,3,63,6,0,201712180tam,pass,0,,CrosAl00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,17,2,0:25:00,1,82,10,11,201712180tam,pass,0,,EvanMi00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,17,2,0:14:00,1,71,10,-7,201712180tam,sack,0,,,WinsJa00,,,1,0,0
12/18/2017,TAM,ATL,7,17,3,14:51:00,1,55,10,55,201712180tam,pass,1,,EvanMi00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,17,3,14:43:00,1,65,20,8,201712180tam,run,0,BarbPe01,,,,,1,0,0
12/18/2017,TAM,ATL,7,17,3,13:43:00,2,62,17,8,201712180tam,pass,0,,HumpAd00,,WinsJa00,,1,0,0
12/18/2017,TAM,ATL,7,17,3,13:13:00,3,54,9,-3,201712180tam,sack,0,,,WinsJa00,,,1,0,0
12/18/2017,TAM,ATL,7,17,3,9:59:00,1,53,10,4,201712180tam,run,0,BarbPe01,,,,,1,0,0
12/18/2017,TAM,ATL,7,17,3,9:18:00,2,49,6,7,201712180tam,pass,0,,BarbPe01,,WinsJa00,,1,0,0
