"","player","year","proj_air","proj_yac","proj_rush","proj_total"
"108","J.Losman-00-0022912",2018,NA,NA,NA,NA
"109","J.McCown-00-0021206",2016,0.659949256478942,0.24005643055162,0.197453146104938,1.0974588331355
"110","J.McCown-00-0021206",2017,0.706203661727456,0.287747461483926,-0.153425635374492,0.84052548783689
"111","J.McCown-00-0021206",2018,1.62816834729733,1.20510078906557,0.1497813335557,2.9830504699186
"112","J.Russell-00-0025388",2016,NA,NA,NA,NA
"113","J.Russell-00-0025388",2017,NA,NA,NA,NA
"114","J.Russell-00-0025388",2018,NA,NA,NA,NA
"115","K.Boller-00-0022164",2016,NA,NA,NA,NA
"116","K.Boller-00-0022164",2017,NA,NA,NA,NA
"117","K.Boller-00-0022164",2018,NA,NA,NA,NA
"118","K.Clemens-00-0024264",2016,0.0903388184932215,0.0695108882628696,-0.000361745122261621,0.15948796163383
"119","K.Clemens-00-0024264",2017,0,0,0,0
"120","K.Clemens-00-0024264",2018,0,0,0,0
"121","K.Collins-00-0003292",2016,NA,NA,NA,NA
"122","K.Collins-00-0003292",2017,NA,NA,NA,NA
"123","K.Collins-00-0003292",2018,NA,NA,NA,NA
"124","K.Kolb-00-0025423",2016,NA,NA,NA,NA
"125","K.Kolb-00-0025423",2017,NA,NA,NA,NA
"126","K.Kolb-00-0025423",2018,NA,NA,NA,NA
"127","K.Null-00-0027131",2016,NA,NA,NA,NA
"128","K.Null-00-0027131",2017,NA,NA,NA,NA
"129","K.Null-00-0027131",2018,NA,NA,NA,NA
"130","K.Orton-00-0023541",2016,0.266646345769829,0.0160347751155258,0.00310808334902983,0.285789204234384
"131","K.Orton-00-0023541",2017,0.0888821152566096,0.0053449250385086,0.00103602778300994,0.0952630680781281
"132","K.Orton-00-0023541",2018,NA,NA,NA,NA
"133","K.Warner-00-0017200",2016,NA,NA,NA,NA
"134","K.Warner-00-0017200",2017,NA,NA,NA,NA
"135","K.Warner-00-0017200",2018,NA,NA,NA,NA
"136","L.McCown-00-0022864",2016,0,0,0,0
"137","L.McCown-00-0022864",2017,0,0,0,0
"138","L.McCown-00-0022864",2018,0,0,0,0
"139","M.Brunell-00-0002110",2016,NA,NA,NA,NA
"140","M.Brunell-00-0002110",2017,NA,NA,NA,NA
"141","M.Brunell-00-0002110",2018,NA,NA,NA,NA
"142","M.Bulger-00-0019599",2016,NA,NA,NA,NA
"143","M.Bulger-00-0019599",2017,NA,NA,NA,NA
"144","M.Bulger-00-0019599",2018,NA,NA,NA,NA
"145","M.Cassel-00-0023662",2016,0.077220246298956,-0.0682852422421631,0.196539105192988,0.205474109249781
"146","M.Cassel-00-0023662",2017,-0.010765711336071,-0.0681100810318787,0.107172327135218,0.0282965347672683
"147","M.Cassel-00-0023662",2018,-0.00630383214473638,-0.0229241306240513,0.0327187577090437,0.00349079494025596
"148","M.Flynn-00-0026349",2016,0.075161369323695,0.0327132968596209,-0.0475095259209441,0.0603651402623718
"149","M.Flynn-00-0026349",2017,0,0,0,0
"150","M.Flynn-00-0026349",2018,NA,NA,NA,NA
"151","M.Gutierrez-00-0024824",2016,NA,NA,NA,NA
"152","M.Gutierrez-00-0024824",2017,NA,NA,NA,NA
"153","M.Gutierrez-00-0024824",2018,NA,NA,NA,NA
"154","M.Hasselbeck-00-0007091",2016,0.0440781292913203,0.101402750831486,-0.0474499760259953,0.0980309040968111
"155","M.Hasselbeck-00-0007091",2017,0.0264468775747922,0.0608416504988917,-0.0284699856155972,0.0588185424580866
"156","M.Hasselbeck-00-0007091",2018,0.00881562585826406,0.0202805501662972,-0.00948999520519907,0.0196061808193622
"157","M.Leinart-00-0024225",2016,NA,NA,NA,NA
"158","M.Leinart-00-0024225",2017,NA,NA,NA,NA
"159","M.Leinart-00-0024225",2018,NA,NA,NA,NA
"160","M.Moore-00-0025708",2016,0,0,0,0
"161","M.Moore-00-0025708",2017,0.164115343531418,0.199398211510989,0.00150181153397302,0.36501536657638
"162","M.Moore-00-0025708",2018,0.370643854306929,0.29365921802107,-0.00389580728479126,0.660407265043208
"163","M.Ryan-00-0026143",2016,1.42898426088782,0.111179522731521,-0.183370101121058,1.35679368249828
"164","M.Ryan-00-0026143",2017,2.38671728435866,1.86743628441343,-0.110914833528174,4.14323873524392
"165","M.Ryan-00-0026143",2018,2.67939693035437,2.86736647425226,0.148638838890241,5.69540224349687
"166","M.Sanchez-00-0026898",2016,0.136758328955524,-0.0250899240570992,0.0670167061697101,0.178685111068135
"167","M.Sanchez-00-0026898",2017,0.0472877832921516,-0.0179597734801744,0.024696731934887,0.0540247417468643
"168","M.Sanchez-00-0026898",2018,0.00127625523023279,-0.00719734909585597,0.00176837240873776,-0.00415272145688542
"169","M.Schaub-00-0022787",2016,0.161848483761159,-0.0129551125538752,0.00240672210420724,0.151300093311491
"170","M.Schaub-00-0022787",2017,0.00492905974361597,-0.025538928360516,0.0077184390284572,-0.0128914295884429
"171","M.Schaub-00-0022787",2018,0.00164301991453866,-0.00851297612017201,0.00257281300948573,-0.00429714319614762
"172","M.Stafford-00-0026498",2016,0.94589178424966,0.470486260120684,0.339871818752804,1.75624986312315
"173","M.Stafford-00-0026498",2017,1.66934256000241,1.91690185651251,0.688591791981897,4.27483620849681
"174","M.Stafford-00-0026498",2018,2.7010968488717,3.41559849023112,0.139910468068289,6.25660580717112
"175","M.Vick-00-0020245",2016,0.0940465512022853,0.0216169360937997,0.365086690851338,0.480750178147423
"176","M.Vick-00-0020245",2017,0.0117484512269031,-0.0108636311413219,0.120692806739437,0.121577626825018
"177","M.Vick-00-0020245",2018,-0.00211069763623272,-0.00396607404903773,0.0192491879203781,0.0131724162351077
"178","None-00-0021296",2016,NA,NA,NA,NA
"179","None-00-0021296",2017,NA,NA,NA,NA
"180","None-00-0021296",2018,NA,NA,NA,NA
"181","P.Manning-00-0010346",2016,0.634805060490526,0.279773662688112,-0.0976091727000829,0.816969550478555
"182","P.Manning-00-0010346",2017,0.000826730647761669,-0.0927922844881227,-0.0132759613265283,-0.105241515166889
"183","P.Manning-00-0010346",2018,-0.0380963937333817,-0.0324205565092491,-0.00248195207243861,-0.0729989023150694
"184","P.Rivers-00-0022942",2016,1.143615984619,1.26572681846934,-0.00760259512048019,2.40174020796786
"185","P.Rivers-00-0022942",2017,1.89174734673199,1.93109593680258,-0.348507385180888,3.47433589835368
"186","P.Rivers-00-0022942",2018,2.80359604012161,2.74374647806423,-0.196345809158999,5.35099670902684
"187","P.White-00-0027020",2016,NA,NA,NA,NA
"188","P.White-00-0027020",2017,NA,NA,NA,NA
"189","P.White-00-0027020",2018,NA,NA,NA,NA
"190","R.Fitzpatrick-00-0023682",2016,0.440949652496828,-0.0439788278633304,1.21744933322147,1.61442015785497
"191","R.Fitzpatrick-00-0023682",2017,0.536977664102341,0.267634565470597,0.934451731646759,1.7390639612197
"192","R.Fitzpatrick-00-0023682",2018,0.711045240327258,0.453378380165947,0.532020356583756,1.69644397707696
"193","R.Grossman-00-0022121",2016,NA,NA,NA,NA
"194","R.Grossman-00-0022121",2017,NA,NA,NA,NA
"195","R.Grossman-00-0022121",2018,NA,NA,NA,NA
"196","S.Hill-00-0020679",2016,0.069199024836255,0.00773933334314137,0.00724723412316677,0.0841855923025631
"197","S.Hill-00-0020679",2017,0.023066341612085,0.00257977778104712,0.00241574470772226,0.0280618641008544
"198","S.Hill-00-0020679",2018,0,0,0,0
"199","S.Wallace-00-0022055",2016,0,0,0,0
"200","S.Wallace-00-0022055",2017,NA,NA,NA,NA
"201","S.Wallace-00-0022055",2018,NA,NA,NA,NA
"202","St. Pierre-00-0022101",2016,NA,NA,NA,NA
"203","St. Pierre-00-0022101",2017,NA,NA,NA,NA
"204","St. Pierre-00-0022101",2018,NA,NA,NA,NA
"205","T.Brady-00-0019596",2016,1.36125137925529,1.07505373089206,0.120604903021366,2.55691001316872
"206","T.Brady-00-0019596",2017,1.81666089767441,1.65140007910089,0.273865401732994,3.7419263785083
"207","T.Brady-00-0019596",2018,3.5225805461441,2.62447175490837,-0.0613152110555183,6.08573708999695
"208","T.Collins-00-0003315",2016,NA,NA,NA,NA
"209","T.Collins-00-0003315",2017,NA,NA,NA,NA
"210","T.Collins-00-0003315",2018,NA,NA,NA,NA
"211","T.Edwards-00-0025479",2016,NA,NA,NA,NA
"212","T.Edwards-00-0025479",2017,NA,NA,NA,NA
"213","T.Edwards-00-0025479",2018,NA,NA,NA,NA
"214","T.Jackson-00-0024279",2016,0,0,0,0
"215","T.Jackson-00-0024279",2017,0,0,0,0
"216","T.Jackson-00-0024279",2018,0,0,0,0
"217","T.Romo-00-0021678",2016,0.620820483696292,0.103908647877209,-0.0345210401642498,0.69020809140925
"218","T.Romo-00-0021678",2017,0.111843010710004,-0.028732787468352,0.00389627271436542,0.0870064959560175
"219","T.Romo-00-0021678",2018,-0.00748988808553458,-0.0119113638045353,0.00244316481916484,-0.0169580870709051
"220","T.Smith-00-0025561",2016,NA,NA,NA,NA
"221","T.Smith-00-0025561",2017,NA,NA,NA,NA
"222","T.Smith-00-0025561",2018,NA,NA,NA,NA
"223","T.Thigpen-00-0025604",2016,NA,NA,NA,NA
"224","T.Thigpen-00-0025604",2017,NA,NA,NA,NA
"225","T.Thigpen-00-0025604",2018,NA,NA,NA,NA
"226","V.Young-00-0024218",2016,NA,NA,NA,NA
"227","V.Young-00-0024218",2017,NA,NA,NA,NA
"228","V.Young-00-0024218",2018,NA,NA,NA,NA
"229","B.Scott-00-0021296",2016,NA,NA,NA,NA
"230","B.Scott-00-0021296",2017,NA,NA,NA,NA
"231","B.Scott-00-0021296",2018,NA,NA,NA,NA
"232","B.St-00-0022101",2016,NA,NA,NA,NA
"233","B.St-00-0022101",2017,NA,NA,NA,NA
"234","B.St-00-0022101",2018,NA,NA,NA,NA
"235","C.Brown-00-0022121",2016,NA,NA,NA,NA
"236","C.Brown-00-0022121",2017,NA,NA,NA,NA
"237","C.Brown-00-0022121",2018,NA,NA,NA,NA
"238","C.Daniel-00-0026544",2016,0,0,0,0
"239","C.Daniel-00-0026544",2017,0,0,0,0
"240","C.Daniel-00-0026544",2018,0,0,0,0
"241","C.McCoy-00-0027688",2016,0.0824001480664597,0.0060549613893467,0.083532200876733,0.171987310332539
"242","C.McCoy-00-0027688",2017,0.0274667160221532,0.00201832046311557,0.027844066958911,0.0573291034441798
"243","C.McCoy-00-0027688",2018,0,0,0,0
"244","C.Whitehurst-00-0024296",2016,0.103633160762281,0.0072518230102007,0.149293508254505,0.260178492026986
"245","C.Whitehurst-00-0024296",2017,0.0345443869207602,0.00241727433673357,0.0497645027515016,0.0867261640089953
"246","C.Whitehurst-00-0024296",2018,0,0,0,0
"247","J.Clausen-00-0027659",2016,-0.105331137707795,0.00928618833251033,0.0585854353630678,-0.0374595140122169
"248","J.Clausen-00-0027659",2017,-0.063198682624677,0.0055717129995062,0.0351512612178407,-0.0224757084073301
"249","J.Clausen-00-0027659",2018,-0.021066227541559,0.00185723766650207,0.0117170870726136,-0.00749190280244338
"250","J.Kitna-00-0009311",2016,NA,NA,NA,NA
"251","J.Kitna-00-0009311",2017,NA,NA,NA,NA
"252","J.Kitna-00-0009311",2018,NA,NA,NA,NA
"253","J.Palmer-00-0025592",2016,0,0,0,0
"254","J.Palmer-00-0025592",2017,0,0,0,0
"255","J.Palmer-00-0025592",2018,NA,NA,NA,NA
"256","J.Skelton-00-0027754",2016,NA,NA,NA,NA
"257","J.Skelton-00-0027754",2017,NA,NA,NA,NA
"258","J.Skelton-00-0027754",2018,NA,NA,NA,NA
"259","J.Webb-00-0027796",2016,NA,NA,NA,NA
"260","J.Webb-00-0027796",2017,NA,NA,NA,NA
"261","J.Webb-00-0027796",2018,0,0,0,0
"262","L.Brown-00-0027804",2016,NA,NA,NA,NA
"263","L.Brown-00-0027804",2017,NA,NA,NA,NA
"264","L.Brown-00-0027804",2018,NA,NA,NA,NA
"265","M.Hall-00-0027347",2016,NA,NA,NA,NA
"266","M.Hall-00-0027347",2017,NA,NA,NA,NA
"267","M.Hall-00-0027347",2018,NA,NA,NA,NA
"268","None-00-0027801",2016,NA,NA,NA,NA
"269","None-00-0027801",2017,NA,NA,NA,NA
"270","None-00-0027801",2018,NA,NA,NA,NA
"271","R.Bartel-00-0025749",2016,NA,NA,NA,NA
"272","R.Bartel-00-0025749",2017,NA,NA,NA,NA
"273","R.Bartel-00-0025749",2018,NA,NA,NA,NA
"274","R.Smith-00-0027775",2016,NA,NA,NA,NA
"275","R.Smith-00-0027775",2017,NA,NA,NA,NA
"276","R.Smith-00-0027775",2018,NA,NA,NA,NA
"277","S.Bradford-00-0027854",2016,-0.149238793343231,-0.159768439803777,-0.155216226573721,-0.464223459720729
"278","S.Bradford-00-0027854",2017,1.43552852174202,1.8315053018942,-0.467008427996275,2.80002539563994
"279","S.Bradford-00-0027854",2018,0.899104356625552,1.13409354765059,-0.258311921033823,1.77488598324232
"280","S.McGee-00-0027071",2016,NA,NA,NA,NA
"281","S.McGee-00-0027071",2017,NA,NA,NA,NA
"282","S.McGee-00-0027071",2018,NA,NA,NA,NA
"283","Sh.Hill-00-0020679",2016,NA,NA,NA,NA
"284","Sh.Hill-00-0020679",2017,NA,NA,NA,NA
"285","Sh.Hill-00-0020679",2018,NA,NA,NA,NA
"286","T.Bouman-00-0001545",2016,NA,NA,NA,NA
"287","T.Bouman-00-0001545",2017,NA,NA,NA,NA
"288","T.Bouman-00-0001545",2018,NA,NA,NA,NA
"289","T.Palko-00-0024812",2016,NA,NA,NA,NA
"290","T.Palko-00-0024812",2017,NA,NA,NA,NA
"291","T.Palko-00-0024812",2018,NA,NA,NA,NA
"292","T.Tebow-00-0027876",2016,NA,NA,NA,NA
"293","T.Tebow-00-0027876",2017,NA,NA,NA,NA
"294","T.Tebow-00-0027876",2018,NA,NA,NA,NA
"295","A.Dalton-00-0027973",2016,0.658125455858884,0.652041328178685,0.753641661513346,2.06380844555092
"296","A.Dalton-00-0027973",2017,1.52630000439651,1.42286567385211,0.732342327092841,3.68150800534146
"297","A.Dalton-00-0027973",2018,1.68649448335301,1.96266654556324,0.261143328705977,3.91030435762223
"298","A.Feeley-00-0020305",2016,NA,NA,NA,NA
"299","A.Feeley-00-0020305",2017,NA,NA,NA,NA
"300","A.Feeley-00-0020305",2018,NA,NA,NA,NA
"301","B.Gabbert-00-0027948",2016,-0.0591466650015133,-0.0702116534647381,0.354611524042964,0.225253205576712
"302","B.Gabbert-00-0027948",2017,0.119360259963284,0.0938505143569568,0.972562995620034,1.18577376994028
"303","B.Gabbert-00-0027948",2018,0.415373803297227,0.290131039702154,0.668167765528054,1.37367260852743
"304","C.Kaepernick-00-0027974",2016,0.59183824606435,0.235254270788451,1.6839940561313,2.5110865729841
"305","C.Kaepernick-00-0027974",2017,0.638754589695608,0.583164930166036,2.05475174310751,3.27667126296915
"306","C.Kaepernick-00-0027974",2018,0.323444092326318,0.34069677386416,0.950083342574527,1.614224208765
"307","C.Newton-00-0027939",2016,0.73436904224538,0.0211657626754564,3.1221590962751,3.87769390119594
"308","C.Newton-00-0027939",2017,1.26038098321692,0.37670310676665,2.59097871123204,4.22806280121561
"309","C.Newton-00-0027939",2018,1.79305063238661,1.1814919439928,3.0353241205467,6.00986669692612
"310","C.Ponder-00-0027950",2016,0.103862318805676,0.039984583876225,0.0429094570684182,0.18675635975032
"311","C.Ponder-00-0027950",2017,0,0,0,0
"312","C.Ponder-00-0027950",2018,NA,NA,NA,NA
"313","D.Orlovsky-00-0023578",2016,0,0,0,0
"314","D.Orlovsky-00-0023578",2017,0,0,0,0
"315","D.Orlovsky-00-0023578",2018,0,0,0,0
"316","J.Beck-00-0025427",2016,NA,NA,NA,NA
"317","J.Beck-00-0025427",2017,NA,NA,NA,NA
"318","J.Beck-00-0025427",2018,NA,NA,NA,NA
"319","J.Locker-00-0027946",2016,0.127465229576545,0.0490651119173021,0.238678913044104,0.415209254537951
"320","J.Locker-00-0027946",2017,0.0153556901737636,0.00156766025735728,0.0622463603958429,0.0791697108269637
