"","player","year","proj_air","proj_yac","proj_rush","proj_total"
"126","D.Branch-00-0021192",2018,NA,NA,NA,NA
"127","D.Butler-00-0027063",2016,NA,NA,NA,NA
"128","D.Butler-00-0027063",2017,NA,NA,NA,NA
"129","D.Butler-00-0027063",2018,NA,NA,NA,NA
"130","D.Clowney-00-0025544",2016,NA,NA,NA,NA
"131","D.Clowney-00-0025544",2017,NA,NA,NA,NA
"132","D.Clowney-00-0025544",2018,NA,NA,NA,NA
"133","D.Driver-00-0004541",2016,NA,NA,NA,NA
"134","D.Driver-00-0004541",2017,NA,NA,NA,NA
"135","D.Driver-00-0004541",2018,NA,NA,NA,NA
"136","D.Hagan-00-0024297",2016,0.0518258644409967,0.0440994057221167,0,0.0959252701631133
"137","D.Hagan-00-0024297",2017,0.0172752881469989,0.0146998019073722,0,0.0319750900543711
"138","D.Hagan-00-0024297",2018,NA,NA,NA,NA
"139","D.Henderson-00-0022929",2016,NA,NA,NA,NA
"140","D.Henderson-00-0022929",2017,NA,NA,NA,NA
"141","D.Henderson-00-0022929",2018,NA,NA,NA,NA
"142","D.Hester-00-0024272",2016,0.0424342038988787,0.089694782156312,0.000544593136694457,0.132673579191885
"143","D.Hester-00-0024272",2017,0.0141447346329596,0.0298982607187707,0.000181531045564819,0.044224526397295
"144","D.Hester-00-0024272",2018,NA,NA,NA,NA
"145","D.Heyward-Bey-00-0026983",2016,0.120440940279708,0.0407897204136932,4.50058620832737e-06,0.161235161279609
"146","D.Heyward-Bey-00-0026983",2017,0.062108870947732,0.0213710553159819,0,0.0834799262637139
"147","D.Heyward-Bey-00-0026983",2018,0.0207029569825773,0.00712368510532731,0,0.0278266420879046
"148","D.Hixon-00-0024345",2016,0,0,0,0
"149","D.Hixon-00-0024345",2017,NA,NA,NA,NA
"150","D.Hixon-00-0024345",2018,NA,NA,NA,NA
"151","D.Jackson-00-0026189",2016,0.394160376172063,0.365041771509839,0.00042667237602842,0.75962882005793
"152","D.Jackson-00-0026189",2017,0.413867924328131,0.223763857251344,0.000149557444044819,0.63778133902352
"153","D.Jackson-00-0026189",2018,0.314626056849632,0.170546219832939,0.00207294720546388,0.487245223888034
"154","D.Jarrett-00-0025432",2016,NA,NA,NA,NA
"155","D.Jarrett-00-0025432",2017,NA,NA,NA,NA
"156","D.Jarrett-00-0025432",2018,NA,NA,NA,NA
"157","D.Mason-00-0010500",2016,NA,NA,NA,NA
"158","D.Mason-00-0010500",2017,NA,NA,NA,NA
"159","D.Mason-00-0010500",2018,NA,NA,NA,NA
"160","D.Northcutt-00-0019650",2016,NA,NA,NA,NA
"161","D.Northcutt-00-0019650",2017,NA,NA,NA,NA
"162","D.Northcutt-00-0019650",2018,NA,NA,NA,NA
"163","D.Reynaud-00-0025951",2016,NA,NA,NA,NA
"164","D.Reynaud-00-0025951",2017,NA,NA,NA,NA
"165","D.Reynaud-00-0025951",2018,NA,NA,NA,NA
"166","D.Thomas-00-0026174",2016,NA,NA,NA,NA
"167","D.Thomas-00-0026174",2017,NA,NA,NA,NA
"168","D.Thomas-00-0026174",2018,NA,NA,NA,NA
"169","D.Williams-00-0024326",2016,NA,NA,NA,NA
"170","D.Williams-00-0024326",2017,NA,NA,NA,NA
"171","D.Williams-00-0024326",2018,NA,NA,NA,NA
"172","D.Williams-00-0027056",2016,NA,NA,NA,NA
"173","D.Williams-00-0027056",2017,NA,NA,NA,NA
"174","D.Williams-00-0027056",2018,NA,NA,NA,NA
"175","D.Woodhead-00-0026019",2016,NA,NA,NA,NA
"176","D.Woodhead-00-0026019",2017,NA,NA,NA,NA
"177","D.Woodhead-00-0026019",2018,NA,NA,NA,NA
"178","E.Bennett-00-0026210",2016,0.0154178019267003,0.00611340230013502,0,0.0215312042268354
"179","E.Bennett-00-0026210",2017,NA,NA,NA,NA
"180","E.Bennett-00-0026210",2018,NA,NA,NA,NA
"181","E.Doucet-00-0026221",2016,NA,NA,NA,NA
"182","E.Doucet-00-0026221",2017,NA,NA,NA,NA
"183","E.Doucet-00-0026221",2018,NA,NA,NA,NA
"184","E.Royal-00-0026182",2016,0.101659695787241,0.314901739298808,0.000330609638600874,0.41689204472465
"185","E.Royal-00-0026182",2017,0.118228843388351,0.176461949916285,0.000110335473020906,0.294801128777657
"186","E.Royal-00-0026182",2018,0.0537538111617082,0.0514758433866903,0,0.105229654548399
"187","E.Weems-00-0024535",2016,0,0,0,0
"188","E.Weems-00-0024535",2017,0,0,0,0
"189","E.Weems-00-0024535",2018,0,0,0,0
"190","G.Camarillo-00-0023408",2016,NA,NA,NA,NA
"191","G.Camarillo-00-0023408",2017,NA,NA,NA,NA
"192","G.Camarillo-00-0023408",2018,NA,NA,NA,NA
"193","G.Jennings-00-0024267",2016,0.209548908947607,0.192404330876346,0,0.401953239823953
"194","G.Jennings-00-0024267",2017,0.0698725422835485,0.0624381735864828,0,0.132310715870031
"195","G.Jennings-00-0024267",2018,0.00847312846811539,0.00551133816086513,0,0.0139844666289805
"196","G.Lewis-00-0021508",2016,NA,NA,NA,NA
"197","G.Lewis-00-0021508",2017,NA,NA,NA,NA
"198","G.Lewis-00-0021508",2018,NA,NA,NA,NA
"199","H.Baskett-00-0024013",2016,NA,NA,NA,NA
"200","H.Baskett-00-0024013",2017,NA,NA,NA,NA
"201","H.Baskett-00-0024013",2018,NA,NA,NA,NA
"202","H.Nicks-00-0027005",2016,0.0762391230426319,0.0692784307418018,0,0.145517553784434
"203","H.Nicks-00-0027005",2017,0.00976005085810245,0.0134563956885163,0,0.0232164465466188
"204","H.Nicks-00-0027005",2018,0,0,0,0
"205","H.Ward-00-0017162",2016,NA,NA,NA,NA
"206","H.Ward-00-0017162",2017,NA,NA,NA,NA
"207","H.Ward-00-0017162",2018,NA,NA,NA,NA
"208","I.Bruce-00-0002099",2016,NA,NA,NA,NA
"209","I.Bruce-00-0002099",2017,NA,NA,NA,NA
"210","I.Bruce-00-0002099",2018,NA,NA,NA,NA
"211","I.Stanback-00-0025490",2016,NA,NA,NA,NA
"212","I.Stanback-00-0025490",2017,NA,NA,NA,NA
"213","I.Stanback-00-0025490",2018,NA,NA,NA,NA
"214","J.Allen-00-0026022",2016,NA,NA,NA,NA
"215","J.Allen-00-0026022",2017,NA,NA,NA,NA
"216","J.Allen-00-0026022",2018,NA,NA,NA,NA
"217","J.Avant-00-0024324",2016,0.0287434872353785,0.079840283738306,0,0.108583770973684
"218","J.Avant-00-0024324",2017,0.00154166783637541,0.0275826734107136,0,0.029124341247089
"219","J.Avant-00-0024324",2018,0,0,0,0
"220","J.Cotchery-00-0022811",2016,0.292995500592706,0.221023685668848,0,0.514019186261554
"221","J.Cotchery-00-0022811",2017,0.133356899632328,0.0878430194780216,0,0.22119991911035
"222","J.Cotchery-00-0022811",2018,0.0334546727123246,0.0163837402677423,0,0.0498384129800669
"223","J.Cribbs-00-0023176",2016,0,0,-2.20305311673777e-05,-2.20305311673777e-05
"224","J.Cribbs-00-0023176",2017,0,0,0,0
"225","J.Cribbs-00-0023176",2018,NA,NA,NA,NA
"226","J.Dillard-00-0027105",2016,NA,NA,NA,NA
"227","J.Dillard-00-0027105",2017,NA,NA,NA,NA
"228","J.Dillard-00-0027105",2018,NA,NA,NA,NA
"229","J.Edelman-00-0027150",2016,0.358406677131416,0.392188263764724,0.00232467695792153,0.752919617854062
"230","J.Edelman-00-0027150",2017,0.32876463330129,0.343394035488924,-0.000914677474371706,0.671243991315842
"231","J.Edelman-00-0027150",2018,0.136912490601634,0.147070045748231,-0.000983100376716682,0.282999435973149
"232","J.Gaffney-00-0021163",2016,NA,NA,NA,NA
"233","J.Gaffney-00-0021163",2017,NA,NA,NA,NA
"234","J.Gaffney-00-0021163",2018,NA,NA,NA,NA
"235","J.Gage-00-0021982",2016,NA,NA,NA,NA
"236","J.Gage-00-0021982",2017,NA,NA,NA,NA
"237","J.Gage-00-0021982",2018,NA,NA,NA,NA
"238","J.Hardy-00-0026181",2016,NA,NA,NA,NA
"239","J.Hardy-00-0026181",2017,NA,NA,NA,NA
"240","J.Hardy-00-0026181",2018,NA,NA,NA,NA
"241","J.Harper-00-0026355",2016,NA,NA,NA,NA
