"","player","year","proj_air","proj_yac","proj_rush","proj_total"
"162","J.Davis-00-0027130",2018,NA,NA,NA,NA
"163","J.Fargas-00-0022093",2016,NA,NA,NA,NA
"164","J.Fargas-00-0022093",2017,NA,NA,NA,NA
"165","J.Fargas-00-0022093",2018,NA,NA,NA,NA
"166","J.Felton-00-0026286",2016,0,0,0,0
"167","J.Felton-00-0026286",2017,0.014105898505511,0.0134859800960726,0,0.0275918786015836
"168","J.Felton-00-0026286",2018,0.0084635391033066,0.00809158805764353,0,0.0165551271609501
"169","J.Forsett-00-0026373",2016,0.000428640895960502,-0.00291961837430568,0.260921390509838,0.258430413031493
"170","J.Forsett-00-0026373",2017,0.0549215675111827,0.0266521263053665,0.137866025125605,0.219439718942154
"171","J.Forsett-00-0026373",2018,0.0350767453926456,0.0175065415158718,0.0377618205897715,0.0903451074982889
"172","J.Griffith-00-0022011",2016,NA,NA,NA,NA
"173","J.Griffith-00-0022011",2017,NA,NA,NA,NA
"174","J.Griffith-00-0022011",2018,NA,NA,NA,NA
"175","J.Harrison-00-0024359",2016,NA,NA,NA,NA
"176","J.Harrison-00-0024359",2017,NA,NA,NA,NA
"177","J.Harrison-00-0024359",2018,NA,NA,NA,NA
"178","J.Hester-00-0026209",2016,NA,NA,NA,NA
"179","J.Hester-00-0026209",2017,NA,NA,NA,NA
"180","J.Hester-00-0026209",2018,NA,NA,NA,NA
"181","J.Johnson-00-0022141",2016,NA,NA,NA,NA
"182","J.Johnson-00-0022141",2017,NA,NA,NA,NA
"183","J.Johnson-00-0022141",2018,NA,NA,NA,NA
"184","J.Jones-00-0022840",2016,NA,NA,NA,NA
"185","J.Jones-00-0022840",2017,NA,NA,NA,NA
"186","J.Jones-00-0022840",2018,NA,NA,NA,NA
"187","J.Kuhn-00-0022999",2016,0.000564243232662501,0.000991397861877632,0.004649667840777,0.00620530893531713
"188","J.Kuhn-00-0022999",2017,0.0339622461215379,0.0234311296348494,0.001549889280259,0.0589432650366463
"189","J.Kuhn-00-0022999",2018,0.0203773476729228,0.0140586777809096,0,0.0344360254538324
"190","J.Lewis-00-0019693",2016,NA,NA,NA,NA
"191","J.Lewis-00-0019693",2017,NA,NA,NA,NA
"192","J.Lewis-00-0019693",2018,NA,NA,NA,NA
